2026-04-24T17:40:09.136458,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:40:13.209014,VIDEO_REJECTED,autocorr rejected video,freq=663465201.4652015,score=0.0
2026-04-24T17:40:13.226930,PLATEAU_CONFIRMED,Wideband signal detected,freq=684354090.3540905,bw=7.5634765625,hits=4
2026-04-24T17:40:13.247367,VIDEO_REJECTED,autocorr rejected video,freq=684354090.3540905,score=0.0
2026-04-24T17:40:13.260132,PLATEAU_CONFIRMED,Wideband signal detected,freq=700124542.1245421,bw=5.244140625,hits=3
2026-04-24T17:40:13.277759,VIDEO_REJECTED,autocorr rejected video,freq=700124542.1245421,score=0.0
2026-04-24T17:40:13.294931,PLATEAU_CONFIRMED,Wideband signal detected,freq=724139194.1391941,bw=7.63671875,hits=5
2026-04-24T17:40:13.320596,VIDEO_REJECTED,autocorr rejected video,freq=724139194.1391941,score=0.0
2026-04-24T17:40:13.391003,PLATEAU_CONFIRMED,Wideband signal detected,freq=776566544.5665445,bw=8.359375,hits=4
2026-04-24T17:40:13.415848,VIDEO_REJECTED,autocorr rejected video,freq=776566544.5665445,score=0.0
2026-04-24T17:40:13.424794,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=800000000
2026-04-24T17:40:13.565127,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=900000000
2026-04-24T17:40:13.890980,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=940000000
2026-04-24T17:40:14.075395,PLATEAU_CONFIRMED,Wideband signal detected,freq=954942612.9426129,bw=9.365234375,hits=6
2026-04-24T17:40:14.106709,VIDEO_REJECTED,autocorr rejected video,freq=954942612.9426129,score=0.0
2026-04-24T17:40:14.128684,PLATEAU_CONFIRMED,Wideband signal detected,freq=973724053.7240537,bw=6.6650390625,hits=10
2026-04-24T17:40:14.150820,VIDEO_REJECTED,autocorr rejected video,freq=973724053.7240537,score=0.0
2026-04-24T17:40:14.437427,PLATEAU_CONFIRMED,Wideband signal detected,freq=1196295482.2954824,bw=4.9462890625,hits=3
2026-04-24T17:40:14.460437,VIDEO_REJECTED,autocorr rejected video,freq=1196295482.2954824,score=0.0
2026-04-24T17:40:14.471639,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1220000000
2026-04-24T17:40:14.571429,PLATEAU_CONFIRMED,Wideband signal detected,freq=1239208791.2087913,bw=7.7294921875,hits=6
2026-04-24T17:40:14.595309,VIDEO_CONFIRMED,autocorr confirmed video,freq=1239208791.2087913,score=0.7
2026-04-24T17:40:14.608374,PLATEAU_CONFIRMED,Wideband signal detected,freq=1258468864.4688644,bw=5.2490234375,hits=4
2026-04-24T17:40:14.627847,VIDEO_REJECTED,autocorr rejected video,freq=1258468864.4688644,score=0.1
2026-04-24T17:40:14.797977,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1400000000
2026-04-24T17:40:14.825604,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1420000000
2026-04-24T17:40:15.287261,PLATEAU_CONFIRMED,Wideband signal detected,freq=1766695970.6959705,bw=3.9404296875,hits=4
2026-04-24T17:40:15.307919,VIDEO_REJECTED,autocorr rejected video,freq=1766695970.6959705,score=0.0
2026-04-24T17:40:15.327702,PLATEAU_CONFIRMED,Wideband signal detected,freq=1786688644.6886446,bw=5.7177734375,hits=10
2026-04-24T17:40:15.402448,VIDEO_REJECTED,autocorr rejected video,freq=1786688644.6886446,score=0.0
2026-04-24T17:40:15.582267,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807738705.7387056,bw=7.197265625,hits=9
2026-04-24T17:40:15.605275,VIDEO_REJECTED,autocorr rejected video,freq=1807738705.7387056,score=0.0
2026-04-24T17:40:15.853057,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827826617.8266177,bw=6.0498046875,hits=10
2026-04-24T17:40:15.887389,VIDEO_REJECTED,autocorr rejected video,freq=1827826617.8266177,score=0.0
2026-04-24T17:40:15.904756,PLATEAU_CONFIRMED,Wideband signal detected,freq=1834586080.5860806,bw=6.064453125,hits=9
2026-04-24T17:40:15.926929,VIDEO_REJECTED,autocorr rejected video,freq=1834586080.5860806,score=0.0
2026-04-24T17:40:15.948099,PLATEAU_CONFIRMED,Wideband signal detected,freq=1855909645.909646,bw=8.7255859375,hits=6
2026-04-24T17:40:15.992278,VIDEO_REJECTED,autocorr rejected video,freq=1855909645.909646,score=0.0
2026-04-24T17:40:16.021505,PLATEAU_CONFIRMED,Wideband signal detected,freq=1874952380.952381,bw=9.7705078125,hits=9
2026-04-24T17:40:16.055936,VIDEO_REJECTED,autocorr rejected video,freq=1874952380.952381,score=0.0
2026-04-24T17:40:16.075978,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895741147.7411475,bw=9.658203125,hits=10
2026-04-24T17:40:16.097975,VIDEO_REJECTED,autocorr rejected video,freq=1895741147.7411475,score=0.0
2026-04-24T17:40:16.114353,PLATEAU_CONFIRMED,Wideband signal detected,freq=1926796092.7960927,bw=4.4677734375,hits=3
2026-04-24T17:40:16.134129,VIDEO_REJECTED,autocorr rejected video,freq=1926796092.7960927,score=0.0
2026-04-24T17:40:16.182058,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1960000000
2026-04-24T17:40:16.213240,PLATEAU_CONFIRMED,Wideband signal detected,freq=1985926739.92674,bw=4.111328125,hits=5
2026-04-24T17:40:16.234808,VIDEO_REJECTED,autocorr rejected video,freq=1985926739.92674,score=0.0
2026-04-24T17:40:16.248182,PLATEAU_CONFIRMED,Wideband signal detected,freq=1998578754.5787544,bw=3.65234375,hits=6
2026-04-24T17:40:16.268546,VIDEO_REJECTED,autocorr rejected video,freq=1998578754.5787544,score=0.0
2026-04-24T17:40:16.279917,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2020000000
2026-04-24T17:40:16.314568,PLATEAU_CONFIRMED,Wideband signal detected,freq=2034634920.6349206,bw=9.2236328125,hits=5
2026-04-24T17:40:16.333235,VIDEO_REJECTED,autocorr rejected video,freq=2034634920.6349206,score=0.0
2026-04-24T17:40:16.356209,PLATEAU_CONFIRMED,Wideband signal detected,freq=2055704517.7045176,bw=7.8466796875,hits=3
2026-04-24T17:40:16.377097,VIDEO_REJECTED,autocorr rejected video,freq=2055704517.7045176,score=0.0
2026-04-24T17:40:16.401729,PLATEAU_CONFIRMED,Wideband signal detected,freq=2074361416.3614163,bw=5.7080078125,hits=6
2026-04-24T17:40:16.423073,VIDEO_REJECTED,autocorr rejected video,freq=2074361416.3614163,score=0.0
2026-04-24T17:40:16.443510,PLATEAU_CONFIRMED,Wideband signal detected,freq=2092456654.4566545,bw=3.1689453125,hits=5
2026-04-24T17:40:16.459818,VIDEO_REJECTED,autocorr rejected video,freq=2092456654.4566545,score=0.0
2026-04-24T17:40:16.492360,PLATEAU_CONFIRMED,Wideband signal detected,freq=2125023199.023199,bw=7.216796875,hits=7
2026-04-24T17:40:16.551729,VIDEO_REJECTED,autocorr rejected video,freq=2125023199.023199,score=0.0
2026-04-24T17:40:16.810335,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144849816.8498168,bw=8.984375,hits=10
2026-04-24T17:40:16.875022,VIDEO_REJECTED,autocorr rejected video,freq=2144849816.8498168,score=0.0
2026-04-24T17:40:16.894333,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164363858.363858,bw=8.818359375,hits=10
2026-04-24T17:40:16.955081,VIDEO_REJECTED,autocorr rejected video,freq=2164363858.363858,score=0.0
2026-04-24T17:40:17.131986,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186236874.2368746,bw=6.07421875,hits=8
2026-04-24T17:40:17.228489,VIDEO_REJECTED,autocorr rejected video,freq=2186236874.2368746,score=0.0
2026-04-24T17:40:17.252729,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206385836.3858366,bw=7.3291015625,hits=9
2026-04-24T17:40:17.269750,VIDEO_REJECTED,autocorr rejected video,freq=2206385836.3858366,score=0.0
2026-04-24T17:40:17.309057,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2240000000
2026-04-24T17:40:17.362452,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2280000000
2026-04-24T17:40:17.485932,PLATEAU_CONFIRMED,Wideband signal detected,freq=2361076923.076923,bw=9.82421875,hits=5
2026-04-24T17:40:17.515578,VIDEO_REJECTED,autocorr rejected video,freq=2361076923.076923,score=0.0
2026-04-24T17:40:17.534341,PLATEAU_CONFIRMED,Wideband signal detected,freq=2378991452.991453,bw=6.9140625,hits=6
2026-04-24T17:40:17.585238,VIDEO_REJECTED,autocorr rejected video,freq=2378991452.991453,score=0.0
2026-04-24T17:40:17.732342,PLATEAU_CONFIRMED,Wideband signal detected,freq=2392146520.14652,bw=6.6015625,hits=10
2026-04-24T17:40:17.833458,VIDEO_REJECTED,autocorr rejected video,freq=2392146520.14652,score=0.0
2026-04-24T17:40:17.878415,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411929181.929182,bw=7.255859375,hits=9
2026-04-24T17:40:17.900864,VIDEO_REJECTED,autocorr rejected video,freq=2411929181.929182,score=0.0
2026-04-24T17:40:18.099173,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2580000000
2026-04-24T17:40:18.129458,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2600000000
2026-04-24T17:40:18.238851,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612488400.4884005,bw=5.595703125,hits=6
2026-04-24T17:40:18.285014,VIDEO_REJECTED,autocorr rejected video,freq=2612488400.4884005,score=0.0
2026-04-24T17:40:18.299125,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632327228.3272285,bw=4.43359375,hits=6
2026-04-24T17:40:18.343815,VIDEO_REJECTED,autocorr rejected video,freq=2632327228.3272285,score=0.0
2026-04-24T17:40:18.400209,PLATEAU_CONFIRMED,Wideband signal detected,freq=2655064713.064713,bw=8.134765625,hits=4
2026-04-24T17:40:18.450105,VIDEO_REJECTED,autocorr rejected video,freq=2655064713.064713,score=0.0
2026-04-24T17:40:18.466575,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672573870.5738707,bw=3.662109375,hits=6
2026-04-24T17:40:18.482846,VIDEO_REJECTED,autocorr rejected video,freq=2672573870.5738707,score=0.0
2026-04-24T17:40:18.930185,PLATEAU_CONFIRMED,Wideband signal detected,freq=3024564102.5641026,bw=7.6318359375,hits=5
2026-04-24T17:40:18.947220,VIDEO_REJECTED,autocorr rejected video,freq=3024564102.5641026,score=0.0
2026-04-24T17:40:18.966757,PLATEAU_CONFIRMED,Wideband signal detected,freq=3038029304.029304,bw=8.80859375,hits=5
2026-04-24T17:40:18.996458,VIDEO_REJECTED,autocorr rejected video,freq=3038029304.029304,score=0.0
2026-04-24T17:40:19.011480,PLATEAU_CONFIRMED,Wideband signal detected,freq=3057890109.89011,bw=7.978515625,hits=4
2026-04-24T17:40:19.030845,VIDEO_REJECTED,autocorr rejected video,freq=3057890109.89011,score=0.0
2026-04-24T17:40:19.049674,PLATEAU_CONFIRMED,Wideband signal detected,freq=3074539682.5396824,bw=7.3095703125,hits=4
2026-04-24T17:40:19.067065,VIDEO_REJECTED,autocorr rejected video,freq=3074539682.5396824,score=0.0
2026-04-24T17:40:19.247905,PLATEAU_CONFIRMED,Wideband signal detected,freq=3219997557.997558,bw=8.2080078125,hits=5
2026-04-24T17:40:19.266717,VIDEO_REJECTED,autocorr rejected video,freq=3219997557.997558,score=0.0
2026-04-24T17:40:19.279726,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3240000000
2026-04-24T17:40:19.528505,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3420000000
2026-04-24T17:40:19.566633,PLATEAU_CONFIRMED,Wideband signal detected,freq=3444835164.835165,bw=9.4921875,hits=6
2026-04-24T17:40:19.587135,VIDEO_REJECTED,autocorr rejected video,freq=3444835164.835165,score=0.0
2026-04-24T17:40:19.604914,PLATEAU_CONFIRMED,Wideband signal detected,freq=3464197802.197802,bw=4.4921875,hits=3
2026-04-24T17:40:19.621973,VIDEO_REJECTED,autocorr rejected video,freq=3464197802.197802,score=0.0
2026-04-24T17:40:19.675253,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3500000000
2026-04-24T17:40:19.709632,PLATEAU_CONFIRMED,Wideband signal detected,freq=3520993894.9938946,bw=4.04296875,hits=4
2026-04-24T17:40:19.730021,VIDEO_REJECTED,autocorr rejected video,freq=3520993894.9938946,score=0.0
2026-04-24T17:40:19.754321,PLATEAU_CONFIRMED,Wideband signal detected,freq=3534864468.864469,bw=4.4482421875,hits=5
2026-04-24T17:40:19.778514,VIDEO_REJECTED,autocorr rejected video,freq=3534864468.864469,score=0.0
2026-04-24T17:40:19.798061,PLATEAU_CONFIRMED,Wideband signal detected,freq=3554278388.2783885,bw=4.5849609375,hits=7
2026-04-24T17:40:19.819011,VIDEO_REJECTED,autocorr rejected video,freq=3554278388.2783885,score=0.0
2026-04-24T17:40:19.830517,PLATEAU_CONFIRMED,Wideband signal detected,freq=3578241758.2417583,bw=8.2763671875,hits=4
2026-04-24T17:40:19.849224,VIDEO_REJECTED,autocorr rejected video,freq=3578241758.2417583,score=0.0
2026-04-24T17:40:19.875399,PLATEAU_CONFIRMED,Wideband signal detected,freq=3607770451.7704515,bw=3.3544921875,hits=4
2026-04-24T17:40:19.892880,VIDEO_REJECTED,autocorr rejected video,freq=3607770451.7704515,score=0.0
2026-04-24T17:40:19.921604,PLATEAU_CONFIRMED,Wideband signal detected,freq=3625787545.7875457,bw=7.3974609375,hits=6
2026-04-24T17:40:19.943516,VIDEO_REJECTED,autocorr rejected video,freq=3625787545.7875457,score=0.0
2026-04-24T17:40:19.967938,PLATEAU_CONFIRMED,Wideband signal detected,freq=3643665445.665446,bw=9.51171875,hits=5
2026-04-24T17:40:19.986964,VIDEO_REJECTED,autocorr rejected video,freq=3643665445.665446,score=0.0
2026-04-24T17:40:20.004691,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3660000000
2026-04-24T17:40:20.044204,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3680000000
2026-04-24T17:40:20.082442,PLATEAU_CONFIRMED,Wideband signal detected,freq=3697189255.189255,bw=8.1884765625,hits=5
2026-04-24T17:40:20.112859,VIDEO_REJECTED,autocorr rejected video,freq=3697189255.189255,score=0.0
2026-04-24T17:40:20.135922,PLATEAU_CONFIRMED,Wideband signal detected,freq=3716212454.2124543,bw=9.365234375,hits=7
2026-04-24T17:40:20.159246,VIDEO_REJECTED,autocorr rejected video,freq=3716212454.2124543,score=0.0
2026-04-24T17:40:20.174067,PLATEAU_CONFIRMED,Wideband signal detected,freq=3741350427.350427,bw=6.3427734375,hits=9
2026-04-24T17:40:20.194104,VIDEO_REJECTED,autocorr rejected video,freq=3741350427.350427,score=0.0
2026-04-24T17:40:20.212333,PLATEAU_CONFIRMED,Wideband signal detected,freq=3756974358.974359,bw=8.818359375,hits=3
2026-04-24T17:40:20.236228,VIDEO_REJECTED,autocorr rejected video,freq=3756974358.974359,score=0.0
2026-04-24T17:40:20.255485,PLATEAU_CONFIRMED,Wideband signal detected,freq=3781384615.3846154,bw=6.7333984375,hits=5
2026-04-24T17:40:20.280956,VIDEO_REJECTED,autocorr rejected video,freq=3781384615.3846154,score=0.0
2026-04-24T17:40:20.300740,PLATEAU_CONFIRMED,Wideband signal detected,freq=3796466422.4664226,bw=9.3994140625,hits=10
2026-04-24T17:40:20.331533,VIDEO_REJECTED,autocorr rejected video,freq=3796466422.4664226,score=0.0
2026-04-24T17:40:20.364513,PLATEAU_CONFIRMED,Wideband signal detected,freq=3815587301.5873017,bw=8.6669921875,hits=10
2026-04-24T17:40:20.410309,VIDEO_REJECTED,autocorr rejected video,freq=3815587301.5873017,score=0.0
2026-04-24T17:40:20.434986,PLATEAU_CONFIRMED,Wideband signal detected,freq=3833631257.6312575,bw=8.4521484375,hits=10
2026-04-24T17:40:20.456288,VIDEO_REJECTED,autocorr rejected video,freq=3833631257.6312575,score=0.0
2026-04-24T17:40:20.646866,PLATEAU_CONFIRMED,Wideband signal detected,freq=3933892551.892552,bw=5.56640625,hits=5
2026-04-24T17:40:20.676681,VIDEO_REJECTED,autocorr rejected video,freq=3933892551.892552,score=0.0
2026-04-24T17:40:20.691191,PLATEAU_CONFIRMED,Wideband signal detected,freq=3953653235.6532354,bw=5.546875,hits=5
2026-04-24T17:40:20.710439,VIDEO_REJECTED,autocorr rejected video,freq=3953653235.6532354,score=0.0
2026-04-24T17:40:20.809203,PLATEAU_CONFIRMED,Wideband signal detected,freq=4039142857.142857,bw=9.1650390625,hits=5
2026-04-24T17:40:20.831362,VIDEO_REJECTED,autocorr rejected video,freq=4039142857.142857,score=0.0
2026-04-24T17:40:20.977380,PLATEAU_CONFIRMED,Wideband signal detected,freq=4156358974.3589745,bw=9.9560546875,hits=5
2026-04-24T17:40:20.996029,VIDEO_REJECTED,autocorr rejected video,freq=4156358974.3589745,score=0.0
2026-04-24T17:40:21.299023,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=4400000000
2026-04-24T17:40:21.415231,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=4480000000
2026-04-24T17:40:22.135382,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5020000000
2026-04-24T17:40:22.163882,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5040000000
2026-04-24T17:40:23.026062,PLATEAU_CONFIRMED,Wideband signal detected,freq=5697609279.60928,bw=5.205078125,hits=5
2026-04-24T17:40:23.044669,VIDEO_REJECTED,autocorr rejected video,freq=5697609279.60928,score=0.0
2026-04-24T17:40:23.135672,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5780000000
