2026-04-24T17:14:54.276286,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:14:54.920090,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=420000000
2026-04-24T17:14:55.079747,PLATEAU_CONFIRMED,Wideband signal detected,freq=523772893.7728938,bw=7.87109375,hits=3
2026-04-24T17:14:55.108688,VIDEO_REJECTED,cyclo rejected video,freq=523772893.7728938,score=0
2026-04-24T17:14:55.143657,PLATEAU_CONFIRMED,Wideband signal detected,freq=564813186.8131869,bw=8.0322265625,hits=4
2026-04-24T17:14:55.168286,VIDEO_REJECTED,cyclo rejected video,freq=564813186.8131869,score=0
2026-04-24T17:14:55.174998,PLATEAU_CONFIRMED,Wideband signal detected,freq=584168498.1684982,bw=5.1806640625,hits=3
2026-04-24T17:14:55.197684,VIDEO_REJECTED,cyclo rejected video,freq=584168498.1684982,score=0
2026-04-24T17:14:55.206993,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=600000000
2026-04-24T17:14:55.236877,PLATEAU_CONFIRMED,Wideband signal detected,freq=618769230.7692307,bw=2.9638671875,hits=4
2026-04-24T17:14:55.265307,VIDEO_REJECTED,cyclo rejected video,freq=618769230.7692307,score=0
2026-04-24T17:14:55.269692,PLATEAU_CONFIRMED,Wideband signal detected,freq=638776556.7765567,bw=5.0537109375,hits=4
2026-04-24T17:14:55.299077,VIDEO_REJECTED,cyclo rejected video,freq=638776556.7765567,score=0
2026-04-24T17:14:55.303925,PLATEAU_CONFIRMED,Wideband signal detected,freq=665731379.7313797,bw=8.115234375,hits=5
2026-04-24T17:14:55.331366,VIDEO_REJECTED,cyclo rejected video,freq=665731379.7313797,score=0
2026-04-24T17:14:55.362101,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=700000000
2026-04-24T17:14:55.520252,PLATEAU_CONFIRMED,Wideband signal detected,freq=762424908.4249084,bw=6.30859375,hits=8
2026-04-24T17:14:55.564226,VIDEO_CONFIRMED,cyclo confirmed video,freq=762424908.4249084,score=10
2026-04-24T17:14:55.567967,PLATEAU_CONFIRMED,Wideband signal detected,freq=783389499.3894994,bw=3.10546875,hits=8
2026-04-24T17:14:55.592386,VIDEO_REJECTED,cyclo rejected video,freq=783389499.3894994,score=1
2026-04-24T17:14:55.599294,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=800000000
2026-04-24T17:14:55.918044,PLATEAU_CONFIRMED,Wideband signal detected,freq=939677655.6776557,bw=8.9111328125,hits=6
2026-04-24T17:14:55.970928,VIDEO_REJECTED,cyclo rejected video,freq=939677655.6776557,score=2
2026-04-24T17:14:55.974993,PLATEAU_CONFIRMED,Wideband signal detected,freq=959299145.2991453,bw=8.203125,hits=10
2026-04-24T17:14:56.002660,VIDEO_REJECTED,cyclo rejected video,freq=959299145.2991453,score=1
2026-04-24T17:14:56.306689,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1200000000
2026-04-24T17:14:56.394054,PLATEAU_CONFIRMED,Wideband signal detected,freq=1265912087.912088,bw=5.4150390625,hits=5
2026-04-24T17:14:56.416766,VIDEO_REJECTED,cyclo rejected video,freq=1265912087.912088,score=0
2026-04-24T17:14:56.431189,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1280000000
2026-04-24T17:14:56.574083,PLATEAU_CONFIRMED,Wideband signal detected,freq=1374776556.7765567,bw=7.5,hits=7
2026-04-24T17:14:56.600986,VIDEO_REJECTED,cyclo rejected video,freq=1374776556.7765567,score=0
2026-04-24T17:14:56.972129,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1680000000
2026-04-24T17:14:57.031189,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1720000000
2026-04-24T17:14:57.423024,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807797313.7973137,bw=4.4091796875,hits=8
2026-04-24T17:14:57.435134,VIDEO_REJECTED,cyclo rejected video,freq=1807797313.7973137,score=0
2026-04-24T17:14:57.518056,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827394383.3943834,bw=5.7763671875,hits=8
2026-04-24T17:14:57.582587,PLATEAU_CONFIRMED,Wideband signal detected,freq=1835379731.3797312,bw=7.7001953125,hits=10
2026-04-24T17:14:57.583515,VIDEO_REJECTED,cyclo rejected video,freq=1827394383.3943834,score=0
2026-04-24T17:14:57.612881,VIDEO_REJECTED,cyclo rejected video,freq=1835379731.3797312,score=0
2026-04-24T17:14:57.616146,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1860000000
2026-04-24T17:14:57.659419,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875487179.4871793,bw=8.9990234375,hits=10
2026-04-24T17:14:57.690371,VIDEO_REJECTED,cyclo rejected video,freq=1875487179.4871793,score=0
2026-04-24T17:14:57.697966,PLATEAU_CONFIRMED,Wideband signal detected,freq=1894424908.4249084,bw=7.6953125,hits=10
2026-04-24T17:14:57.722844,VIDEO_REJECTED,cyclo rejected video,freq=1894424908.4249084,score=0
2026-04-24T17:14:58.106471,PLATEAU_CONFIRMED,Wideband signal detected,freq=2113633699.6336997,bw=6.62109375,hits=7
2026-04-24T17:14:58.128371,VIDEO_REJECTED,cyclo rejected video,freq=2113633699.6336997,score=0
2026-04-24T17:14:58.206262,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144021978.0219781,bw=7.8759765625,hits=9
2026-04-24T17:14:58.232790,VIDEO_REJECTED,cyclo rejected video,freq=2144021978.0219781,score=3
2026-04-24T17:14:58.236560,PLATEAU_CONFIRMED,Wideband signal detected,freq=2163982905.982906,bw=5.1513671875,hits=4
2026-04-24T17:14:58.285065,VIDEO_REJECTED,cyclo rejected video,freq=2163982905.982906,score=0
2026-04-24T17:14:58.306273,PLATEAU_CONFIRMED,Wideband signal detected,freq=2187211233.211233,bw=4.033203125,hits=5
2026-04-24T17:14:58.334957,VIDEO_REJECTED,cyclo rejected video,freq=2187211233.211233,score=0
2026-04-24T17:14:58.443001,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2280000000
2026-04-24T17:14:58.608372,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2400000000
2026-04-24T17:14:58.716570,PLATEAU_CONFIRMED,Wideband signal detected,freq=2421010989.010989,bw=8.7060546875,hits=10
2026-04-24T17:14:58.755309,PLATEAU_CONFIRMED,Wideband signal detected,freq=2446586080.5860806,bw=5.283203125,hits=3
2026-04-24T17:14:58.755283,VIDEO_REJECTED,cyclo rejected video,freq=2421010989.010989,score=1
2026-04-24T17:14:58.782836,VIDEO_REJECTED,cyclo rejected video,freq=2446586080.5860806,score=1
2026-04-24T17:14:58.793417,PLATEAU_CONFIRMED,Wideband signal detected,freq=2462197802.1978025,bw=8.076171875,hits=4
2026-04-24T17:14:58.844864,VIDEO_REJECTED,cyclo rejected video,freq=2462197802.1978025,score=0
2026-04-24T17:14:58.857699,PLATEAU_CONFIRMED,Wideband signal detected,freq=2486444444.4444447,bw=6.904296875,hits=10
2026-04-24T17:14:58.880465,VIDEO_REJECTED,cyclo rejected video,freq=2486444444.4444447,score=0
2026-04-24T17:14:59.067455,PLATEAU_CONFIRMED,Wideband signal detected,freq=2546070818.070818,bw=7.87109375,hits=10
2026-04-24T17:14:59.094785,VIDEO_REJECTED,cyclo rejected video,freq=2546070818.070818,score=0
2026-04-24T17:14:59.176360,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2620000000
2026-04-24T17:14:59.285650,PLATEAU_CONFIRMED,Wideband signal detected,freq=2644564102.564102,bw=9.091796875,hits=8
2026-04-24T17:14:59.479045,PLATEAU_CONFIRMED,Wideband signal detected,freq=2657394383.3943834,bw=9.0283203125,hits=10
2026-04-24T17:14:59.479282,VIDEO_REJECTED,cyclo rejected video,freq=2644564102.564102,score=0
2026-04-24T17:14:59.531558,VIDEO_REJECTED,cyclo rejected video,freq=2657394383.3943834,score=0
2026-04-24T17:14:59.534816,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672290598.2905984,bw=3.984375,hits=3
2026-04-24T17:14:59.555880,VIDEO_REJECTED,cyclo rejected video,freq=2672290598.2905984,score=0
2026-04-24T17:15:00.180098,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3180000000
2026-04-24T17:15:00.522622,PLATEAU_CONFIRMED,Wideband signal detected,freq=3442691086.691087,bw=9.9853515625,hits=4
2026-04-24T17:15:00.548349,VIDEO_REJECTED,cyclo rejected video,freq=3442691086.691087,score=0
2026-04-24T17:15:00.554571,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3460000000
2026-04-24T17:15:00.586606,PLATEAU_CONFIRMED,Wideband signal detected,freq=3474908424.908425,bw=3.5302734375,hits=3
2026-04-24T17:15:00.612620,VIDEO_REJECTED,cyclo rejected video,freq=3474908424.908425,score=0
2026-04-24T17:15:01.137244,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3900000000
2026-04-24T17:15:01.203137,PLATEAU_CONFIRMED,Wideband signal detected,freq=3945159951.159951,bw=3.7451171875,hits=4
2026-04-24T17:15:01.226585,VIDEO_REJECTED,cyclo rejected video,freq=3945159951.159951,score=0
2026-04-24T17:15:03.842050,PLATEAU_CONFIRMED,Wideband signal detected,freq=5839518925.518925,bw=6.552734375,hits=8
2026-04-24T17:15:03.922438,VIDEO_CONFIRMED,cyclo confirmed video,freq=5839518925.518925,score=9
2026-04-24T17:15:03.926787,PLATEAU_CONFIRMED,Wideband signal detected,freq=5860554334.554335,bw=6.1669921875,hits=10
2026-04-24T17:15:03.950181,VIDEO_REJECTED,cyclo rejected video,freq=5860554334.554335,score=1
