2026-04-24T17:42:45.857433,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:42:47.634301,VIDEO_REJECTED,autocorr rejected video,freq=482000000.0,score=0.0
2026-04-24T17:42:47.773415,PLATEAU_CONFIRMED,Wideband signal detected,freq=502004884.004884,bw=7.8369140625,hits=10
2026-04-24T17:42:47.838897,VIDEO_REJECTED,autocorr rejected video,freq=502004884.004884,score=0.0
2026-04-24T17:42:47.982571,PLATEAU_CONFIRMED,Wideband signal detected,freq=528056166.05616605,bw=3.896484375,hits=8
2026-04-24T17:42:48.115756,VIDEO_REJECTED,autocorr rejected video,freq=528056166.05616605,score=0.0
2026-04-24T17:42:48.292444,PLATEAU_CONFIRMED,Wideband signal detected,freq=540000000.0,bw=3.9013671875,hits=10
2026-04-24T17:42:48.384143,VIDEO_REJECTED,autocorr rejected video,freq=540000000.0,score=0.0
2026-04-24T17:42:48.553761,PLATEAU_CONFIRMED,Wideband signal detected,freq=559997557.997558,bw=3.9111328125,hits=10
2026-04-24T17:42:48.679141,VIDEO_REJECTED,autocorr rejected video,freq=559997557.997558,score=0.0
2026-04-24T17:42:48.813488,PLATEAU_CONFIRMED,Wideband signal detected,freq=587951159.95116,bw=5.6884765625,hits=10
2026-04-24T17:42:48.824850,VIDEO_REJECTED,autocorr rejected video,freq=587951159.95116,score=0.0
2026-04-24T17:42:48.895396,PLATEAU_CONFIRMED,Wideband signal detected,freq=600598290.5982907,bw=6.1279296875,hits=4
2026-04-24T17:42:48.971017,VIDEO_REJECTED,autocorr rejected video,freq=600598290.5982907,score=0.0
2026-04-24T17:42:49.441584,PLATEAU_CONFIRMED,Wideband signal detected,freq=625953601.953602,bw=7.79296875,hits=8
2026-04-24T17:42:49.606912,VIDEO_REJECTED,autocorr rejected video,freq=625953601.953602,score=0.0
2026-04-24T17:42:49.688809,PLATEAU_CONFIRMED,Wideband signal detected,freq=646014652.014652,bw=7.783203125,hits=10
2026-04-24T17:42:49.712317,VIDEO_REJECTED,autocorr rejected video,freq=646014652.014652,score=0.0
2026-04-24T17:42:49.729259,PLATEAU_CONFIRMED,Wideband signal detected,freq=665028083.0280831,bw=8.1494140625,hits=5
2026-04-24T17:42:49.750928,VIDEO_REJECTED,autocorr rejected video,freq=665028083.0280831,score=0.0
2026-04-24T17:42:49.763685,PLATEAU_CONFIRMED,Wideband signal detected,freq=681409035.4090354,bw=5.3466796875,hits=4
2026-04-24T17:42:49.782284,VIDEO_REJECTED,autocorr rejected video,freq=681409035.4090354,score=0.0
2026-04-24T17:42:49.847441,PLATEAU_CONFIRMED,Wideband signal detected,freq=741252747.2527473,bw=7.3291015625,hits=4
2026-04-24T17:42:49.867414,VIDEO_REJECTED,autocorr rejected video,freq=741252747.2527473,score=0.0
2026-04-24T17:42:49.979696,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=840000000
2026-04-24T17:42:50.126350,PLATEAU_CONFIRMED,Wideband signal detected,freq=942307692.3076923,bw=8.4375,hits=4
2026-04-24T17:42:50.160107,VIDEO_REJECTED,autocorr rejected video,freq=942307692.3076923,score=0.0
2026-04-24T17:42:50.180393,PLATEAU_CONFIRMED,Wideband signal detected,freq=953684981.6849817,bw=9.7021484375,hits=8
2026-04-24T17:42:50.207790,VIDEO_REJECTED,autocorr rejected video,freq=953684981.6849817,score=0.0
2026-04-24T17:42:50.219499,PLATEAU_CONFIRMED,Wideband signal detected,freq=973687423.6874237,bw=6.42578125,hits=7
2026-04-24T17:42:50.238184,VIDEO_REJECTED,autocorr rejected video,freq=973687423.6874237,score=0.0
2026-04-24T17:42:50.549601,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1220000000
2026-04-24T17:42:50.750755,PLATEAU_CONFIRMED,Wideband signal detected,freq=1238700854.7008548,bw=5.7861328125,hits=8
2026-04-24T17:42:50.791929,VIDEO_CONFIRMED,autocorr confirmed video,freq=1238700854.7008548,score=0.9
2026-04-24T17:42:50.814862,PLATEAU_CONFIRMED,Wideband signal detected,freq=1258849816.8498168,bw=5.37109375,hits=9
2026-04-24T17:42:50.847044,VIDEO_CONFIRMED,autocorr confirmed video,freq=1258849816.8498168,score=0.4
2026-04-24T17:42:50.857895,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1280000000
2026-04-24T17:42:50.884957,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1300000000
2026-04-24T17:42:51.357081,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1620000000
2026-04-24T17:42:51.730413,PLATEAU_CONFIRMED,Wideband signal detected,freq=1786442002.4420023,bw=5.1611328125,hits=4
2026-04-24T17:42:51.784958,VIDEO_REJECTED,autocorr rejected video,freq=1786442002.4420023,score=0.0
2026-04-24T17:42:51.937268,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807733821.7338216,bw=4.3017578125,hits=6
2026-04-24T17:42:52.046025,VIDEO_REJECTED,autocorr rejected video,freq=1807733821.7338216,score=0.0
2026-04-24T17:42:52.221147,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827890109.8901098,bw=4.1552734375,hits=10
2026-04-24T17:42:52.298259,VIDEO_REJECTED,autocorr rejected video,freq=1827890109.8901098,score=0.0
2026-04-24T17:42:52.319164,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847794871.7948718,bw=6.4013671875,hits=10
2026-04-24T17:42:52.358796,VIDEO_REJECTED,autocorr rejected video,freq=1847794871.7948718,score=0.0
2026-04-24T17:42:52.375224,PLATEAU_CONFIRMED,Wideband signal detected,freq=1858380952.3809524,bw=8.330078125,hits=10
2026-04-24T17:42:52.406468,VIDEO_REJECTED,autocorr rejected video,freq=1858380952.3809524,score=0.0
2026-04-24T17:42:52.435867,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875308913.3089132,bw=8.90625,hits=7
2026-04-24T17:42:52.471670,VIDEO_REJECTED,autocorr rejected video,freq=1875308913.3089132,score=0.0
2026-04-24T17:42:52.488726,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895460317.4603174,bw=8.876953125,hits=9
2026-04-24T17:42:52.511236,VIDEO_REJECTED,autocorr rejected video,freq=1895460317.4603174,score=0.0
2026-04-24T17:42:52.547753,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1940000000
2026-04-24T17:42:52.574139,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1960000000
2026-04-24T17:42:52.604104,PLATEAU_CONFIRMED,Wideband signal detected,freq=1980698412.698413,bw=6.455078125,hits=4
2026-04-24T17:42:52.625961,VIDEO_REJECTED,autocorr rejected video,freq=1980698412.698413,score=0.0
2026-04-24T17:42:52.639186,PLATEAU_CONFIRMED,Wideband signal detected,freq=1999655677.6556776,bw=5.3076171875,hits=4
2026-04-24T17:42:52.665781,VIDEO_REJECTED,autocorr rejected video,freq=1999655677.6556776,score=0.0
2026-04-24T17:42:52.701377,PLATEAU_CONFIRMED,Wideband signal detected,freq=2041755799.7557998,bw=4.7998046875,hits=4
2026-04-24T17:42:52.722832,VIDEO_REJECTED,autocorr rejected video,freq=2041755799.7557998,score=0.0
2026-04-24T17:42:52.731757,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2060000000
2026-04-24T17:42:52.759779,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2080000000
2026-04-24T17:42:52.789380,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2100000000
2026-04-24T17:42:52.823843,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2120000000
2026-04-24T17:42:53.118317,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144886446.886447,bw=9.150390625,hits=8
2026-04-24T17:42:53.133126,VIDEO_REJECTED,autocorr rejected video,freq=2144886446.886447,score=0.0
2026-04-24T17:42:53.257256,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164693528.6935287,bw=8.9892578125,hits=10
2026-04-24T17:42:53.326539,VIDEO_REJECTED,autocorr rejected video,freq=2164693528.6935287,score=0.0
2026-04-24T17:42:53.433306,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186229548.2295485,bw=6.8212890625,hits=7
2026-04-24T17:42:53.507516,VIDEO_REJECTED,autocorr rejected video,freq=2186229548.2295485,score=0.0
2026-04-24T17:42:53.531019,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207367521.3675213,bw=3.857421875,hits=7
2026-04-24T17:42:53.561140,VIDEO_REJECTED,autocorr rejected video,freq=2207367521.3675213,score=0.0
2026-04-24T17:42:53.604578,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2240000000
2026-04-24T17:42:53.664850,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2280000000
2026-04-24T17:42:53.779992,PLATEAU_CONFIRMED,Wideband signal detected,freq=2358810744.810745,bw=9.1845703125,hits=4
2026-04-24T17:42:53.804358,VIDEO_REJECTED,autocorr rejected video,freq=2358810744.810745,score=0.0
2026-04-24T17:42:53.827513,PLATEAU_CONFIRMED,Wideband signal detected,freq=2378625152.6251526,bw=6.11328125,hits=8
2026-04-24T17:42:53.861460,VIDEO_REJECTED,autocorr rejected video,freq=2378625152.6251526,score=0.0
2026-04-24T17:42:54.097930,PLATEAU_CONFIRMED,Wideband signal detected,freq=2391914529.91453,bw=4.1748046875,hits=8
2026-04-24T17:42:54.174057,VIDEO_REJECTED,autocorr rejected video,freq=2391914529.91453,score=0.0
2026-04-24T17:42:54.237180,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411938949.9389496,bw=3.9794921875,hits=8
2026-04-24T17:42:54.254415,VIDEO_REJECTED,autocorr rejected video,freq=2411938949.9389496,score=0.0
2026-04-24T17:42:54.340949,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2480000000
2026-04-24T17:42:54.373241,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2500000000
2026-04-24T17:42:54.561844,PLATEAU_CONFIRMED,Wideband signal detected,freq=2602034188.0341883,bw=7.021484375,hits=4
2026-04-24T17:42:54.594835,VIDEO_REJECTED,autocorr rejected video,freq=2602034188.0341883,score=0.0
2026-04-24T17:42:54.632143,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2620000000
2026-04-24T17:42:54.672891,PLATEAU_CONFIRMED,Wideband signal detected,freq=2633960927.960928,bw=5.8154296875,hits=5
2026-04-24T17:42:54.735950,VIDEO_REJECTED,autocorr rejected video,freq=2633960927.960928,score=0.0
2026-04-24T17:42:54.893409,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652246642.246642,bw=4.326171875,hits=7
2026-04-24T17:42:55.030447,VIDEO_REJECTED,autocorr rejected video,freq=2652246642.246642,score=0.0
2026-04-24T17:42:55.107590,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672212454.2124543,bw=4.3115234375,hits=10
2026-04-24T17:42:55.129442,VIDEO_REJECTED,autocorr rejected video,freq=2672212454.2124543,score=0.0
2026-04-24T17:42:55.191165,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2740000000
2026-04-24T17:42:55.578871,PLATEAU_CONFIRMED,Wideband signal detected,freq=3024534798.5347986,bw=8.3251953125,hits=7
2026-04-24T17:42:55.611162,VIDEO_REJECTED,autocorr rejected video,freq=3024534798.5347986,score=0.0
2026-04-24T17:42:55.624527,PLATEAU_CONFIRMED,Wideband signal detected,freq=3042361416.361417,bw=4.2138671875,hits=4
2026-04-24T17:42:55.652804,VIDEO_REJECTED,autocorr rejected video,freq=3042361416.361417,score=0.0
2026-04-24T17:42:55.676331,PLATEAU_CONFIRMED,Wideband signal detected,freq=3059338217.3382173,bw=9.4140625,hits=10
2026-04-24T17:42:55.703710,VIDEO_REJECTED,autocorr rejected video,freq=3059338217.3382173,score=0.0
2026-04-24T17:42:55.714946,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3080000000
2026-04-24T17:42:56.178925,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3440000000
2026-04-24T17:42:56.232739,PLATEAU_CONFIRMED,Wideband signal detected,freq=3474766788.766789,bw=2.83203125,hits=3
2026-04-24T17:42:56.252133,VIDEO_REJECTED,autocorr rejected video,freq=3474766788.766789,score=0.0
2026-04-24T17:42:56.377571,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3580000000
2026-04-24T17:42:56.436223,PLATEAU_CONFIRMED,Wideband signal detected,freq=3624798534.798535,bw=4.1552734375,hits=5
2026-04-24T17:42:56.464350,VIDEO_REJECTED,autocorr rejected video,freq=3624798534.798535,score=0.0
2026-04-24T17:42:56.504247,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3660000000
2026-04-24T17:42:56.565710,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3700000000
2026-04-24T17:42:56.699596,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3800000000
2026-04-24T17:42:56.769933,PLATEAU_CONFIRMED,Wideband signal detected,freq=3833579975.5799756,bw=4.3896484375,hits=9
2026-04-24T17:42:56.791445,VIDEO_REJECTED,autocorr rejected video,freq=3833579975.5799756,score=0.0
2026-04-24T17:42:56.928912,PLATEAU_CONFIRMED,Wideband signal detected,freq=3944427350.42735,bw=5.361328125,hits=6
2026-04-24T17:42:56.947835,VIDEO_REJECTED,autocorr rejected video,freq=3944427350.42735,score=0.0
2026-04-24T17:42:57.064370,PLATEAU_CONFIRMED,Wideband signal detected,freq=4038693528.6935287,bw=7.0263671875,hits=3
2026-04-24T17:42:57.085222,VIDEO_REJECTED,autocorr rejected video,freq=4038693528.6935287,score=0.0
2026-04-24T17:42:57.230718,PLATEAU_CONFIRMED,Wideband signal detected,freq=4158717948.717949,bw=8.0078125,hits=3
2026-04-24T17:42:57.250913,VIDEO_REJECTED,autocorr rejected video,freq=4158717948.717949,score=0.0
2026-04-24T17:42:57.585079,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4400000000
2026-04-24T17:42:58.595608,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5120000000
