2026-04-24T17:13:38.697685,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:13:40.633369,VIDEO_REJECTED,cyclo rejected video,freq=686039072.039072,score=0
2026-04-24T17:13:40.846826,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=780000000
2026-04-24T17:13:41.182516,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=920000000
2026-04-24T17:13:41.404077,PLATEAU_CONFIRMED,Wideband signal detected,freq=939367521.3675214,bw=8.8916015625,hits=5
2026-04-24T17:13:41.422086,VIDEO_REJECTED,cyclo rejected video,freq=939367521.3675214,score=0
2026-04-24T17:13:41.492013,PLATEAU_CONFIRMED,Wideband signal detected,freq=959308913.3089134,bw=8.173828125,hits=10
2026-04-24T17:13:41.537348,VIDEO_REJECTED,cyclo rejected video,freq=959308913.3089134,score=0
2026-04-24T17:13:41.547951,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=980000000
2026-04-24T17:13:42.982191,PLATEAU_CONFIRMED,Wideband signal detected,freq=1566542124.5421245,bw=6.07421875,hits=6
2026-04-24T17:13:43.022382,VIDEO_REJECTED,cyclo rejected video,freq=1566542124.5421245,score=0
2026-04-24T17:13:43.282081,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1680000000
2026-04-24T17:13:43.972800,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807811965.8119657,bw=4.375,hits=7
2026-04-24T17:13:44.298141,VIDEO_REJECTED,cyclo rejected video,freq=1807811965.8119657,score=0
2026-04-24T17:13:44.618003,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827870573.8705738,bw=4.2724609375,hits=10
2026-04-24T17:13:44.722396,VIDEO_REJECTED,cyclo rejected video,freq=1827870573.8705738,score=0
2026-04-24T17:13:44.737543,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847455433.4554334,bw=5.7080078125,hits=6
2026-04-24T17:13:45.074990,VIDEO_REJECTED,cyclo rejected video,freq=1847455433.4554334,score=0
2026-04-24T17:13:45.174198,PLATEAU_CONFIRMED,Wideband signal detected,freq=1853555555.5555556,bw=8.8720703125,hits=9
2026-04-24T17:13:45.240871,VIDEO_REJECTED,cyclo rejected video,freq=1853555555.5555556,score=0
2026-04-24T17:13:45.258425,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875140415.1404152,bw=8.8720703125,hits=10
2026-04-24T17:13:45.316701,VIDEO_REJECTED,cyclo rejected video,freq=1875140415.1404152,score=0
2026-04-24T17:13:45.329321,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895162393.162393,bw=7.2021484375,hits=10
2026-04-24T17:13:45.367183,VIDEO_REJECTED,cyclo rejected video,freq=1895162393.162393,score=0
2026-04-24T17:13:46.143925,PLATEAU_CONFIRMED,Wideband signal detected,freq=2113098901.0989013,bw=5.60546875,hits=8
2026-04-24T17:13:46.316147,VIDEO_REJECTED,cyclo rejected video,freq=2113098901.0989013,score=0
2026-04-24T17:13:46.343611,PLATEAU_CONFIRMED,Wideband signal detected,freq=2137689865.6898656,bw=6.708984375,hits=10
2026-04-24T17:13:46.394595,VIDEO_REJECTED,cyclo rejected video,freq=2137689865.6898656,score=4
2026-04-24T17:13:46.403252,PLATEAU_CONFIRMED,Wideband signal detected,freq=2157658119.6581197,bw=2.8564453125,hits=3
2026-04-24T17:13:46.538900,VIDEO_REJECTED,cyclo rejected video,freq=2157658119.6581197,score=0
2026-04-24T17:13:46.624083,PLATEAU_CONFIRMED,Wideband signal detected,freq=2187191697.191697,bw=4.3701171875,hits=7
2026-04-24T17:13:46.677843,VIDEO_REJECTED,cyclo rejected video,freq=2187191697.191697,score=0
2026-04-24T17:13:46.687828,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2200000000
2026-04-24T17:13:46.873639,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2280000000
2026-04-24T17:13:47.213858,PLATEAU_CONFIRMED,Wideband signal detected,freq=2413926739.9267397,bw=5.1318359375,hits=3
2026-04-24T17:13:47.277398,VIDEO_REJECTED,cyclo rejected video,freq=2413926739.9267397,score=2
2026-04-24T17:13:47.300570,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2440000000
2026-04-24T17:13:47.402062,PLATEAU_CONFIRMED,Wideband signal detected,freq=2483567765.5677657,bw=6.9775390625,hits=3
2026-04-24T17:13:47.453039,VIDEO_REJECTED,cyclo rejected video,freq=2483567765.5677657,score=0
2026-04-24T17:13:47.463086,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2500000000
2026-04-24T17:13:47.758070,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612285714.285714,bw=3.8916015625,hits=4
2026-04-24T17:13:47.874904,VIDEO_REJECTED,cyclo rejected video,freq=2612285714.285714,score=0
2026-04-24T17:13:47.940429,PLATEAU_CONFIRMED,Wideband signal detected,freq=2644803418.8034186,bw=8.4521484375,hits=7
2026-04-24T17:13:48.090518,VIDEO_REJECTED,cyclo rejected video,freq=2644803418.8034186,score=0
2026-04-24T17:13:48.112812,PLATEAU_CONFIRMED,Wideband signal detected,freq=2662642246.6422467,bw=8.7353515625,hits=10
2026-04-24T17:13:48.216224,VIDEO_REJECTED,cyclo rejected video,freq=2662642246.6422467,score=0
2026-04-24T17:13:48.223065,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672588522.5885224,bw=5.693359375,hits=7
2026-04-24T17:13:48.270091,VIDEO_REJECTED,cyclo rejected video,freq=2672588522.5885224,score=0
2026-04-24T17:13:49.339501,PLATEAU_CONFIRMED,Wideband signal detected,freq=3168358974.3589745,bw=3.251953125,hits=3
2026-04-24T17:13:49.381668,VIDEO_REJECTED,cyclo rejected video,freq=3168358974.3589745,score=0
2026-04-24T17:13:49.960009,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3440000000
2026-04-24T17:13:50.050611,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3480000000
2026-04-24T17:13:50.870545,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3940000000
2026-04-24T17:13:50.908175,PLATEAU_CONFIRMED,Wideband signal detected,freq=3963025641.025641,bw=7.03125,hits=5
2026-04-24T17:13:50.935956,VIDEO_REJECTED,cyclo rejected video,freq=3963025641.025641,score=0
2026-04-24T17:13:51.064422,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4060000000
2026-04-24T17:13:51.219044,PLATEAU_CONFIRMED,Wideband signal detected,freq=4157653235.6532354,bw=8.759765625,hits=4
2026-04-24T17:13:51.248429,VIDEO_REJECTED,cyclo rejected video,freq=4157653235.6532354,score=0
2026-04-24T17:13:51.255849,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4180000000
2026-04-24T17:13:52.367641,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5020000000
2026-04-24T17:13:52.421766,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5060000000
2026-04-24T17:13:52.450421,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5080000000
2026-04-24T17:13:52.559272,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5160000000
