2026-04-24T17:19:11.159273,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:19:11.657624,PLATEAU_CONFIRMED,Wideband signal detected,freq=361958485.95848596,bw=3.61328125,hits=4
2026-04-24T17:19:11.657837,VIDEO_REJECTED,cyclo rejected video,freq=334476190.47619045,score=0
2026-04-24T17:19:11.683543,VIDEO_REJECTED,cyclo rejected video,freq=361958485.95848596,score=0
2026-04-24T17:19:11.914112,PLATEAU_CONFIRMED,Wideband signal detected,freq=422358974.35897434,bw=5.087890625,hits=8
2026-04-24T17:19:11.976401,VIDEO_REJECTED,cyclo rejected video,freq=422358974.35897434,score=0
2026-04-24T17:19:11.980159,PLATEAU_CONFIRMED,Wideband signal detected,freq=442473748.47374845,bw=4.3505859375,hits=8
2026-04-24T17:19:12.006414,VIDEO_REJECTED,cyclo rejected video,freq=442473748.47374845,score=0
2026-04-24T17:19:12.589381,PLATEAU_CONFIRMED,Wideband signal detected,freq=482000000.0,bw=7.83203125,hits=8
2026-04-24T17:19:12.843048,VIDEO_REJECTED,cyclo rejected video,freq=482000000.0,score=0
2026-04-24T17:19:12.848261,PLATEAU_CONFIRMED,Wideband signal detected,freq=501990231.990232,bw=7.8173828125,hits=10
2026-04-24T17:19:13.016713,VIDEO_REJECTED,cyclo rejected video,freq=501990231.990232,score=0
2026-04-24T17:19:13.049775,PLATEAU_CONFIRMED,Wideband signal detected,freq=528056166.05616605,bw=3.9111328125,hits=8
2026-04-24T17:19:13.352047,PLATEAU_CONFIRMED,Wideband signal detected,freq=531948717.94871795,bw=3.90625,hits=10
2026-04-24T17:19:13.373510,VIDEO_REJECTED,cyclo rejected video,freq=528056166.05616605,score=0
2026-04-24T17:19:13.624957,VIDEO_REJECTED,cyclo rejected video,freq=531948717.94871795,score=0
2026-04-24T17:19:13.652598,PLATEAU_CONFIRMED,Wideband signal detected,freq=560002442.002442,bw=3.9013671875,hits=10
2026-04-24T17:19:13.769022,VIDEO_REJECTED,cyclo rejected video,freq=560002442.002442,score=0
2026-04-24T17:19:13.809512,PLATEAU_CONFIRMED,Wideband signal detected,freq=571953601.953602,bw=3.9208984375,hits=10
2026-04-24T17:19:13.853149,VIDEO_REJECTED,cyclo rejected video,freq=571953601.953602,score=0
2026-04-24T17:19:13.857941,PLATEAU_CONFIRMED,Wideband signal detected,freq=592466422.4664224,bw=6.8603515625,hits=8
2026-04-24T17:19:13.947814,VIDEO_REJECTED,cyclo rejected video,freq=592466422.4664224,score=0
2026-04-24T17:19:13.965631,PLATEAU_CONFIRMED,Wideband signal detected,freq=625941391.941392,bw=6.81640625,hits=9
2026-04-24T17:19:14.010825,VIDEO_REJECTED,cyclo rejected video,freq=625941391.941392,score=0
2026-04-24T17:19:14.015717,PLATEAU_CONFIRMED,Wideband signal detected,freq=646962148.9621489,bw=6.1376953125,hits=10
2026-04-24T17:19:14.039734,VIDEO_REJECTED,cyclo rejected video,freq=646962148.9621489,score=0
2026-04-24T17:19:14.047830,PLATEAU_CONFIRMED,Wideband signal detected,freq=664522588.5225885,bw=7.880859375,hits=4
2026-04-24T17:19:14.071541,VIDEO_REJECTED,cyclo rejected video,freq=664522588.5225885,score=0
2026-04-24T17:19:14.081928,PLATEAU_CONFIRMED,Wideband signal detected,freq=686813186.8131868,bw=5.732421875,hits=4
2026-04-24T17:19:14.109579,VIDEO_REJECTED,cyclo rejected video,freq=686813186.8131868,score=0
2026-04-24T17:19:14.113390,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=700000000
2026-04-24T17:19:14.144616,PLATEAU_CONFIRMED,Wideband signal detected,freq=725247863.2478633,bw=5.947265625,hits=3
2026-04-24T17:19:14.174917,VIDEO_REJECTED,cyclo rejected video,freq=725247863.2478633,score=0
2026-04-24T17:19:14.178772,PLATEAU_CONFIRMED,Wideband signal detected,freq=743689865.6898657,bw=8.2080078125,hits=3
2026-04-24T17:19:14.202222,VIDEO_REJECTED,cyclo rejected video,freq=743689865.6898657,score=0
2026-04-24T17:19:14.292545,PLATEAU_CONFIRMED,Wideband signal detected,freq=815264957.2649573,bw=5.29296875,hits=3
2026-04-24T17:19:14.317334,VIDEO_REJECTED,cyclo rejected video,freq=815264957.2649573,score=0
2026-04-24T17:19:14.323480,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=840000000
2026-04-24T17:19:14.422810,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=900000000
2026-04-24T17:19:14.673588,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=940000000
2026-04-24T17:19:14.774991,PLATEAU_CONFIRMED,Wideband signal detected,freq=955543345.5433456,bw=9.1552734375,hits=3
2026-04-24T17:19:14.817911,PLATEAU_CONFIRMED,Wideband signal detected,freq=975279609.2796092,bw=9.12109375,hits=10
2026-04-24T17:19:14.818133,VIDEO_REJECTED,cyclo rejected video,freq=955543345.5433456,score=0
2026-04-24T17:19:14.843970,VIDEO_REJECTED,cyclo rejected video,freq=975279609.2796092,score=0
2026-04-24T17:19:15.374704,PLATEAU_CONFIRMED,Wideband signal detected,freq=1238766788.7667887,bw=9.2822265625,hits=7
2026-04-24T17:19:15.393257,VIDEO_CONFIRMED,cyclo confirmed video,freq=1238766788.7667887,score=8
2026-04-24T17:19:15.487080,PLATEAU_CONFIRMED,Wideband signal detected,freq=1259531135.5311356,bw=8.8818359375,hits=10
2026-04-24T17:19:15.516834,VIDEO_REJECTED,cyclo rejected video,freq=1259531135.5311356,score=1
2026-04-24T17:19:15.517694,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1280000000
2026-04-24T17:19:15.651362,PLATEAU_CONFIRMED,Wideband signal detected,freq=1379079365.079365,bw=3.8720703125,hits=3
2026-04-24T17:19:15.677379,VIDEO_REJECTED,cyclo rejected video,freq=1379079365.079365,score=0
2026-04-24T17:19:15.683176,PLATEAU_CONFIRMED,Wideband signal detected,freq=1396305250.3052504,bw=3.310546875,hits=3
2026-04-24T17:19:15.706539,VIDEO_REJECTED,cyclo rejected video,freq=1396305250.3052504,score=0
2026-04-24T17:19:16.197867,PLATEAU_CONFIRMED,Wideband signal detected,freq=1767064713.064713,bw=4.5849609375,hits=5
2026-04-24T17:19:16.252796,VIDEO_REJECTED,cyclo rejected video,freq=1767064713.064713,score=0
2026-04-24T17:19:16.265091,PLATEAU_CONFIRMED,Wideband signal detected,freq=1786886446.886447,bw=7.1142578125,hits=10
2026-04-24T17:19:16.351627,VIDEO_REJECTED,cyclo rejected video,freq=1786886446.886447,score=0
2026-04-24T17:19:16.410661,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807797313.7973137,bw=4.267578125,hits=6
2026-04-24T17:19:16.568172,VIDEO_REJECTED,cyclo rejected video,freq=1807797313.7973137,score=0
2026-04-24T17:19:16.633288,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827557997.5579975,bw=8.974609375,hits=10
2026-04-24T17:19:16.688517,VIDEO_REJECTED,cyclo rejected video,freq=1827557997.5579975,score=0
2026-04-24T17:19:16.842347,PLATEAU_CONFIRMED,Wideband signal detected,freq=1841052503.052503,bw=5.25390625,hits=10
2026-04-24T17:19:16.898440,VIDEO_REJECTED,cyclo rejected video,freq=1841052503.052503,score=0
2026-04-24T17:19:16.928257,PLATEAU_CONFIRMED,Wideband signal detected,freq=1859858363.8583636,bw=5.927734375,hits=4
2026-04-24T17:19:16.998369,VIDEO_REJECTED,cyclo rejected video,freq=1859858363.8583636,score=0
2026-04-24T17:19:17.010811,PLATEAU_CONFIRMED,Wideband signal detected,freq=1874932844.9328449,bw=9.7265625,hits=9
2026-04-24T17:19:17.056252,VIDEO_REJECTED,cyclo rejected video,freq=1874932844.9328449,score=1
2026-04-24T17:19:17.064971,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1900000000
2026-04-24T17:19:17.096238,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1920000000
2026-04-24T17:19:17.184158,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1980000000
2026-04-24T17:19:17.249895,PLATEAU_CONFIRMED,Wideband signal detected,freq=2022107448.107448,bw=5.4052734375,hits=5
2026-04-24T17:19:17.304477,PLATEAU_CONFIRMED,Wideband signal detected,freq=2037838827.8388278,bw=9.0966796875,hits=9
2026-04-24T17:19:17.304592,VIDEO_REJECTED,cyclo rejected video,freq=2022107448.107448,score=0
2026-04-24T17:19:17.415539,VIDEO_REJECTED,cyclo rejected video,freq=2037838827.8388278,score=0
2026-04-24T17:19:17.485264,PLATEAU_CONFIRMED,Wideband signal detected,freq=2055267399.2673993,bw=8.759765625,hits=10
2026-04-24T17:19:17.556023,VIDEO_REJECTED,cyclo rejected video,freq=2055267399.2673993,score=0
2026-04-24T17:19:17.575694,PLATEAU_CONFIRMED,Wideband signal detected,freq=2074163614.1636143,bw=6.1376953125,hits=6
2026-04-24T17:19:17.639526,VIDEO_REJECTED,cyclo rejected video,freq=2074163614.1636143,score=0
2026-04-24T17:19:17.651204,PLATEAU_CONFIRMED,Wideband signal detected,freq=2093780219.7802198,bw=6.3671875,hits=10
2026-04-24T17:19:17.682375,VIDEO_REJECTED,cyclo rejected video,freq=2093780219.7802198,score=0
2026-04-24T17:19:17.691035,PLATEAU_CONFIRMED,Wideband signal detected,freq=2123838827.8388276,bw=8.154296875,hits=6
2026-04-24T17:19:17.919041,VIDEO_REJECTED,cyclo rejected video,freq=2123838827.8388276,score=0
2026-04-24T17:19:17.974549,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144969474.969475,bw=9.1455078125,hits=8
2026-04-24T17:19:18.111025,PLATEAU_CONFIRMED,Wideband signal detected,freq=2165130647.1306467,bw=8.8037109375,hits=8
2026-04-24T17:19:18.109808,VIDEO_REJECTED,cyclo rejected video,freq=2144969474.969475,score=0
2026-04-24T17:19:18.225779,VIDEO_REJECTED,cyclo rejected video,freq=2165130647.1306467,score=0
2026-04-24T17:19:18.271232,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186605616.6056166,bw=5.1171875,hits=7
2026-04-24T17:19:18.332840,VIDEO_REJECTED,cyclo rejected video,freq=2186605616.6056166,score=0
2026-04-24T17:19:18.339295,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207213675.2136755,bw=7.646484375,hits=6
2026-04-24T17:19:18.362017,VIDEO_REJECTED,cyclo rejected video,freq=2207213675.2136755,score=0
2026-04-24T17:19:18.393196,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2240000000
2026-04-24T17:19:18.599011,PLATEAU_CONFIRMED,Wideband signal detected,freq=2363826617.8266177,bw=7.587890625,hits=3
2026-04-24T17:19:18.651555,VIDEO_REJECTED,cyclo rejected video,freq=2363826617.8266177,score=0
2026-04-24T17:19:18.657142,PLATEAU_CONFIRMED,Wideband signal detected,freq=2378297924.2979245,bw=9.5263671875,hits=5
2026-04-24T17:19:18.808124,VIDEO_REJECTED,cyclo rejected video,freq=2378297924.2979245,score=0
2026-04-24T17:19:18.888257,PLATEAU_CONFIRMED,Wideband signal detected,freq=2391973137.973138,bw=3.9892578125,hits=8
2026-04-24T17:19:19.041240,PLATEAU_CONFIRMED,Wideband signal detected,freq=2412004884.004884,bw=4.4921875,hits=10
2026-04-24T17:19:19.042040,VIDEO_REJECTED,cyclo rejected video,freq=2391973137.973138,score=0
2026-04-24T17:19:19.067843,VIDEO_REJECTED,cyclo rejected video,freq=2412004884.004884,score=0
2026-04-24T17:19:19.103616,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2460000000
2026-04-24T17:19:19.140735,PLATEAU_CONFIRMED,Wideband signal detected,freq=2482253968.2539682,bw=4.0771484375,hits=5
2026-04-24T17:19:19.165968,VIDEO_REJECTED,cyclo rejected video,freq=2482253968.2539682,score=0
2026-04-24T17:19:19.501792,PLATEAU_CONFIRMED,Wideband signal detected,freq=2613208791.2087913,bw=5.7958984375,hits=7
2026-04-24T17:19:19.813158,VIDEO_REJECTED,cyclo rejected video,freq=2613208791.2087913,score=0
2026-04-24T17:19:19.929293,PLATEAU_CONFIRMED,Wideband signal detected,freq=2635006105.006105,bw=9.1064453125,hits=9
2026-04-24T17:19:20.130713,PLATEAU_CONFIRMED,Wideband signal detected,freq=2654578754.5787544,bw=8.701171875,hits=8
2026-04-24T17:19:20.131113,VIDEO_REJECTED,cyclo rejected video,freq=2635006105.006105,score=0
2026-04-24T17:19:20.166565,VIDEO_REJECTED,cyclo rejected video,freq=2654578754.5787544,score=0
2026-04-24T17:19:20.624045,PLATEAU_CONFIRMED,Wideband signal detected,freq=3024446886.446886,bw=8.1982421875,hits=4
2026-04-24T17:19:20.655919,VIDEO_REJECTED,cyclo rejected video,freq=3024446886.446886,score=0
2026-04-24T17:19:20.663352,PLATEAU_CONFIRMED,Wideband signal detected,freq=3042561660.561661,bw=4.7998046875,hits=7
2026-04-24T17:19:20.686042,VIDEO_REJECTED,cyclo rejected video,freq=3042561660.561661,score=0
2026-04-24T17:19:20.704993,PLATEAU_CONFIRMED,Wideband signal detected,freq=3059150183.150183,bw=5.56640625,hits=4
2026-04-24T17:19:20.731224,VIDEO_REJECTED,cyclo rejected video,freq=3059150183.150183,score=0
2026-04-24T17:19:20.957690,PLATEAU_CONFIRMED,Wideband signal detected,freq=3219960927.960928,bw=8.603515625,hits=6
2026-04-24T17:19:20.986981,VIDEO_REJECTED,cyclo rejected video,freq=3219960927.960928,score=0
2026-04-24T17:19:20.990693,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3240000000
2026-04-24T17:19:21.238104,PLATEAU_CONFIRMED,Wideband signal detected,freq=3425821733.8217335,bw=4.0673828125,hits=4
2026-04-24T17:19:21.264820,VIDEO_REJECTED,cyclo rejected video,freq=3425821733.8217335,score=0
2026-04-24T17:19:21.304165,PLATEAU_CONFIRMED,Wideband signal detected,freq=3442087912.087912,bw=9.0673828125,hits=5
2026-04-24T17:19:21.331590,VIDEO_REJECTED,cyclo rejected video,freq=3442087912.087912,score=0
2026-04-24T17:19:21.369272,PLATEAU_CONFIRMED,Wideband signal detected,freq=3474747252.747253,bw=5.2490234375,hits=5
2026-04-24T17:19:21.445672,VIDEO_REJECTED,cyclo rejected video,freq=3474747252.747253,score=0
2026-04-24T17:19:21.469438,PLATEAU_CONFIRMED,Wideband signal detected,freq=3503499389.4993896,bw=8.9892578125,hits=6
2026-04-24T17:19:21.525212,VIDEO_REJECTED,cyclo rejected video,freq=3503499389.4993896,score=0
2026-04-24T17:19:21.530374,PLATEAU_CONFIRMED,Wideband signal detected,freq=3524183150.1831503,bw=5.8251953125,hits=7
2026-04-24T17:19:21.613435,VIDEO_REJECTED,cyclo rejected video,freq=3524183150.1831503,score=0
2026-04-24T17:19:21.614886,PLATEAU_CONFIRMED,Wideband signal detected,freq=3538039072.039072,bw=9.384765625,hits=10
2026-04-24T17:19:21.684847,VIDEO_REJECTED,cyclo rejected video,freq=3538039072.039072,score=0
2026-04-24T17:19:21.731280,PLATEAU_CONFIRMED,Wideband signal detected,freq=3553794871.794872,bw=8.857421875,hits=7
2026-04-24T17:19:21.759675,VIDEO_REJECTED,cyclo rejected video,freq=3553794871.794872,score=0
2026-04-24T17:19:21.767254,PLATEAU_CONFIRMED,Wideband signal detected,freq=3583621489.6214895,bw=9.228515625,hits=7
2026-04-24T17:19:21.796946,VIDEO_REJECTED,cyclo rejected video,freq=3583621489.6214895,score=0
2026-04-24T17:19:21.801519,PLATEAU_CONFIRMED,Wideband signal detected,freq=3603186813.1868134,bw=8.876953125,hits=9
2026-04-24T17:19:21.858912,VIDEO_REJECTED,cyclo rejected video,freq=3603186813.1868134,score=0
2026-04-24T17:19:21.883544,PLATEAU_CONFIRMED,Wideband signal detected,freq=3625770451.7704515,bw=7.1630859375,hits=7
2026-04-24T17:19:21.942795,VIDEO_REJECTED,cyclo rejected video,freq=3625770451.7704515,score=0
2026-04-24T17:19:21.954729,PLATEAU_CONFIRMED,Wideband signal detected,freq=3645189255.189255,bw=9.58984375,hits=9
2026-04-24T17:19:21.984477,VIDEO_REJECTED,cyclo rejected video,freq=3645189255.189255,score=0
2026-04-24T17:19:21.989666,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3660000000
2026-04-24T17:19:22.023134,PLATEAU_CONFIRMED,Wideband signal detected,freq=3678615384.6153846,bw=8.642578125,hits=5
2026-04-24T17:19:22.044717,VIDEO_REJECTED,cyclo rejected video,freq=3678615384.6153846,score=0
2026-04-24T17:19:22.085019,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3720000000
2026-04-24T17:19:22.118612,PLATEAU_CONFIRMED,Wideband signal detected,freq=3735177045.1770453,bw=7.91015625,hits=5
2026-04-24T17:19:22.142412,VIDEO_REJECTED,cyclo rejected video,freq=3735177045.1770453,score=0
2026-04-24T17:19:22.204055,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3800000000
2026-04-24T17:19:22.241004,PLATEAU_CONFIRMED,Wideband signal detected,freq=3814368742.3687425,bw=7.7197265625,hits=4
2026-04-24T17:19:22.279084,VIDEO_REJECTED,cyclo rejected video,freq=3814368742.3687425,score=0
2026-04-24T17:19:22.284314,PLATEAU_CONFIRMED,Wideband signal detected,freq=3833174603.174603,bw=4.638671875,hits=7
2026-04-24T17:19:22.308878,VIDEO_REJECTED,cyclo rejected video,freq=3833174603.174603,score=0
2026-04-24T17:19:22.316658,PLATEAU_CONFIRMED,Wideband signal detected,freq=3852451770.4517703,bw=5.4248046875,hits=5
2026-04-24T17:19:22.346294,VIDEO_REJECTED,cyclo rejected video,freq=3852451770.4517703,score=0
2026-04-24T17:19:22.359713,PLATEAU_CONFIRMED,Wideband signal detected,freq=3884495726.4957266,bw=7.421875,hits=6
2026-04-24T17:19:22.387196,VIDEO_REJECTED,cyclo rejected video,freq=3884495726.4957266,score=0
2026-04-24T17:19:22.465740,PLATEAU_CONFIRMED,Wideband signal detected,freq=3935946275.9462757,bw=8.671875,hits=6
2026-04-24T17:19:22.496130,VIDEO_REJECTED,cyclo rejected video,freq=3935946275.9462757,score=0
2026-04-24T17:19:22.499363,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3960000000
2026-04-24T17:19:23.064976,PLATEAU_CONFIRMED,Wideband signal detected,freq=4158114774.114774,bw=7.2119140625,hits=6
2026-04-24T17:19:23.138425,VIDEO_REJECTED,cyclo rejected video,freq=4158114774.114774,score=0
2026-04-24T17:19:23.153354,PLATEAU_CONFIRMED,Wideband signal detected,freq=4177545787.5457873,bw=8.6865234375,hits=8
2026-04-24T17:19:23.176184,VIDEO_REJECTED,cyclo rejected video,freq=4177545787.5457873,score=0
2026-04-24T17:19:24.289669,PLATEAU_CONFIRMED,Wideband signal detected,freq=4986581196.581197,bw=5.654296875,hits=7
2026-04-24T17:19:24.360050,VIDEO_REJECTED,cyclo rejected video,freq=4986581196.581197,score=0
2026-04-24T17:19:24.495314,PLATEAU_CONFIRMED,Wideband signal detected,freq=5005013431.013431,bw=9.0478515625,hits=10
2026-04-24T17:19:24.620618,VIDEO_REJECTED,cyclo rejected video,freq=5005013431.013431,score=0
2026-04-24T17:19:24.674620,PLATEAU_CONFIRMED,Wideband signal detected,freq=5021868131.868132,bw=9.0576171875,hits=10
2026-04-24T17:19:24.778001,VIDEO_REJECTED,cyclo rejected video,freq=5021868131.868132,score=0
2026-04-24T17:19:24.799168,PLATEAU_CONFIRMED,Wideband signal detected,freq=5037892551.892551,bw=9.072265625,hits=10
2026-04-24T17:19:24.920185,VIDEO_REJECTED,cyclo rejected video,freq=5037892551.892551,score=0
2026-04-24T17:19:24.948912,PLATEAU_CONFIRMED,Wideband signal detected,freq=5055768009.76801,bw=7.4365234375,hits=10
2026-04-24T17:19:24.999087,VIDEO_REJECTED,cyclo rejected video,freq=5055768009.76801,score=0
2026-04-24T17:19:25.009282,PLATEAU_CONFIRMED,Wideband signal detected,freq=5073892551.892551,bw=6.7919921875,hits=9
2026-04-24T17:19:25.034279,VIDEO_REJECTED,cyclo rejected video,freq=5073892551.892551,score=0
2026-04-24T17:19:25.381778,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5360000000
