2026-04-24T17:16:20.108156,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:16:20.749644,VIDEO_REJECTED,cyclo rejected video,freq=420466422.46642244,score=0
2026-04-24T17:16:21.477395,PLATEAU_CONFIRMED,Wideband signal detected,freq=481990231.990232,bw=7.8466796875,hits=9
2026-04-24T17:16:21.955091,VIDEO_REJECTED,cyclo rejected video,freq=481990231.990232,score=1
2026-04-24T17:16:22.090796,PLATEAU_CONFIRMED,Wideband signal detected,freq=501995115.995116,bw=7.8271484375,hits=10
2026-04-24T17:16:22.098276,VIDEO_REJECTED,cyclo rejected video,freq=501995115.995116,score=0
2026-04-24T17:16:22.258534,PLATEAU_CONFIRMED,Wideband signal detected,freq=528056166.05616605,bw=3.9013671875,hits=7
2026-04-24T17:16:22.507274,VIDEO_REJECTED,cyclo rejected video,freq=528056166.05616605,score=0
2026-04-24T17:16:22.540780,PLATEAU_CONFIRMED,Wideband signal detected,freq=531948717.94871795,bw=3.9208984375,hits=10
2026-04-24T17:16:22.796477,VIDEO_REJECTED,cyclo rejected video,freq=531948717.94871795,score=0
2026-04-24T17:16:22.824894,PLATEAU_CONFIRMED,Wideband signal detected,freq=568046398.046398,bw=3.9111328125,hits=10
2026-04-24T17:16:22.932375,PLATEAU_CONFIRMED,Wideband signal detected,freq=587860805.8608059,bw=4.2822265625,hits=9
2026-04-24T17:16:22.932847,VIDEO_REJECTED,cyclo rejected video,freq=568046398.046398,score=0
2026-04-24T17:16:22.985403,PLATEAU_CONFIRMED,Wideband signal detected,freq=602019536.019536,bw=7.666015625,hits=3
2026-04-24T17:16:22.985505,VIDEO_REJECTED,cyclo rejected video,freq=587860805.8608059,score=0
2026-04-24T17:16:23.210871,VIDEO_REJECTED,cyclo rejected video,freq=602019536.019536,score=0
2026-04-24T17:16:23.294145,PLATEAU_CONFIRMED,Wideband signal detected,freq=625062271.0622711,bw=7.998046875,hits=9
2026-04-24T17:16:23.309708,VIDEO_REJECTED,cyclo rejected video,freq=625062271.0622711,score=0
2026-04-24T17:16:23.382879,PLATEAU_CONFIRMED,Wideband signal detected,freq=645934065.9340659,bw=7.587890625,hits=10
2026-04-24T17:16:23.423368,PLATEAU_CONFIRMED,Wideband signal detected,freq=667777777.7777778,bw=7.7197265625,hits=6
2026-04-24T17:16:23.423838,VIDEO_REJECTED,cyclo rejected video,freq=645934065.9340659,score=0
2026-04-24T17:16:23.458430,VIDEO_REJECTED,cyclo rejected video,freq=667777777.7777778,score=0
2026-04-24T17:16:23.463019,PLATEAU_CONFIRMED,Wideband signal detected,freq=683702075.7020757,bw=8.0126953125,hits=8
2026-04-24T17:16:23.491097,VIDEO_REJECTED,cyclo rejected video,freq=683702075.7020757,score=0
2026-04-24T17:16:23.494715,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=700000000
2026-04-24T17:16:23.528123,PLATEAU_CONFIRMED,Wideband signal detected,freq=723352869.3528694,bw=7.0654296875,hits=5
2026-04-24T17:16:23.554328,VIDEO_REJECTED,cyclo rejected video,freq=723352869.3528694,score=1
2026-04-24T17:16:23.560342,PLATEAU_CONFIRMED,Wideband signal detected,freq=743010989.010989,bw=5.01953125,hits=3
2026-04-24T17:16:23.581440,VIDEO_REJECTED,cyclo rejected video,freq=743010989.010989,score=1
2026-04-24T17:16:23.620524,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=780000000
2026-04-24T17:16:23.784300,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=900000000
2026-04-24T17:16:23.873699,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=940000000
2026-04-24T17:16:23.938991,PLATEAU_CONFIRMED,Wideband signal detected,freq=953575091.5750916,bw=7.9833984375,hits=9
2026-04-24T17:16:23.991619,VIDEO_REJECTED,cyclo rejected video,freq=953575091.5750916,score=0
2026-04-24T17:16:23.992865,PLATEAU_CONFIRMED,Wideband signal detected,freq=973555555.5555556,bw=6.30859375,hits=10
2026-04-24T17:16:24.018845,VIDEO_REJECTED,cyclo rejected video,freq=973555555.5555556,score=0
2026-04-24T17:16:24.318168,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1220000000
2026-04-24T17:16:24.370298,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1260000000
2026-04-24T17:16:24.449003,PLATEAU_CONFIRMED,Wideband signal detected,freq=1325619047.6190476,bw=4.9853515625,hits=4
2026-04-24T17:16:24.471896,VIDEO_REJECTED,cyclo rejected video,freq=1325619047.6190476,score=0
2026-04-24T17:16:24.560526,PLATEAU_CONFIRMED,Wideband signal detected,freq=1406881562.8815627,bw=3.701171875,hits=4
2026-04-24T17:16:24.591865,VIDEO_REJECTED,cyclo rejected video,freq=1406881562.8815627,score=0
2026-04-24T17:16:24.603428,PLATEAU_CONFIRMED,Wideband signal detected,freq=1426434676.4346764,bw=4.6533203125,hits=5
2026-04-24T17:16:24.641224,VIDEO_REJECTED,cyclo rejected video,freq=1426434676.4346764,score=0
2026-04-24T17:16:24.645729,PLATEAU_CONFIRMED,Wideband signal detected,freq=1445462759.4627595,bw=6.8212890625,hits=8
2026-04-24T17:16:24.678099,VIDEO_REJECTED,cyclo rejected video,freq=1445462759.4627595,score=0
2026-04-24T17:16:24.682595,PLATEAU_CONFIRMED,Wideband signal detected,freq=1463157509.157509,bw=8.037109375,hits=6
2026-04-24T17:16:24.712893,VIDEO_REJECTED,cyclo rejected video,freq=1463157509.157509,score=0
2026-04-24T17:16:24.716686,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1480000000
2026-04-24T17:16:24.771999,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1520000000
2026-04-24T17:16:24.884444,PLATEAU_CONFIRMED,Wideband signal detected,freq=1593921855.921856,bw=4.2236328125,hits=5
2026-04-24T17:16:24.912199,VIDEO_REJECTED,cyclo rejected video,freq=1593921855.921856,score=0
2026-04-24T17:16:25.024750,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1700000000
2026-04-24T17:16:25.111746,PLATEAU_CONFIRMED,Wideband signal detected,freq=1767177045.177045,bw=4.5068359375,hits=3
2026-04-24T17:16:25.138661,VIDEO_REJECTED,cyclo rejected video,freq=1767177045.177045,score=0
2026-04-24T17:16:25.150206,PLATEAU_CONFIRMED,Wideband signal detected,freq=1785428571.4285715,bw=6.7578125,hits=5
2026-04-24T17:16:25.279938,VIDEO_REJECTED,cyclo rejected video,freq=1785428571.4285715,score=0
2026-04-24T17:16:25.378531,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807826617.8266177,bw=4.375,hits=8
2026-04-24T17:16:25.601155,VIDEO_REJECTED,cyclo rejected video,freq=1807826617.8266177,score=0
2026-04-24T17:16:25.669296,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827978021.978022,bw=4.267578125,hits=10
2026-04-24T17:16:25.705679,VIDEO_REJECTED,cyclo rejected video,freq=1827978021.978022,score=0
2026-04-24T17:16:25.710204,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847924297.9242978,bw=6.494140625,hits=6
2026-04-24T17:16:25.745238,VIDEO_REJECTED,cyclo rejected video,freq=1847924297.9242978,score=0
2026-04-24T17:16:25.750029,PLATEAU_CONFIRMED,Wideband signal detected,freq=1858085470.0854702,bw=5.283203125,hits=4
2026-04-24T17:16:25.801647,VIDEO_REJECTED,cyclo rejected video,freq=1858085470.0854702,score=0
2026-04-24T17:16:25.808761,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875792429.7924297,bw=7.9345703125,hits=10
2026-04-24T17:16:25.871119,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895753357.7533576,bw=8.1689453125,hits=10
2026-04-24T17:16:25.871291,VIDEO_REJECTED,cyclo rejected video,freq=1875792429.7924297,score=0
2026-04-24T17:16:25.903792,VIDEO_REJECTED,cyclo rejected video,freq=1895753357.7533576,score=0
2026-04-24T17:16:25.909059,PLATEAU_CONFIRMED,Wideband signal detected,freq=1915597069.5970695,bw=7.1337890625,hits=6
2026-04-24T17:16:25.941668,VIDEO_REJECTED,cyclo rejected video,freq=1915597069.5970695,score=0
2026-04-24T17:16:25.945702,PLATEAU_CONFIRMED,Wideband signal detected,freq=1934351648.3516483,bw=4.4189453125,hits=10
2026-04-24T17:16:25.980451,VIDEO_REJECTED,cyclo rejected video,freq=1934351648.3516483,score=0
2026-04-24T17:16:26.016654,PLATEAU_CONFIRMED,Wideband signal detected,freq=1982551892.5518925,bw=5.1220703125,hits=5
2026-04-24T17:16:26.056983,VIDEO_REJECTED,cyclo rejected video,freq=1982551892.5518925,score=0
2026-04-24T17:16:26.061774,PLATEAU_CONFIRMED,Wideband signal detected,freq=1999465201.4652014,bw=5.2392578125,hits=8
2026-04-24T17:16:26.093298,VIDEO_REJECTED,cyclo rejected video,freq=1999465201.4652014,score=0
2026-04-24T17:16:26.102206,PLATEAU_CONFIRMED,Wideband signal detected,freq=2017111111.1111112,bw=6.474609375,hits=9
2026-04-24T17:16:26.151689,VIDEO_REJECTED,cyclo rejected video,freq=2017111111.1111112,score=0
2026-04-24T17:16:26.152988,PLATEAU_CONFIRMED,Wideband signal detected,freq=2034864468.8644688,bw=7.4560546875,hits=7
2026-04-24T17:16:26.208976,VIDEO_REJECTED,cyclo rejected video,freq=2034864468.8644688,score=0
2026-04-24T17:16:26.221395,PLATEAU_CONFIRMED,Wideband signal detected,freq=2055096459.096459,bw=8.8671875,hits=6
2026-04-24T17:16:26.303108,VIDEO_REJECTED,cyclo rejected video,freq=2055096459.096459,score=0
2026-04-24T17:16:26.303169,PLATEAU_CONFIRMED,Wideband signal detected,freq=2073921855.921856,bw=7.333984375,hits=10
2026-04-24T17:16:26.400302,VIDEO_REJECTED,cyclo rejected video,freq=2073921855.921856,score=0
2026-04-24T17:16:26.402067,PLATEAU_CONFIRMED,Wideband signal detected,freq=2092617826.6178267,bw=5.1513671875,hits=10
2026-04-24T17:16:26.444220,PLATEAU_CONFIRMED,Wideband signal detected,freq=2118708180.7081807,bw=4.560546875,hits=5
2026-04-24T17:16:26.444579,VIDEO_REJECTED,cyclo rejected video,freq=2092617826.6178267,score=0
2026-04-24T17:16:26.628645,VIDEO_REJECTED,cyclo rejected video,freq=2118708180.7081807,score=0
2026-04-24T17:16:26.729308,PLATEAU_CONFIRMED,Wideband signal detected,freq=2145108669.1086693,bw=8.7744140625,hits=8
2026-04-24T17:16:26.815020,PLATEAU_CONFIRMED,Wideband signal detected,freq=2165721611.721612,bw=7.822265625,hits=10
2026-04-24T17:16:26.815877,VIDEO_REJECTED,cyclo rejected video,freq=2145108669.1086693,score=0
2026-04-24T17:16:27.122502,VIDEO_REJECTED,cyclo rejected video,freq=2165721611.721612,score=0
2026-04-24T17:16:27.184467,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186258852.2588525,bw=6.6552734375,hits=9
2026-04-24T17:16:27.405209,VIDEO_REJECTED,cyclo rejected video,freq=2186258852.2588525,score=0
2026-04-24T17:16:27.419323,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206610500.6105003,bw=6.0693359375,hits=10
2026-04-24T17:16:27.441997,VIDEO_REJECTED,cyclo rejected video,freq=2206610500.6105003,score=0
2026-04-24T17:16:27.534346,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2280000000
2026-04-24T17:16:27.655133,PLATEAU_CONFIRMED,Wideband signal detected,freq=2363733821.733822,bw=5.80078125,hits=6
2026-04-24T17:16:27.692819,VIDEO_REJECTED,cyclo rejected video,freq=2363733821.733822,score=0
2026-04-24T17:16:27.698243,PLATEAU_CONFIRMED,Wideband signal detected,freq=2384048840.04884,bw=5.3857421875,hits=6
2026-04-24T17:16:27.906971,VIDEO_REJECTED,cyclo rejected video,freq=2384048840.04884,score=0
2026-04-24T17:16:28.024617,PLATEAU_CONFIRMED,Wideband signal detected,freq=2407382173.3821735,bw=5.44921875,hits=8
2026-04-24T17:16:28.214820,VIDEO_REJECTED,cyclo rejected video,freq=2407382173.3821735,score=0
2026-04-24T17:16:28.219463,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411938949.93895,bw=7.7294921875,hits=10
2026-04-24T17:16:28.239956,VIDEO_REJECTED,cyclo rejected video,freq=2411938949.93895,score=0
2026-04-24T17:16:28.259355,PLATEAU_CONFIRMED,Wideband signal detected,freq=2441360195.360195,bw=7.353515625,hits=3
2026-04-24T17:16:28.291685,VIDEO_REJECTED,cyclo rejected video,freq=2441360195.360195,score=1
2026-04-24T17:16:28.303069,PLATEAU_CONFIRMED,Wideband signal detected,freq=2455836385.8363857,bw=8.5302734375,hits=5
2026-04-24T17:16:28.333426,VIDEO_REJECTED,cyclo rejected video,freq=2455836385.8363857,score=0
2026-04-24T17:16:28.468788,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2580000000
2026-04-24T17:16:28.577853,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612253968.2539682,bw=3.9306640625,hits=6
2026-04-24T17:16:28.617729,VIDEO_REJECTED,cyclo rejected video,freq=2612253968.2539682,score=0
2026-04-24T17:16:28.632238,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632178266.178266,bw=5.263671875,hits=9
2026-04-24T17:16:28.813644,VIDEO_REJECTED,cyclo rejected video,freq=2632178266.178266,score=0
2026-04-24T17:16:28.850927,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652139194.139194,bw=4.287109375,hits=8
2026-04-24T17:16:28.865716,VIDEO_REJECTED,cyclo rejected video,freq=2652139194.139194,score=0
2026-04-24T17:16:28.940708,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672295482.295482,bw=4.2724609375,hits=9
2026-04-24T17:16:28.964580,VIDEO_REJECTED,cyclo rejected video,freq=2672295482.295482,score=0
2026-04-24T17:16:29.035310,PLATEAU_CONFIRMED,Wideband signal detected,freq=2735611721.611722,bw=4.794921875,hits=4
2026-04-24T17:16:29.058205,VIDEO_REJECTED,cyclo rejected video,freq=2735611721.611722,score=0
2026-04-24T17:16:29.406177,PLATEAU_CONFIRMED,Wideband signal detected,freq=3024881562.8815627,bw=9.0185546875,hits=3
2026-04-24T17:16:29.432510,VIDEO_REJECTED,cyclo rejected video,freq=3024881562.8815627,score=0
2026-04-24T17:16:29.440301,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3040000000
2026-04-24T17:16:29.471823,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3060000000
2026-04-24T17:16:29.612613,PLATEAU_CONFIRMED,Wideband signal detected,freq=3154825396.825397,bw=4.6826171875,hits=5
2026-04-24T17:16:29.639888,VIDEO_REJECTED,cyclo rejected video,freq=3154825396.825397,score=0
2026-04-24T17:16:29.975838,PLATEAU_CONFIRMED,Wideband signal detected,freq=3427113553.113553,bw=4.3896484375,hits=5
2026-04-24T17:16:30.016505,VIDEO_REJECTED,cyclo rejected video,freq=3427113553.113553,score=0
2026-04-24T17:16:30.030051,PLATEAU_CONFIRMED,Wideband signal detected,freq=3445340659.340659,bw=8.8134765625,hits=9
2026-04-24T17:16:30.063559,VIDEO_REJECTED,cyclo rejected video,freq=3445340659.340659,score=0
2026-04-24T17:16:30.063592,PLATEAU_CONFIRMED,Wideband signal detected,freq=3459846153.8461537,bw=3.0908203125,hits=3
2026-04-24T17:16:30.095220,VIDEO_REJECTED,cyclo rejected video,freq=3459846153.8461537,score=0
2026-04-24T17:16:30.101016,PLATEAU_CONFIRMED,Wideband signal detected,freq=3475855921.8559217,bw=4.1259765625,hits=4
2026-04-24T17:16:30.127908,VIDEO_REJECTED,cyclo rejected video,freq=3475855921.8559217,score=0
2026-04-24T17:16:30.162732,PLATEAU_CONFIRMED,Wideband signal detected,freq=3523040293.040293,bw=6.81640625,hits=3
2026-04-24T17:16:30.193038,VIDEO_REJECTED,cyclo rejected video,freq=3523040293.040293,score=0
2026-04-24T17:16:30.197109,PLATEAU_CONFIRMED,Wideband signal detected,freq=3539225885.2258854,bw=4.0283203125,hits=5
2026-04-24T17:16:30.225253,VIDEO_REJECTED,cyclo rejected video,freq=3539225885.2258854,score=0
2026-04-24T17:16:30.234800,PLATEAU_CONFIRMED,Wideband signal detected,freq=3564903540.9035406,bw=9.00390625,hits=8
2026-04-24T17:16:30.265686,VIDEO_REJECTED,cyclo rejected video,freq=3564903540.9035406,score=0
2026-04-24T17:16:30.269799,PLATEAU_CONFIRMED,Wideband signal detected,freq=3580393162.3931623,bw=9.9365234375,hits=9
2026-04-24T17:16:30.300467,VIDEO_REJECTED,cyclo rejected video,freq=3580393162.3931623,score=0
2026-04-24T17:16:30.305864,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3600000000
2026-04-24T17:16:30.361686,PLATEAU_CONFIRMED,Wideband signal detected,freq=3625975579.9755797,bw=7.265625,hits=7
2026-04-24T17:16:30.426787,VIDEO_REJECTED,cyclo rejected video,freq=3625975579.9755797,score=0
2026-04-24T17:16:30.433007,PLATEAU_CONFIRMED,Wideband signal detected,freq=3645829059.8290596,bw=6.5576171875,hits=10
2026-04-24T17:16:30.472521,VIDEO_REJECTED,cyclo rejected video,freq=3645829059.8290596,score=0
2026-04-24T17:16:30.478942,PLATEAU_CONFIRMED,Wideband signal detected,freq=3664273504.2735043,bw=6.318359375,hits=8
2026-04-24T17:16:30.508791,VIDEO_REJECTED,cyclo rejected video,freq=3664273504.2735043,score=0
2026-04-24T17:16:30.516320,PLATEAU_CONFIRMED,Wideband signal detected,freq=3681709401.709402,bw=6.9580078125,hits=6
2026-04-24T17:16:30.540769,VIDEO_REJECTED,cyclo rejected video,freq=3681709401.709402,score=0
2026-04-24T17:16:30.548428,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3700000000
2026-04-24T17:16:30.581953,PLATEAU_CONFIRMED,Wideband signal detected,freq=3725775335.775336,bw=6.279296875,hits=3
2026-04-24T17:16:30.606460,VIDEO_REJECTED,cyclo rejected video,freq=3725775335.775336,score=0
2026-04-24T17:16:30.644104,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3760000000
2026-04-24T17:16:30.673424,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3780000000
2026-04-24T17:16:30.703071,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3800000000
2026-04-24T17:16:30.769279,PLATEAU_CONFIRMED,Wideband signal detected,freq=3815616605.6166058,bw=9.1357421875,hits=7
2026-04-24T17:16:30.854206,PLATEAU_CONFIRMED,Wideband signal detected,freq=3833257631.2576313,bw=4.970703125,hits=8
2026-04-24T17:16:30.854873,VIDEO_REJECTED,cyclo rejected video,freq=3815616605.6166058,score=0
2026-04-24T17:16:30.884831,VIDEO_REJECTED,cyclo rejected video,freq=3833257631.2576313,score=0
2026-04-24T17:16:30.892661,PLATEAU_CONFIRMED,Wideband signal detected,freq=3852725274.7252746,bw=3.4130859375,hits=3
2026-04-24T17:16:30.917317,VIDEO_REJECTED,cyclo rejected video,freq=3852725274.7252746,score=0
2026-04-24T17:16:31.068086,PLATEAU_CONFIRMED,Wideband signal detected,freq=3934031746.031746,bw=6.0546875,hits=4
2026-04-24T17:16:31.103142,VIDEO_REJECTED,cyclo rejected video,freq=3934031746.031746,score=0
2026-04-24T17:16:31.117050,PLATEAU_CONFIRMED,Wideband signal detected,freq=3954146520.14652,bw=5.17578125,hits=3
2026-04-24T17:16:31.149326,VIDEO_REJECTED,cyclo rejected video,freq=3954146520.14652,score=0
2026-04-24T17:16:31.262651,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4060000000
2026-04-24T17:16:31.411129,PLATEAU_CONFIRMED,Wideband signal detected,freq=4156456654.4566545,bw=7.7099609375,hits=6
2026-04-24T17:16:31.439115,VIDEO_REJECTED,cyclo rejected video,freq=4156456654.4566545,score=0
2026-04-24T17:16:32.480697,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4980000000
2026-04-24T17:16:32.516687,PLATEAU_CONFIRMED,Wideband signal detected,freq=5006639804.639805,bw=4.7216796875,hits=3
2026-04-24T17:16:32.547061,VIDEO_REJECTED,cyclo rejected video,freq=5006639804.639805,score=0
2026-04-24T17:16:32.555423,PLATEAU_CONFIRMED,Wideband signal detected,freq=5023328449.328449,bw=5.8837890625,hits=3
2026-04-24T17:16:32.575911,VIDEO_REJECTED,cyclo rejected video,freq=5023328449.328449,score=0
2026-04-24T17:16:32.593310,PLATEAU_CONFIRMED,Wideband signal detected,freq=5039186813.186813,bw=7.7001953125,hits=3
2026-04-24T17:16:32.629338,VIDEO_REJECTED,cyclo rejected video,freq=5039186813.186813,score=0
2026-04-24T17:16:32.637681,PLATEAU_CONFIRMED,Wideband signal detected,freq=5055587301.587301,bw=4.912109375,hits=5
2026-04-24T17:16:32.662168,VIDEO_REJECTED,cyclo rejected video,freq=5055587301.587301,score=0
