2026-04-24T17:16:20.152810,104935286.935,7.422,8
2026-04-24T17:16:20.186759,124070818.071,3.394,3
2026-04-24T17:16:20.220177,145203907.204,9.697,6
2026-04-24T17:16:20.253366,160837606.838,6.035,6
2026-04-24T17:16:20.286410,175826617.827,5.107,3
2026-04-24T17:16:20.427666,245941391.941,7.769,6
2026-04-24T17:16:20.470467,265523809.524,6.099,8
2026-04-24T17:16:20.588527,334410256.410,4.282,3
2026-04-24T17:16:20.723267,420466422.466,3.462,3
2026-04-24T17:16:21.477369,481990231.990,7.847,9
2026-04-24T17:16:22.090743,501995115.995,7.827,10
2026-04-24T17:16:22.258509,528056166.056,3.901,7
2026-04-24T17:16:22.540747,531948717.949,3.921,10
2026-04-24T17:16:22.824862,568046398.046,3.911,10
2026-04-24T17:16:22.932290,587860805.861,4.282,9
2026-04-24T17:16:22.985357,602019536.020,7.666,3
2026-04-24T17:16:23.294098,625062271.062,7.998,9
2026-04-24T17:16:23.382854,645934065.934,7.588,10
2026-04-24T17:16:23.423305,667777777.778,7.720,6
2026-04-24T17:16:23.462953,683702075.702,8.013,8
2026-04-24T17:16:23.528099,723352869.353,7.065,5
2026-04-24T17:16:23.560319,743010989.011,5.020,3
2026-04-24T17:16:23.938942,953575091.575,7.983,9
2026-04-24T17:16:23.992788,973555555.556,6.309,10
2026-04-24T17:16:24.448973,1325619047.619,4.985,4
2026-04-24T17:16:24.560501,1406881562.882,3.701,4
2026-04-24T17:16:24.603403,1426434676.435,4.653,5
2026-04-24T17:16:24.645706,1445462759.463,6.821,8
2026-04-24T17:16:24.682520,1463157509.158,8.037,6
2026-04-24T17:16:24.884391,1593921855.922,4.224,5
2026-04-24T17:16:25.111700,1767177045.177,4.507,3
2026-04-24T17:16:25.150183,1785428571.429,6.758,5
2026-04-24T17:16:25.378477,1807826617.827,4.375,8
2026-04-24T17:16:25.669271,1827978021.978,4.268,10
2026-04-24T17:16:25.710181,1847924297.924,6.494,6
2026-04-24T17:16:25.749981,1858085470.085,5.283,4
2026-04-24T17:16:25.808696,1875792429.792,7.935,10
2026-04-24T17:16:25.871033,1895753357.753,8.169,10
2026-04-24T17:16:25.909036,1915597069.597,7.134,6
2026-04-24T17:16:25.945678,1934351648.352,4.419,10
2026-04-24T17:16:26.016628,1982551892.552,5.122,5
2026-04-24T17:16:26.061720,1999465201.465,5.239,8
2026-04-24T17:16:26.102182,2017111111.111,6.475,9
2026-04-24T17:16:26.152899,2034864468.864,7.456,7
2026-04-24T17:16:26.221352,2055096459.096,8.867,6
2026-04-24T17:16:26.303069,2073921855.922,7.334,10
2026-04-24T17:16:26.402007,2092617826.618,5.151,10
2026-04-24T17:16:26.444006,2118708180.708,4.561,5
2026-04-24T17:16:26.729280,2145108669.109,8.774,8
2026-04-24T17:16:26.814964,2165721611.722,7.822,10
2026-04-24T17:16:27.184425,2186258852.259,6.655,9
2026-04-24T17:16:27.419298,2206610500.611,6.069,10
2026-04-24T17:16:27.655078,2363733821.734,5.801,6
2026-04-24T17:16:27.698192,2384048840.049,5.386,6
2026-04-24T17:16:28.024591,2407382173.382,5.449,8
2026-04-24T17:16:28.219421,2411938949.939,7.729,10
2026-04-24T17:16:28.259332,2441360195.360,7.354,3
2026-04-24T17:16:28.303008,2455836385.836,8.530,5
2026-04-24T17:16:28.577827,2612253968.254,3.931,6
2026-04-24T17:16:28.632213,2632178266.178,5.264,9
2026-04-24T17:16:28.850899,2652139194.139,4.287,8
2026-04-24T17:16:28.940671,2672295482.295,4.272,9
2026-04-24T17:16:29.035271,2735611721.612,4.795,4
2026-04-24T17:16:29.406149,3024881562.882,9.019,3
2026-04-24T17:16:29.612569,3154825396.825,4.683,5
2026-04-24T17:16:29.975808,3427113553.114,4.390,5
2026-04-24T17:16:30.030024,3445340659.341,8.813,9
2026-04-24T17:16:30.063520,3459846153.846,3.091,3
2026-04-24T17:16:30.100953,3475855921.856,4.126,4
2026-04-24T17:16:30.162693,3523040293.040,6.816,3
2026-04-24T17:16:30.197086,3539225885.226,4.028,5
2026-04-24T17:16:30.234750,3564903540.904,9.004,8
2026-04-24T17:16:30.269776,3580393162.393,9.937,9
2026-04-24T17:16:30.361639,3625975579.976,7.266,7
2026-04-24T17:16:30.432966,3645829059.829,6.558,10
2026-04-24T17:16:30.478918,3664273504.274,6.318,8
2026-04-24T17:16:30.516295,3681709401.709,6.958,6
2026-04-24T17:16:30.581927,3725775335.775,6.279,3
2026-04-24T17:16:30.769247,3815616605.617,9.136,7
2026-04-24T17:16:30.854133,3833257631.258,4.971,8
2026-04-24T17:16:30.892638,3852725274.725,3.413,3
2026-04-24T17:16:31.068030,3934031746.032,6.055,4
2026-04-24T17:16:31.116968,3954146520.147,5.176,3
2026-04-24T17:16:31.411093,4156456654.457,7.710,6
2026-04-24T17:16:32.516611,5006639804.640,4.722,3
2026-04-24T17:16:32.555398,5023328449.328,5.884,3
2026-04-24T17:16:32.593286,5039186813.187,7.700,3
2026-04-24T17:16:32.637657,5055587301.587,4.912,5
