2026-04-24T17:38:45.455755,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:38:48.069133,VIDEO_REJECTED,autocorr rejected video,freq=745423687.4236875,score=0.0
2026-04-24T17:38:48.134562,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=800000000
2026-04-24T17:38:48.166826,PLATEAU_CONFIRMED,Wideband signal detected,freq=815304029.3040293,bw=6.337890625,hits=3
2026-04-24T17:38:48.187059,VIDEO_REJECTED,autocorr rejected video,freq=815304029.3040293,score=0.0
2026-04-24T17:38:48.200018,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=840000000
2026-04-24T17:38:48.228587,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=860000000
2026-04-24T17:38:48.297675,PLATEAU_CONFIRMED,Wideband signal detected,freq=899308913.3089134,bw=5.0048828125,hits=4
2026-04-24T17:38:48.319906,VIDEO_REJECTED,autocorr rejected video,freq=899308913.3089134,score=0.0
2026-04-24T17:38:48.337487,PLATEAU_CONFIRMED,Wideband signal detected,freq=919489621.4896215,bw=3.18359375,hits=5
2026-04-24T17:38:48.440052,VIDEO_REJECTED,autocorr rejected video,freq=919489621.4896215,score=0.0
2026-04-24T17:38:48.618621,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=940000000
2026-04-24T17:38:48.745897,PLATEAU_CONFIRMED,Wideband signal detected,freq=955684981.6849817,bw=9.6142578125,hits=3
2026-04-24T17:38:48.772330,VIDEO_REJECTED,autocorr rejected video,freq=955684981.6849817,score=0.0
2026-04-24T17:38:48.787730,PLATEAU_CONFIRMED,Wideband signal detected,freq=974783882.7838829,bw=9.1650390625,hits=10
2026-04-24T17:38:48.804100,VIDEO_REJECTED,autocorr rejected video,freq=974783882.7838829,score=0.0
2026-04-24T17:38:48.876772,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1040000000
2026-04-24T17:38:49.113464,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1220000000
2026-04-24T17:38:49.343947,PLATEAU_CONFIRMED,Wideband signal detected,freq=1238927960.9279609,bw=9.1455078125,hits=7
2026-04-24T17:38:49.359662,VIDEO_CONFIRMED,autocorr confirmed video,freq=1238927960.9279609,score=0.9
2026-04-24T17:38:49.455170,PLATEAU_CONFIRMED,Wideband signal detected,freq=1258429792.4297924,bw=7.998046875,hits=8
2026-04-24T17:38:49.474720,VIDEO_REJECTED,autocorr rejected video,freq=1258429792.4297924,score=0.1
2026-04-24T17:38:49.670003,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1420000000
2026-04-24T17:38:50.152788,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1760000000
2026-04-24T17:38:50.220263,PLATEAU_CONFIRMED,Wideband signal detected,freq=1786949938.9499388,bw=7.919921875,hits=10
2026-04-24T17:38:50.278713,VIDEO_REJECTED,autocorr rejected video,freq=1786949938.9499388,score=0.0
2026-04-24T17:38:50.425466,PLATEAU_CONFIRMED,Wideband signal detected,freq=1806625152.6251526,bw=7.9296875,hits=9
2026-04-24T17:38:50.584125,VIDEO_REJECTED,autocorr rejected video,freq=1806625152.6251526,score=0.0
2026-04-24T17:38:50.754154,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827606837.6068375,bw=4.814453125,hits=10
2026-04-24T17:38:50.807685,VIDEO_REJECTED,autocorr rejected video,freq=1827606837.6068375,score=0.0
2026-04-24T17:38:50.861205,PLATEAU_CONFIRMED,Wideband signal detected,freq=1835474969.4749694,bw=7.3681640625,hits=9
2026-04-24T17:38:50.902655,VIDEO_REJECTED,autocorr rejected video,freq=1835474969.4749694,score=0.0
2026-04-24T17:38:50.940677,PLATEAU_CONFIRMED,Wideband signal detected,freq=1855731379.7313795,bw=8.0810546875,hits=10
2026-04-24T17:38:50.992587,VIDEO_REJECTED,autocorr rejected video,freq=1855731379.7313795,score=0.0
2026-04-24T17:38:51.026354,PLATEAU_CONFIRMED,Wideband signal detected,freq=1874942612.942613,bw=9.755859375,hits=9
2026-04-24T17:38:51.064644,VIDEO_REJECTED,autocorr rejected video,freq=1874942612.942613,score=0.0
2026-04-24T17:38:51.094365,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895587301.5873015,bw=9.970703125,hits=5
2026-04-24T17:38:51.117835,VIDEO_REJECTED,autocorr rejected video,freq=1895587301.5873015,score=0.0
2026-04-24T17:38:51.134031,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1920000000
2026-04-24T17:38:51.179153,PLATEAU_CONFIRMED,Wideband signal detected,freq=1934463980.4639804,bw=6.3720703125,hits=9
2026-04-24T17:38:51.200497,VIDEO_REJECTED,autocorr rejected video,freq=1934463980.4639804,score=0.0
2026-04-24T17:38:51.256563,PLATEAU_CONFIRMED,Wideband signal detected,freq=1985384615.3846154,bw=5.4931640625,hits=7
2026-04-24T17:38:51.280798,VIDEO_REJECTED,autocorr rejected video,freq=1985384615.3846154,score=0.0
2026-04-24T17:38:51.305300,PLATEAU_CONFIRMED,Wideband signal detected,freq=2005423687.4236875,bw=4.384765625,hits=5
2026-04-24T17:38:51.346419,VIDEO_REJECTED,autocorr rejected video,freq=2005423687.4236875,score=0.0
2026-04-24T17:38:51.385516,PLATEAU_CONFIRMED,Wideband signal detected,freq=2021645909.6459098,bw=5.1708984375,hits=6
2026-04-24T17:38:51.410530,VIDEO_REJECTED,autocorr rejected video,freq=2021645909.6459098,score=0.0
2026-04-24T17:38:51.501106,PLATEAU_CONFIRMED,Wideband signal detected,freq=2038727716.7277167,bw=9.0625,hits=4
2026-04-24T17:38:51.575930,VIDEO_REJECTED,autocorr rejected video,freq=2038727716.7277167,score=0.0
2026-04-24T17:38:51.854963,PLATEAU_CONFIRMED,Wideband signal detected,freq=2056505494.5054946,bw=9.3115234375,hits=8
2026-04-24T17:38:51.878777,VIDEO_REJECTED,autocorr rejected video,freq=2056505494.5054946,score=0.0
2026-04-24T17:38:52.365720,PLATEAU_CONFIRMED,Wideband signal detected,freq=2074161172.1611722,bw=9.19921875,hits=10
2026-04-24T17:38:52.629683,VIDEO_REJECTED,autocorr rejected video,freq=2074161172.1611722,score=0.0
2026-04-24T17:38:52.893948,PLATEAU_CONFIRMED,Wideband signal detected,freq=2093557997.5579977,bw=7.1240234375,hits=10
2026-04-24T17:38:52.919400,VIDEO_REJECTED,autocorr rejected video,freq=2093557997.5579977,score=0.0
2026-04-24T17:38:53.005867,PLATEAU_CONFIRMED,Wideband signal detected,freq=2112307692.3076925,bw=7.55859375,hits=8
2026-04-24T17:38:53.077579,VIDEO_REJECTED,autocorr rejected video,freq=2112307692.3076925,score=0.0
2026-04-24T17:38:53.365434,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144871794.871795,bw=9.1748046875,hits=8
2026-04-24T17:38:53.389013,VIDEO_REJECTED,autocorr rejected video,freq=2144871794.871795,score=0.0
2026-04-24T17:38:53.459284,PLATEAU_CONFIRMED,Wideband signal detected,freq=2165277167.2771673,bw=8.720703125,hits=10
2026-04-24T17:38:53.536659,VIDEO_REJECTED,autocorr rejected video,freq=2165277167.2771673,score=0.0
2026-04-24T17:38:53.770729,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186285714.285714,bw=6.4013671875,hits=8
2026-04-24T17:38:53.907077,VIDEO_REJECTED,autocorr rejected video,freq=2186285714.285714,score=0.0
2026-04-24T17:38:53.983872,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206840048.840049,bw=4.4091796875,hits=10
2026-04-24T17:38:54.001422,VIDEO_REJECTED,autocorr rejected video,freq=2206840048.840049,score=0.0
2026-04-24T17:38:54.255272,PLATEAU_CONFIRMED,Wideband signal detected,freq=2359201465.201465,bw=6.5771484375,hits=5
2026-04-24T17:38:54.278179,VIDEO_REJECTED,autocorr rejected video,freq=2359201465.201465,score=0.0
2026-04-24T17:38:54.315497,PLATEAU_CONFIRMED,Wideband signal detected,freq=2377782661.7826614,bw=8.9013671875,hits=4
2026-04-24T17:38:54.369404,VIDEO_REJECTED,autocorr rejected video,freq=2377782661.7826614,score=0.0
2026-04-24T17:38:54.566781,PLATEAU_CONFIRMED,Wideband signal detected,freq=2391982905.982906,bw=3.974609375,hits=7
2026-04-24T17:38:54.705140,VIDEO_REJECTED,autocorr rejected video,freq=2391982905.982906,score=0.0
2026-04-24T17:38:54.789009,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411973137.973138,bw=4.052734375,hits=9
2026-04-24T17:38:54.803938,VIDEO_REJECTED,autocorr rejected video,freq=2411973137.973138,score=0.0
2026-04-24T17:38:54.846890,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2460000000
2026-04-24T17:38:54.876069,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2480000000
2026-04-24T17:38:55.136919,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612827838.827839,bw=5.09765625,hits=8
2026-04-24T17:38:55.230161,VIDEO_REJECTED,autocorr rejected video,freq=2612827838.827839,score=0.0
2026-04-24T17:38:55.303399,PLATEAU_CONFIRMED,Wideband signal detected,freq=2634847374.847375,bw=9.052734375,hits=8
2026-04-24T17:38:55.410807,VIDEO_REJECTED,autocorr rejected video,freq=2634847374.847375,score=0.0
2026-04-24T17:38:55.513445,PLATEAU_CONFIRMED,Wideband signal detected,freq=2655020757.020757,bw=9.0673828125,hits=8
2026-04-24T17:38:55.537292,VIDEO_REJECTED,autocorr rejected video,freq=2655020757.020757,score=0.0
2026-04-24T17:38:55.556106,PLATEAU_CONFIRMED,Wideband signal detected,freq=2680586080.5860806,bw=4.55078125,hits=4
2026-04-24T17:38:55.574815,VIDEO_REJECTED,autocorr rejected video,freq=2680586080.5860806,score=0.0
2026-04-24T17:38:56.134672,PLATEAU_CONFIRMED,Wideband signal detected,freq=3023665445.6654453,bw=7.1435546875,hits=8
2026-04-24T17:38:56.173345,VIDEO_REJECTED,autocorr rejected video,freq=3023665445.6654453,score=0.0
2026-04-24T17:38:56.195124,PLATEAU_CONFIRMED,Wideband signal detected,freq=3043567765.567765,bw=9.130859375,hits=6
2026-04-24T17:38:56.214510,VIDEO_REJECTED,autocorr rejected video,freq=3043567765.567765,score=0.0
2026-04-24T17:38:56.233985,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3060000000
2026-04-24T17:38:56.261461,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3080000000
2026-04-24T17:38:56.445983,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3220000000
2026-04-24T17:38:56.788650,PLATEAU_CONFIRMED,Wideband signal detected,freq=3440324786.324786,bw=9.0478515625,hits=7
2026-04-24T17:38:56.832862,VIDEO_REJECTED,autocorr rejected video,freq=3440324786.324786,score=0.0
2026-04-24T17:38:56.855528,PLATEAU_CONFIRMED,Wideband signal detected,freq=3460280830.2808304,bw=8.3447265625,hits=5
2026-04-24T17:38:56.874111,VIDEO_REJECTED,autocorr rejected video,freq=3460280830.2808304,score=0.0
2026-04-24T17:38:56.919327,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3500000000
2026-04-24T17:38:56.976284,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3540000000
2026-04-24T17:38:57.004932,PLATEAU_CONFIRMED,Wideband signal detected,freq=3564915750.915751,bw=6.298828125,hits=7
2026-04-24T17:38:57.027190,VIDEO_REJECTED,autocorr rejected video,freq=3564915750.915751,score=0.0
2026-04-24T17:38:57.040524,PLATEAU_CONFIRMED,Wideband signal detected,freq=3578683760.6837606,bw=6.279296875,hits=8
2026-04-24T17:38:57.069599,VIDEO_REJECTED,autocorr rejected video,freq=3578683760.6837606,score=0.0
2026-04-24T17:38:57.149400,PLATEAU_CONFIRMED,Wideband signal detected,freq=3608051282.051282,bw=3.9990234375,hits=9
2026-04-24T17:38:57.216565,VIDEO_REJECTED,autocorr rejected video,freq=3608051282.051282,score=0.0
2026-04-24T17:38:57.458849,PLATEAU_CONFIRMED,Wideband signal detected,freq=3626378510.3785105,bw=7.5244140625,hits=10
2026-04-24T17:38:57.473930,VIDEO_REJECTED,autocorr rejected video,freq=3626378510.3785105,score=0.0
2026-04-24T17:38:57.606205,PLATEAU_CONFIRMED,Wideband signal detected,freq=3644808302.808303,bw=9.853515625,hits=10
2026-04-24T17:38:57.643684,VIDEO_REJECTED,autocorr rejected video,freq=3644808302.808303,score=0.0
2026-04-24T17:38:57.672742,PLATEAU_CONFIRMED,Wideband signal detected,freq=3662442002.4420023,bw=8.955078125,hits=10
2026-04-24T17:38:57.716189,VIDEO_REJECTED,autocorr rejected video,freq=3662442002.4420023,score=0.0
2026-04-24T17:38:57.737231,PLATEAU_CONFIRMED,Wideband signal detected,freq=3677028083.028083,bw=8.7939453125,hits=9
2026-04-24T17:38:57.763987,VIDEO_REJECTED,autocorr rejected video,freq=3677028083.028083,score=0.0
2026-04-24T17:38:57.782675,PLATEAU_CONFIRMED,Wideband signal detected,freq=3693487179.4871793,bw=7.470703125,hits=5
2026-04-24T17:38:57.804120,VIDEO_REJECTED,autocorr rejected video,freq=3693487179.4871793,score=0.0
2026-04-24T17:38:57.816723,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3720000000
2026-04-24T17:38:57.853791,PLATEAU_CONFIRMED,Wideband signal detected,freq=3744256410.2564106,bw=8.1201171875,hits=8
2026-04-24T17:38:57.874501,VIDEO_REJECTED,autocorr rejected video,freq=3744256410.2564106,score=0.0
2026-04-24T17:38:57.893417,PLATEAU_CONFIRMED,Wideband signal detected,freq=3760424908.4249086,bw=6.1767578125,hits=6
2026-04-24T17:38:57.916582,VIDEO_REJECTED,autocorr rejected video,freq=3760424908.4249086,score=0.0
2026-04-24T17:38:57.935814,PLATEAU_CONFIRMED,Wideband signal detected,freq=3776639804.639805,bw=9.072265625,hits=4
2026-04-24T17:38:57.955723,VIDEO_REJECTED,autocorr rejected video,freq=3776639804.639805,score=0.0
2026-04-24T17:38:57.974975,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3800000000
2026-04-24T17:38:58.027441,PLATEAU_CONFIRMED,Wideband signal detected,freq=3816139194.139194,bw=8.1103515625,hits=6
2026-04-24T17:38:58.066429,VIDEO_REJECTED,autocorr rejected video,freq=3816139194.139194,score=0.0
2026-04-24T17:38:58.137684,PLATEAU_CONFIRMED,Wideband signal detected,freq=3834752136.7521367,bw=8.3447265625,hits=10
2026-04-24T17:38:58.158822,VIDEO_REJECTED,autocorr rejected video,freq=3834752136.7521367,score=0.0
2026-04-24T17:38:58.177264,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3860000000
2026-04-24T17:38:58.212383,PLATEAU_CONFIRMED,Wideband signal detected,freq=3884695970.6959705,bw=6.6650390625,hits=3
2026-04-24T17:38:58.230603,VIDEO_REJECTED,autocorr rejected video,freq=3884695970.6959705,score=0.0
2026-04-24T17:38:58.438760,PLATEAU_CONFIRMED,Wideband signal detected,freq=3934175824.175824,bw=9.677734375,hits=7
2026-04-24T17:38:58.450372,VIDEO_REJECTED,autocorr rejected video,freq=3934175824.175824,score=0.0
2026-04-24T17:38:58.491100,PLATEAU_CONFIRMED,Wideband signal detected,freq=3954105006.105006,bw=4.9853515625,hits=8
2026-04-24T17:38:58.508467,VIDEO_REJECTED,autocorr rejected video,freq=3954105006.105006,score=0.0
2026-04-24T17:38:58.981109,PLATEAU_CONFIRMED,Wideband signal detected,freq=4157487179.4871793,bw=9.0576171875,hits=7
2026-04-24T17:38:58.993712,VIDEO_REJECTED,autocorr rejected video,freq=4157487179.4871793,score=0.0
2026-04-24T17:38:59.050615,PLATEAU_CONFIRMED,Wideband signal detected,freq=4177347985.3479853,bw=9.0576171875,hits=8
2026-04-24T17:38:59.068993,VIDEO_REJECTED,autocorr rejected video,freq=4177347985.3479853,score=0.0
2026-04-24T17:39:00.233432,PLATEAU_CONFIRMED,Wideband signal detected,freq=4986908424.908425,bw=5.3173828125,hits=7
2026-04-24T17:39:00.267848,VIDEO_REJECTED,autocorr rejected video,freq=4986908424.908425,score=0.0
2026-04-24T17:39:00.386619,PLATEAU_CONFIRMED,Wideband signal detected,freq=5005282051.282051,bw=9.0478515625,hits=10
2026-04-24T17:39:00.439760,VIDEO_REJECTED,autocorr rejected video,freq=5005282051.282051,score=0.0
2026-04-24T17:39:00.551502,PLATEAU_CONFIRMED,Wideband signal detected,freq=5023645909.64591,bw=9.0576171875,hits=10
2026-04-24T17:39:00.598865,VIDEO_REJECTED,autocorr rejected video,freq=5023645909.64591,score=0.0
2026-04-24T17:39:00.688596,PLATEAU_CONFIRMED,Wideband signal detected,freq=5038317460.317461,bw=9.0478515625,hits=10
2026-04-24T17:39:00.728317,VIDEO_REJECTED,autocorr rejected video,freq=5038317460.317461,score=0.0
2026-04-24T17:39:00.796614,PLATEAU_CONFIRMED,Wideband signal detected,freq=5054778998.778999,bw=8.7744140625,hits=10
2026-04-24T17:39:00.819907,VIDEO_REJECTED,autocorr rejected video,freq=5054778998.778999,score=0.0
2026-04-24T17:39:00.859939,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5080000000
