2026-04-24T17:14:33.388774,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:14:34.279912,PLATEAU_CONFIRMED,Wideband signal detected,freq=618761904.7619047,bw=7.67578125,hits=5
2026-04-24T17:14:34.302706,VIDEO_REJECTED,cyclo rejected video,freq=618761904.7619047,score=0
2026-04-24T17:14:34.313778,PLATEAU_CONFIRMED,Wideband signal detected,freq=645159951.1599512,bw=7.705078125,hits=5
2026-04-24T17:14:34.341387,VIDEO_REJECTED,cyclo rejected video,freq=645159951.1599512,score=0
2026-04-24T17:14:34.344808,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=660000000
2026-04-24T17:14:34.374016,PLATEAU_CONFIRMED,Wideband signal detected,freq=684705738.7057387,bw=5.185546875,hits=3
2026-04-24T17:14:34.397590,VIDEO_REJECTED,cyclo rejected video,freq=684705738.7057387,score=0
2026-04-24T17:14:34.468773,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=740000000
2026-04-24T17:14:34.595162,PLATEAU_CONFIRMED,Wideband signal detected,freq=763025641.0256411,bw=6.220703125,hits=9
2026-04-24T17:14:34.641319,VIDEO_CONFIRMED,cyclo confirmed video,freq=763025641.0256411,score=10
2026-04-24T17:14:34.652038,PLATEAU_CONFIRMED,Wideband signal detected,freq=783230769.2307693,bw=3.3349609375,hits=9
2026-04-24T17:14:34.673467,VIDEO_REJECTED,cyclo rejected video,freq=783230769.2307693,score=1
2026-04-24T17:14:35.101043,PLATEAU_CONFIRMED,Wideband signal detected,freq=939653235.6532357,bw=8.9501953125,hits=8
2026-04-24T17:14:35.209770,VIDEO_REJECTED,cyclo rejected video,freq=939653235.6532357,score=0
2026-04-24T17:14:35.233896,PLATEAU_CONFIRMED,Wideband signal detected,freq=958214896.2148962,bw=8.896484375,hits=8
2026-04-24T17:14:35.256509,VIDEO_REJECTED,cyclo rejected video,freq=958214896.2148962,score=0
2026-04-24T17:14:35.650717,PLATEAU_CONFIRMED,Wideband signal detected,freq=1265177045.1770453,bw=8.49609375,hits=6
2026-04-24T17:14:35.674336,VIDEO_REJECTED,cyclo rejected video,freq=1265177045.1770453,score=0
2026-04-24T17:14:36.267770,PLATEAU_CONFIRMED,Wideband signal detected,freq=1714859584.8595848,bw=2.87109375,hits=7
2026-04-24T17:14:36.293446,VIDEO_REJECTED,cyclo rejected video,freq=1714859584.8595848,score=0
2026-04-24T17:14:36.493125,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807807081.8070817,bw=4.3896484375,hits=5
2026-04-24T17:14:36.722899,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827943833.9438338,bw=4.6826171875,hits=10
2026-04-24T17:14:36.723296,VIDEO_REJECTED,cyclo rejected video,freq=1807807081.8070817,score=1
2026-04-24T17:14:36.736537,VIDEO_REJECTED,cyclo rejected video,freq=1827943833.9438338,score=0
2026-04-24T17:14:36.819856,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847780219.7802196,bw=7.939453125,hits=10
2026-04-24T17:14:36.855987,VIDEO_REJECTED,cyclo rejected video,freq=1847780219.7802196,score=2
2026-04-24T17:14:36.869036,PLATEAU_CONFIRMED,Wideband signal detected,freq=1864481074.4810746,bw=8.7060546875,hits=7
2026-04-24T17:14:36.936906,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875128205.128205,bw=9.7119140625,hits=5
2026-04-24T17:14:36.936975,VIDEO_REJECTED,cyclo rejected video,freq=1864481074.4810746,score=0
2026-04-24T17:14:36.971176,VIDEO_REJECTED,cyclo rejected video,freq=1875128205.128205,score=0
2026-04-24T17:14:36.975002,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895391941.3919413,bw=6.669921875,hits=7
2026-04-24T17:14:36.999776,VIDEO_REJECTED,cyclo rejected video,freq=1895391941.3919413,score=0
2026-04-24T17:14:37.386807,PLATEAU_CONFIRMED,Wideband signal detected,freq=2112783882.7838829,bw=8.1103515625,hits=7
2026-04-24T17:14:37.430863,VIDEO_REJECTED,cyclo rejected video,freq=2112783882.7838829,score=0
2026-04-24T17:14:37.489990,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144095238.0952382,bw=7.8369140625,hits=5
2026-04-24T17:14:37.519477,VIDEO_REJECTED,cyclo rejected video,freq=2144095238.0952382,score=1
2026-04-24T17:14:37.522788,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2160000000
2026-04-24T17:14:37.682915,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186781440.7814407,bw=4.8388671875,hits=7
2026-04-24T17:14:37.741335,VIDEO_REJECTED,cyclo rejected video,freq=2186781440.7814407,score=0
2026-04-24T17:14:37.744580,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207367521.3675213,bw=3.369140625,hits=7
2026-04-24T17:14:37.763906,VIDEO_REJECTED,cyclo rejected video,freq=2207367521.3675213,score=0
2026-04-24T17:14:37.858994,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2280000000
2026-04-24T17:14:38.038424,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2400000000
2026-04-24T17:14:38.085773,PLATEAU_CONFIRMED,Wideband signal detected,freq=2414161172.1611724,bw=5.6396484375,hits=4
2026-04-24T17:14:38.108959,VIDEO_REJECTED,cyclo rejected video,freq=2414161172.1611724,score=0
2026-04-24T17:14:38.144302,PLATEAU_CONFIRMED,Wideband signal detected,freq=2462312576.3125763,bw=4.74609375,hits=3
2026-04-24T17:14:38.166531,VIDEO_REJECTED,cyclo rejected video,freq=2462312576.3125763,score=0
2026-04-24T17:14:38.440993,PLATEAU_CONFIRMED,Wideband signal detected,freq=2645125763.125763,bw=9.1015625,hits=7
2026-04-24T17:14:38.495009,VIDEO_REJECTED,cyclo rejected video,freq=2645125763.125763,score=1
2026-04-24T17:14:38.510705,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652307692.3076925,bw=8.1787109375,hits=8
2026-04-24T17:14:38.607972,VIDEO_REJECTED,cyclo rejected video,freq=2652307692.3076925,score=0
2026-04-24T17:14:38.611301,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672466422.4664226,bw=3.7451171875,hits=7
2026-04-24T17:14:38.633626,VIDEO_REJECTED,cyclo rejected video,freq=2672466422.4664226,score=0
2026-04-24T17:14:38.916522,PLATEAU_CONFIRMED,Wideband signal detected,freq=2893286935.2869353,bw=3.1201171875,hits=6
2026-04-24T17:14:38.942937,VIDEO_REJECTED,cyclo rejected video,freq=2893286935.2869353,score=0
2026-04-24T17:14:38.948615,PLATEAU_CONFIRMED,Wideband signal detected,freq=2913391941.391941,bw=2.7734375,hits=4
2026-04-24T17:14:38.973784,VIDEO_REJECTED,cyclo rejected video,freq=2913391941.391941,score=0
2026-04-24T17:14:39.544291,PLATEAU_CONFIRMED,Wideband signal detected,freq=3366754578.7545786,bw=4.6826171875,hits=6
2026-04-24T17:14:39.577338,VIDEO_REJECTED,cyclo rejected video,freq=3366754578.7545786,score=0
2026-04-24T17:14:39.581798,PLATEAU_CONFIRMED,Wideband signal detected,freq=3386319902.3199024,bw=8.408203125,hits=8
2026-04-24T17:14:39.609464,VIDEO_REJECTED,cyclo rejected video,freq=3386319902.3199024,score=0
2026-04-24T17:14:39.613706,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3400000000
2026-04-24T17:14:39.656440,PLATEAU_CONFIRMED,Wideband signal detected,freq=3413926739.9267397,bw=6.7041015625,hits=8
2026-04-24T17:14:39.680242,VIDEO_REJECTED,cyclo rejected video,freq=3413926739.9267397,score=0
2026-04-24T17:14:39.798920,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3520000000
2026-04-24T17:14:40.341454,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3940000000
2026-04-24T17:14:40.670539,PLATEAU_CONFIRMED,Wideband signal detected,freq=4176568986.5689864,bw=6.005859375,hits=10
2026-04-24T17:14:40.701782,VIDEO_REJECTED,cyclo rejected video,freq=4176568986.5689864,score=0
2026-04-24T17:14:40.706950,PLATEAU_CONFIRMED,Wideband signal detected,freq=4194813186.8131866,bw=4.6875,hits=6
2026-04-24T17:14:40.737099,VIDEO_REJECTED,cyclo rejected video,freq=4194813186.8131866,score=0
2026-04-24T17:14:40.743755,PLATEAU_CONFIRMED,Wideband signal detected,freq=4214087912.087912,bw=4.3994140625,hits=5
2026-04-24T17:14:40.770926,VIDEO_REJECTED,cyclo rejected video,freq=4214087912.087912,score=0
2026-04-24T17:14:41.744883,PLATEAU_CONFIRMED,Wideband signal detected,freq=5002776556.776557,bw=5.6494140625,hits=3
2026-04-24T17:14:41.768749,VIDEO_REJECTED,cyclo rejected video,freq=5002776556.776557,score=0
2026-04-24T17:14:41.857190,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5080000000
2026-04-24T17:14:41.939672,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5140000000
2026-04-24T17:14:42.999862,PLATEAU_CONFIRMED,Wideband signal detected,freq=5840495726.495727,bw=7.275390625,hits=8
2026-04-24T17:14:43.196270,VIDEO_CONFIRMED,cyclo confirmed video,freq=5840495726.495727,score=8
2026-04-24T17:14:43.209590,PLATEAU_CONFIRMED,Wideband signal detected,freq=5860632478.632479,bw=6.9140625,hits=10
2026-04-24T17:14:43.234437,VIDEO_REJECTED,cyclo rejected video,freq=5860632478.632479,score=0
