2026-04-24T17:42:31.615519,103377289.377,5.562,9
2026-04-24T17:42:31.680344,144583638.584,7.319,5
2026-04-24T17:42:31.762895,155152625.153,9.756,4
2026-04-24T17:42:31.801523,173706959.707,7.251,8
2026-04-24T17:42:31.996070,205460317.460,6.685,8
2026-04-24T17:42:32.083301,225487179.487,6.538,10
2026-04-24T17:42:32.158766,246019536.020,7.881,6
2026-04-24T17:42:32.206331,265501831.502,5.479,9
2026-04-24T17:42:32.273500,293269841.270,4.995,4
2026-04-24T17:42:32.309851,326869352.869,3.545,3
2026-04-24T17:42:33.168263,481995115.995,7.832,9
2026-04-24T17:42:33.887018,501995115.995,7.832,10
2026-04-24T17:42:34.124191,528036630.037,3.950,8
2026-04-24T17:42:34.379075,540000000.000,3.906,10
2026-04-24T17:42:34.647899,551948717.949,3.916,10
2026-04-24T17:42:34.887912,587936507.937,5.542,10
2026-04-24T17:42:34.945608,596471306.471,8.706,4
2026-04-24T17:42:35.437122,626004884.005,7.798,7
2026-04-24T17:42:35.698957,646004884.005,7.817,10
2026-04-24T17:42:35.748793,667719169.719,9.697,9
2026-04-24T17:42:35.783316,681753357.753,8.330,4
2026-04-24T17:42:35.866543,741306471.306,8.081,3
2026-04-24T17:42:35.925653,781208791.209,2.925,3
2026-04-24T17:42:36.210760,953704517.705,6.562,6
2026-04-24T17:42:36.249083,972124542.125,6.084,7
2026-04-24T17:42:36.583649,1211528693.529,3.115,5
2026-04-24T17:42:36.697767,1238896214.896,7.544,10
2026-04-24T17:42:36.770252,1258493284.493,6.670,6
2026-04-24T17:42:37.271078,1641367521.368,8.022,8
2026-04-24T17:42:37.437156,1767362637.363,3.350,4
2026-04-24T17:42:37.523988,1786625152.625,6.831,10
2026-04-24T17:42:37.637489,1805623931.624,9.673,10
2026-04-24T17:42:37.924164,1827770451.770,8.955,10
2026-04-24T17:42:38.051767,1847919413.919,9.932,7
2026-04-24T17:42:38.105073,1855267399.267,7.480,8
2026-04-24T17:42:38.181512,1875943833.944,9.058,8
2026-04-24T17:42:38.229146,1895445665.446,8.154,10
2026-04-24T17:42:38.298596,1934620268.620,5.459,9
2026-04-24T17:42:38.344933,1956344322.344,9.829,10
2026-04-24T17:42:38.412148,1995272283.272,6.489,4
2026-04-24T17:42:38.452205,2016322344.322,8.398,6
2026-04-24T17:42:38.493620,2039792429.792,5.117,5
2026-04-24T17:42:38.538719,2055543345.543,8.174,9
2026-04-24T17:42:38.578350,2074937728.938,5.918,5
2026-04-24T17:42:38.630237,2093677655.678,4.951,10
2026-04-24T17:42:38.986769,2144913308.913,9.209,8
2026-04-24T17:42:39.152729,2164617826.618,9.644,9
2026-04-24T17:42:39.387204,2186547008.547,5.918,9
2026-04-24T17:42:39.493887,2206976800.977,4.399,7
2026-04-24T17:42:39.768660,2381277167.277,8.643,4
2026-04-24T17:42:39.987005,2391943833.944,4.629,7
2026-04-24T17:42:40.206747,2479472527.473,7.202,6
2026-04-24T17:42:40.604200,2612998778.999,5.493,7
2026-04-24T17:42:40.691331,2632754578.755,9.570,9
2026-04-24T17:42:40.893804,2652305250.305,8.760,10
2026-04-24T17:42:40.924597,2681208791.209,3.179,4
2026-04-24T17:42:41.719284,3272644688.645,5.225,6
2026-04-24T17:42:41.757205,3293189255.189,4.946,7
2026-04-24T17:42:41.952096,3427372405.372,5.259,5
2026-04-24T17:42:42.014829,3443965811.966,9.800,6
2026-04-24T17:42:42.057595,3463076923.077,9.326,10
2026-04-24T17:42:42.102411,3476813186.813,9.355,3
2026-04-24T17:42:42.147336,3493741147.741,5.400,5
2026-04-24T17:42:42.243216,3561814407.814,6.865,3
2026-04-24T17:42:42.281340,3575553113.553,6.865,7
2026-04-24T17:42:42.347333,3625531135.531,4.941,3
2026-04-24T17:42:42.381861,3643372405.372,7.759,4
2026-04-24T17:42:42.555899,3761365079.365,9.624,3
2026-04-24T17:42:42.678434,3815699633.700,8.193,10
2026-04-24T17:42:42.851522,3935611721.612,6.401,5
