2026-04-24T17:42:31.580992,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:42:38.147289,VIDEO_REJECTED,autocorr rejected video,freq=1855267399.2673993,score=0.0
2026-04-24T17:42:38.181567,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875943833.9438338,bw=9.0576171875,hits=8
2026-04-24T17:42:38.213219,VIDEO_REJECTED,autocorr rejected video,freq=1875943833.9438338,score=0.0
2026-04-24T17:42:38.229169,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895445665.4456654,bw=8.154296875,hits=10
2026-04-24T17:42:38.250749,VIDEO_REJECTED,autocorr rejected video,freq=1895445665.4456654,score=0.0
2026-04-24T17:42:38.262618,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1920000000
2026-04-24T17:42:38.298621,PLATEAU_CONFIRMED,Wideband signal detected,freq=1934620268.6202686,bw=5.458984375,hits=9
2026-04-24T17:42:38.332679,VIDEO_REJECTED,autocorr rejected video,freq=1934620268.6202686,score=0.0
2026-04-24T17:42:38.344983,PLATEAU_CONFIRMED,Wideband signal detected,freq=1956344322.3443224,bw=9.8291015625,hits=10
2026-04-24T17:42:38.367893,VIDEO_REJECTED,autocorr rejected video,freq=1956344322.3443224,score=0.0
2026-04-24T17:42:38.412181,PLATEAU_CONFIRMED,Wideband signal detected,freq=1995272283.272283,bw=6.4892578125,hits=4
2026-04-24T17:42:38.433548,VIDEO_REJECTED,autocorr rejected video,freq=1995272283.272283,score=0.0
2026-04-24T17:42:38.452229,PLATEAU_CONFIRMED,Wideband signal detected,freq=2016322344.3223443,bw=8.3984375,hits=6
2026-04-24T17:42:38.479860,VIDEO_REJECTED,autocorr rejected video,freq=2016322344.3223443,score=0.0
2026-04-24T17:42:38.493665,PLATEAU_CONFIRMED,Wideband signal detected,freq=2039792429.7924297,bw=5.1171875,hits=5
2026-04-24T17:42:38.518437,VIDEO_REJECTED,autocorr rejected video,freq=2039792429.7924297,score=0.0
2026-04-24T17:42:38.538743,PLATEAU_CONFIRMED,Wideband signal detected,freq=2055543345.5433455,bw=8.173828125,hits=9
2026-04-24T17:42:38.559810,VIDEO_REJECTED,autocorr rejected video,freq=2055543345.5433455,score=0.0
2026-04-24T17:42:38.578378,PLATEAU_CONFIRMED,Wideband signal detected,freq=2074937728.937729,bw=5.91796875,hits=5
2026-04-24T17:42:38.604004,VIDEO_REJECTED,autocorr rejected video,freq=2074937728.937729,score=0.0
2026-04-24T17:42:38.630261,PLATEAU_CONFIRMED,Wideband signal detected,freq=2093677655.6776557,bw=4.951171875,hits=10
2026-04-24T17:42:38.650773,VIDEO_REJECTED,autocorr rejected video,freq=2093677655.6776557,score=0.0
2026-04-24T17:42:38.986794,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144913308.913309,bw=9.208984375,hits=8
2026-04-24T17:42:39.121053,VIDEO_REJECTED,autocorr rejected video,freq=2144913308.913309,score=0.0
2026-04-24T17:42:39.152758,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164617826.6178265,bw=9.6435546875,hits=9
2026-04-24T17:42:39.231400,VIDEO_REJECTED,autocorr rejected video,freq=2164617826.6178265,score=0.0
2026-04-24T17:42:39.387241,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186547008.5470085,bw=5.91796875,hits=9
2026-04-24T17:42:39.471691,VIDEO_REJECTED,autocorr rejected video,freq=2186547008.5470085,score=0.0
2026-04-24T17:42:39.493910,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206976800.976801,bw=4.3994140625,hits=7
2026-04-24T17:42:39.511931,VIDEO_REJECTED,autocorr rejected video,freq=2206976800.976801,score=0.0
2026-04-24T17:42:39.734750,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2360000000
2026-04-24T17:42:39.768708,PLATEAU_CONFIRMED,Wideband signal detected,freq=2381277167.2771673,bw=8.642578125,hits=4
2026-04-24T17:42:39.850845,VIDEO_REJECTED,autocorr rejected video,freq=2381277167.2771673,score=0.0
2026-04-24T17:42:39.987054,PLATEAU_CONFIRMED,Wideband signal detected,freq=2391943833.943834,bw=4.62890625,hits=7
2026-04-24T17:42:39.995933,VIDEO_REJECTED,autocorr rejected video,freq=2391943833.943834,score=0.0
2026-04-24T17:42:40.036004,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2420000000
2026-04-24T17:42:40.090331,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2460000000
2026-04-24T17:42:40.206791,PLATEAU_CONFIRMED,Wideband signal detected,freq=2479472527.4725275,bw=7.2021484375,hits=6
2026-04-24T17:42:40.257748,VIDEO_CONFIRMED,autocorr confirmed video,freq=2479472527.4725275,score=0.9
2026-04-24T17:42:40.604225,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612998778.998779,bw=5.4931640625,hits=7
2026-04-24T17:42:40.671771,VIDEO_REJECTED,autocorr rejected video,freq=2612998778.998779,score=0.0
2026-04-24T17:42:40.691390,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632754578.7545786,bw=9.5703125,hits=9
2026-04-24T17:42:40.757542,VIDEO_REJECTED,autocorr rejected video,freq=2632754578.7545786,score=0.0
2026-04-24T17:42:40.893829,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652305250.30525,bw=8.759765625,hits=10
2026-04-24T17:42:40.916685,VIDEO_REJECTED,autocorr rejected video,freq=2652305250.30525,score=0.0
2026-04-24T17:42:40.924652,PLATEAU_CONFIRMED,Wideband signal detected,freq=2681208791.2087913,bw=3.1787109375,hits=4
2026-04-24T17:42:40.944096,VIDEO_REJECTED,autocorr rejected video,freq=2681208791.2087913,score=0.0
2026-04-24T17:42:41.356083,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3020000000
2026-04-24T17:42:41.719309,PLATEAU_CONFIRMED,Wideband signal detected,freq=3272644688.6446886,bw=5.224609375,hits=6
2026-04-24T17:42:41.741476,VIDEO_REJECTED,autocorr rejected video,freq=3272644688.6446886,score=0.0
2026-04-24T17:42:41.757227,PLATEAU_CONFIRMED,Wideband signal detected,freq=3293189255.189255,bw=4.9462890625,hits=7
2026-04-24T17:42:41.775951,VIDEO_REJECTED,autocorr rejected video,freq=3293189255.189255,score=0.0
2026-04-24T17:42:41.952146,PLATEAU_CONFIRMED,Wideband signal detected,freq=3427372405.3724055,bw=5.2587890625,hits=5
2026-04-24T17:42:41.988242,VIDEO_REJECTED,autocorr rejected video,freq=3427372405.3724055,score=0.0
2026-04-24T17:42:42.014876,PLATEAU_CONFIRMED,Wideband signal detected,freq=3443965811.9658117,bw=9.7998046875,hits=6
2026-04-24T17:42:42.040700,VIDEO_REJECTED,autocorr rejected video,freq=3443965811.9658117,score=0.0
2026-04-24T17:42:42.057663,PLATEAU_CONFIRMED,Wideband signal detected,freq=3463076923.0769234,bw=9.326171875,hits=10
2026-04-24T17:42:42.076271,VIDEO_REJECTED,autocorr rejected video,freq=3463076923.0769234,score=0.0
2026-04-24T17:42:42.102466,PLATEAU_CONFIRMED,Wideband signal detected,freq=3476813186.8131866,bw=9.35546875,hits=3
2026-04-24T17:42:42.127793,VIDEO_REJECTED,autocorr rejected video,freq=3476813186.8131866,score=0.0
2026-04-24T17:42:42.147406,PLATEAU_CONFIRMED,Wideband signal detected,freq=3493741147.7411475,bw=5.400390625,hits=5
2026-04-24T17:42:42.172580,VIDEO_REJECTED,autocorr rejected video,freq=3493741147.7411475,score=0.0
2026-04-24T17:42:42.243238,PLATEAU_CONFIRMED,Wideband signal detected,freq=3561814407.814408,bw=6.865234375,hits=3
2026-04-24T17:42:42.267969,VIDEO_REJECTED,autocorr rejected video,freq=3561814407.814408,score=0.0
2026-04-24T17:42:42.281363,PLATEAU_CONFIRMED,Wideband signal detected,freq=3575553113.5531135,bw=6.865234375,hits=7
2026-04-24T17:42:42.302305,VIDEO_REJECTED,autocorr rejected video,freq=3575553113.5531135,score=0.0
2026-04-24T17:42:42.313893,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3600000000
2026-04-24T17:42:42.347362,PLATEAU_CONFIRMED,Wideband signal detected,freq=3625531135.5311356,bw=4.94140625,hits=3
2026-04-24T17:42:42.365493,VIDEO_REJECTED,autocorr rejected video,freq=3625531135.5311356,score=0.0
2026-04-24T17:42:42.381890,PLATEAU_CONFIRMED,Wideband signal detected,freq=3643372405.372405,bw=7.7587890625,hits=4
2026-04-24T17:42:42.400269,VIDEO_REJECTED,autocorr rejected video,freq=3643372405.372405,score=0.0
2026-04-24T17:42:42.555947,PLATEAU_CONFIRMED,Wideband signal detected,freq=3761365079.3650794,bw=9.6240234375,hits=3
2026-04-24T17:42:42.582254,VIDEO_REJECTED,autocorr rejected video,freq=3761365079.3650794,score=0.0
2026-04-24T17:42:42.678485,PLATEAU_CONFIRMED,Wideband signal detected,freq=3815699633.6996336,bw=8.193359375,hits=10
2026-04-24T17:42:42.706718,VIDEO_REJECTED,autocorr rejected video,freq=3815699633.6996336,score=0.0
2026-04-24T17:42:42.851544,PLATEAU_CONFIRMED,Wideband signal detected,freq=3935611721.6117215,bw=6.4013671875,hits=5
2026-04-24T17:42:42.872694,VIDEO_REJECTED,autocorr rejected video,freq=3935611721.6117215,score=0.0
2026-04-24T17:42:42.883977,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3960000000
2026-04-24T17:42:42.988321,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=4040000000
2026-04-24T17:42:43.283314,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4260000000
2026-04-24T17:42:43.311112,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4280000000
2026-04-24T17:42:44.382989,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5120000000
