2026-04-24T17:37:47.262155,104481074.481,8.511,10
2026-04-24T17:37:47.326352,125934065.934,5.713,4
2026-04-24T17:37:47.448887,145863247.863,6.470,7
2026-04-24T17:37:47.532486,154561660.562,7.300,5
2026-04-24T17:37:47.611290,174319902.320,7.354,10
2026-04-24T17:37:47.854429,264522588.523,7.456,6
2026-04-24T17:37:47.916038,283987789.988,5.659,3
2026-04-24T17:37:48.033828,293858363.858,6.963,7
2026-04-24T17:37:49.155005,481997557.998,7.808,8
2026-04-24T17:37:49.444998,501995115.995,7.808,9
2026-04-24T17:37:49.815971,528041514.042,3.921,8
2026-04-24T17:37:50.519077,531948717.949,3.901,10
2026-04-24T17:37:50.921124,552004884.005,3.906,10
2026-04-24T17:37:51.179068,571948717.949,3.901,10
2026-04-24T17:37:51.381047,601970695.971,7.637,9
2026-04-24T17:37:51.831963,625770451.770,7.988,9
2026-04-24T17:37:51.953572,646007326.007,7.783,10
2026-04-24T17:37:52.000648,664456654.457,9.941,5
2026-04-24T17:37:52.048298,684676434.676,8.218,3
2026-04-24T17:37:52.483444,942434676.435,8.940,3
2026-04-24T17:37:52.581928,953973137.973,8.052,8
2026-04-24T17:37:52.634458,973711843.712,6.519,10
2026-04-24T17:37:53.578694,1712490842.491,2.930,5
2026-04-24T17:37:53.886772,1807748473.748,4.546,8
2026-04-24T17:37:54.097984,1827887667.888,4.448,10
2026-04-24T17:37:54.161260,1834517704.518,8.228,10
2026-04-24T17:37:54.200746,1861907203.907,6.450,10
2026-04-24T17:37:54.275934,1875611721.612,9.741,9
2026-04-24T17:37:54.335214,1895601953.602,8.242,10
2026-04-24T17:37:54.390193,1940803418.803,3.398,3
2026-04-24T17:37:54.574375,2073873015.873,3.872,4
2026-04-24T17:37:54.905392,2144979242.979,9.067,9
2026-04-24T17:37:55.030946,2164898656.899,8.960,10
2026-04-24T17:37:55.195448,2186898656.899,5.737,7
2026-04-24T17:37:55.267040,2206874236.874,4.272,8
2026-04-24T17:37:55.481329,2359316239.316,6.426,8
2026-04-24T17:37:55.528922,2380080586.081,9.834,9
2026-04-24T17:37:55.765951,2392102564.103,4.077,8
2026-04-24T17:37:55.942402,2412119658.120,4.404,10
2026-04-24T17:37:55.976694,2439013431.013,3.291,4
2026-04-24T17:37:56.036106,2473194139.194,5.312,3
2026-04-24T17:37:56.169384,2585860805.861,4.702,6
2026-04-24T17:37:56.205231,2605069597.070,9.731,4
2026-04-24T17:37:56.411668,2613023199.023,6.323,9
2026-04-24T17:37:56.490327,2634319902.320,9.629,4
2026-04-24T17:37:56.800316,2652959706.960,6.152,8
2026-04-24T17:37:57.041064,2672202686.203,4.438,9
2026-04-24T17:37:57.946967,3393169719.170,5.830,3
2026-04-24T17:37:58.003633,3427040293.040,4.819,7
2026-04-24T17:37:58.144092,3447330891.331,5.698,10
2026-04-24T17:37:58.280504,3452266178.266,7.021,7
2026-04-24T17:37:58.326628,3472207570.208,4.492,6
2026-04-24T17:37:58.376419,3493010989.011,5.742,10
2026-04-24T17:37:58.501722,3565702075.702,7.842,6
2026-04-24T17:37:59.331939,4154625152.625,9.355,4
2026-04-24T17:38:00.495551,5035721611.722,5.474,4
2026-04-24T17:38:00.536326,5054415140.415,4.766,4
