2026-04-24T17:17:15.891097,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:17:16.501040,PLATEAU_CONFIRMED,Wideband signal detected,freq=374937728.93772894,bw=3.5693359375,hits=3
2026-04-24T17:17:16.528237,VIDEO_REJECTED,cyclo rejected video,freq=374937728.93772894,score=0
2026-04-24T17:17:16.531551,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=400000000
2026-04-24T17:17:16.987420,PLATEAU_CONFIRMED,Wideband signal detected,freq=482000000.0,bw=7.8076171875,hits=8
2026-04-24T17:17:17.242912,PLATEAU_CONFIRMED,Wideband signal detected,freq=501943833.94383395,bw=7.7978515625,hits=10
2026-04-24T17:17:17.243160,VIDEO_REJECTED,cyclo rejected video,freq=482000000.0,score=0
2026-04-24T17:17:17.422140,VIDEO_REJECTED,cyclo rejected video,freq=501943833.94383395,score=0
2026-04-24T17:17:17.454361,PLATEAU_CONFIRMED,Wideband signal detected,freq=528041514.04151404,bw=3.916015625,hits=8
2026-04-24T17:17:17.774081,VIDEO_REJECTED,cyclo rejected video,freq=528041514.04151404,score=0
2026-04-24T17:17:17.872995,PLATEAU_CONFIRMED,Wideband signal detected,freq=531943833.94383395,bw=3.9013671875,hits=10
2026-04-24T17:17:18.067992,PLATEAU_CONFIRMED,Wideband signal detected,freq=552085470.0854701,bw=3.896484375,hits=10
2026-04-24T17:17:18.069301,VIDEO_REJECTED,cyclo rejected video,freq=531943833.94383395,score=0
2026-04-24T17:17:18.197309,PLATEAU_CONFIRMED,Wideband signal detected,freq=571951159.95116,bw=3.9111328125,hits=10
2026-04-24T17:17:18.198241,VIDEO_REJECTED,cyclo rejected video,freq=552085470.0854701,score=0
2026-04-24T17:17:18.347798,PLATEAU_CONFIRMED,Wideband signal detected,freq=602004884.004884,bw=7.646484375,hits=10
2026-04-24T17:17:18.348302,VIDEO_REJECTED,cyclo rejected video,freq=571951159.95116,score=0
2026-04-24T17:17:18.664210,VIDEO_REJECTED,cyclo rejected video,freq=602004884.004884,score=0
2026-04-24T17:17:18.731058,PLATEAU_CONFIRMED,Wideband signal detected,freq=626004884.004884,bw=7.79296875,hits=9
2026-04-24T17:17:18.983817,VIDEO_REJECTED,cyclo rejected video,freq=626004884.004884,score=0
2026-04-24T17:17:18.993438,PLATEAU_CONFIRMED,Wideband signal detected,freq=646009768.009768,bw=7.79296875,hits=10
2026-04-24T17:17:19.001244,VIDEO_REJECTED,cyclo rejected video,freq=646009768.009768,score=0
2026-04-24T17:17:19.046230,PLATEAU_CONFIRMED,Wideband signal detected,freq=666932844.9328449,bw=6.484375,hits=7
2026-04-24T17:17:19.082935,VIDEO_REJECTED,cyclo rejected video,freq=666932844.9328449,score=0
2026-04-24T17:17:19.087830,PLATEAU_CONFIRMED,Wideband signal detected,freq=686029304.029304,bw=4.90234375,hits=5
2026-04-24T17:17:19.115113,VIDEO_REJECTED,cyclo rejected video,freq=686029304.029304,score=0
2026-04-24T17:17:19.150712,PLATEAU_CONFIRMED,Wideband signal detected,freq=725277167.2771673,bw=4.27734375,hits=3
2026-04-24T17:17:19.177467,VIDEO_REJECTED,cyclo rejected video,freq=725277167.2771673,score=0
2026-04-24T17:17:19.233600,PLATEAU_CONFIRMED,Wideband signal detected,freq=774380952.3809524,bw=5.0537109375,hits=3
2026-04-24T17:17:19.256986,VIDEO_REJECTED,cyclo rejected video,freq=774380952.3809524,score=0
2026-04-24T17:17:19.619095,PLATEAU_CONFIRMED,Wideband signal detected,freq=939699633.6996337,bw=8.9501953125,hits=3
2026-04-24T17:17:19.663887,VIDEO_REJECTED,cyclo rejected video,freq=939699633.6996337,score=2
2026-04-24T17:17:19.690237,PLATEAU_CONFIRMED,Wideband signal detected,freq=953858363.8583639,bw=7.119140625,hits=6
2026-04-24T17:17:19.738636,VIDEO_REJECTED,cyclo rejected video,freq=953858363.8583639,score=0
2026-04-24T17:17:19.739840,PLATEAU_CONFIRMED,Wideband signal detected,freq=973716727.7167277,bw=6.5185546875,hits=9
2026-04-24T17:17:19.765790,VIDEO_REJECTED,cyclo rejected video,freq=973716727.7167277,score=0
2026-04-24T17:17:19.800989,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1020000000
2026-04-24T17:17:20.850197,PLATEAU_CONFIRMED,Wideband signal detected,freq=1722112332.112332,bw=4.814453125,hits=7
2026-04-24T17:17:20.944739,VIDEO_REJECTED,cyclo rejected video,freq=1722112332.112332,score=2
2026-04-24T17:17:20.950640,PLATEAU_CONFIRMED,Wideband signal detected,freq=1733448107.4481075,bw=5.1806640625,hits=7
2026-04-24T17:17:20.976760,VIDEO_REJECTED,cyclo rejected video,freq=1733448107.4481075,score=1
2026-04-24T17:17:21.177795,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807846153.8461537,bw=4.345703125,hits=7
2026-04-24T17:17:21.418346,VIDEO_REJECTED,cyclo rejected video,freq=1807846153.8461537,score=0
2026-04-24T17:17:21.497034,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827909645.9096458,bw=4.208984375,hits=10
2026-04-24T17:17:21.619302,VIDEO_REJECTED,cyclo rejected video,freq=1827909645.9096458,score=1
2026-04-24T17:17:21.624445,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847997557.997558,bw=4.013671875,hits=6
2026-04-24T17:17:21.656655,VIDEO_REJECTED,cyclo rejected video,freq=1847997557.997558,score=0
2026-04-24T17:17:21.666597,PLATEAU_CONFIRMED,Wideband signal detected,freq=1857194139.1941392,bw=9.912109375,hits=5
2026-04-24T17:17:21.743618,VIDEO_REJECTED,cyclo rejected video,freq=1857194139.1941392,score=0
2026-04-24T17:17:21.745222,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875123321.123321,bw=9.7265625,hits=9
2026-04-24T17:17:21.787214,VIDEO_REJECTED,cyclo rejected video,freq=1875123321.123321,score=0
2026-04-24T17:17:21.799365,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895709401.7094016,bw=8.076171875,hits=10
2026-04-24T17:17:21.819319,VIDEO_REJECTED,cyclo rejected video,freq=1895709401.7094016,score=0
2026-04-24T17:17:22.018238,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2060000000
2026-04-24T17:17:22.101766,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2120000000
2026-04-24T17:17:22.430715,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144881562.881563,bw=9.1162109375,hits=9
2026-04-24T17:17:22.528417,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164920634.9206347,bw=8.828125,hits=9
2026-04-24T17:17:22.528892,VIDEO_REJECTED,cyclo rejected video,freq=2144881562.881563,score=0
2026-04-24T17:17:22.601185,VIDEO_REJECTED,cyclo rejected video,freq=2164920634.9206347,score=1
2026-04-24T17:17:22.700028,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186786324.786325,bw=5.6103515625,hits=7
2026-04-24T17:17:22.773741,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207003663.003663,bw=4.6337890625,hits=6
2026-04-24T17:17:22.774430,VIDEO_REJECTED,cyclo rejected video,freq=2186786324.786325,score=0
2026-04-24T17:17:22.799854,VIDEO_REJECTED,cyclo rejected video,freq=2207003663.003663,score=0
2026-04-24T17:17:23.016260,PLATEAU_CONFIRMED,Wideband signal detected,freq=2359470085.4700856,bw=6.9287109375,hits=7
2026-04-24T17:17:23.052603,VIDEO_REJECTED,cyclo rejected video,freq=2359470085.4700856,score=0
2026-04-24T17:17:23.061167,PLATEAU_CONFIRMED,Wideband signal detected,freq=2379264957.2649574,bw=6.6357421875,hits=8
2026-04-24T17:17:23.271891,VIDEO_REJECTED,cyclo rejected video,freq=2379264957.2649574,score=0
2026-04-24T17:17:23.318263,PLATEAU_CONFIRMED,Wideband signal detected,freq=2392017094.017094,bw=4.08203125,hits=9
2026-04-24T17:17:23.328102,VIDEO_REJECTED,cyclo rejected video,freq=2392017094.017094,score=1
2026-04-24T17:17:23.408999,PLATEAU_CONFIRMED,Wideband signal detected,freq=2412190476.1904764,bw=7.08984375,hits=10
2026-04-24T17:17:23.444042,VIDEO_REJECTED,cyclo rejected video,freq=2412190476.1904764,score=0
2026-04-24T17:17:23.450940,PLATEAU_CONFIRMED,Wideband signal detected,freq=2433611721.6117215,bw=5.7373046875,hits=4
2026-04-24T17:17:23.473608,VIDEO_REJECTED,cyclo rejected video,freq=2433611721.6117215,score=0
2026-04-24T17:17:23.645283,PLATEAU_CONFIRMED,Wideband signal detected,freq=2583377289.3772893,bw=9.0234375,hits=3
2026-04-24T17:17:23.672933,VIDEO_REJECTED,cyclo rejected video,freq=2583377289.3772893,score=0
2026-04-24T17:17:23.683905,PLATEAU_CONFIRMED,Wideband signal detected,freq=2602422466.4224663,bw=8.7060546875,hits=4
2026-04-24T17:17:23.790853,VIDEO_REJECTED,cyclo rejected video,freq=2602422466.4224663,score=0
2026-04-24T17:17:23.822465,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612332112.3321123,bw=4.6875,hits=8
2026-04-24T17:17:23.900167,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632356532.356532,bw=8.76953125,hits=8
2026-04-24T17:17:23.900908,VIDEO_REJECTED,cyclo rejected video,freq=2612332112.3321123,score=0
2026-04-24T17:17:24.054085,PLATEAU_CONFIRMED,Wideband signal detected,freq=2653399267.399267,bw=6.552734375,hits=8
2026-04-24T17:17:24.054889,VIDEO_REJECTED,cyclo rejected video,freq=2632356532.356532,score=0
2026-04-24T17:17:24.098904,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672573870.5738707,bw=3.115234375,hits=4
2026-04-24T17:17:24.098810,VIDEO_REJECTED,cyclo rejected video,freq=2653399267.399267,score=0
2026-04-24T17:17:24.121808,VIDEO_REJECTED,cyclo rejected video,freq=2672573870.5738707,score=0
2026-04-24T17:17:24.658693,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3080000000
2026-04-24T17:17:24.696780,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3100000000
2026-04-24T17:17:24.734374,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3120000000
2026-04-24T17:17:24.792340,PLATEAU_CONFIRMED,Wideband signal detected,freq=3132105006.105006,bw=3.564453125,hits=7
2026-04-24T17:17:24.827252,VIDEO_REJECTED,cyclo rejected video,freq=3132105006.105006,score=0
2026-04-24T17:17:25.246463,PLATEAU_CONFIRMED,Wideband signal detected,freq=3366615384.6153846,bw=4.3701171875,hits=5
2026-04-24T17:17:25.282826,VIDEO_REJECTED,cyclo rejected video,freq=3366615384.6153846,score=0
2026-04-24T17:17:25.288785,PLATEAU_CONFIRMED,Wideband signal detected,freq=3383308913.308913,bw=3.4765625,hits=4
2026-04-24T17:17:25.323850,VIDEO_REJECTED,cyclo rejected video,freq=3383308913.308913,score=0
2026-04-24T17:17:25.328096,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3400000000
2026-04-24T17:17:25.362254,PLATEAU_CONFIRMED,Wideband signal detected,freq=3426898656.898657,bw=4.3017578125,hits=3
2026-04-24T17:17:25.446833,VIDEO_REJECTED,cyclo rejected video,freq=3426898656.898657,score=0
2026-04-24T17:17:25.482200,PLATEAU_CONFIRMED,Wideband signal detected,freq=3447347985.3479853,bw=5.7666015625,hits=9
2026-04-24T17:17:25.538690,VIDEO_CONFIRMED,cyclo confirmed video,freq=3447347985.3479853,score=9
2026-04-24T17:17:25.612359,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3480000000
2026-04-24T17:17:25.648050,PLATEAU_CONFIRMED,Wideband signal detected,freq=3495145299.145299,bw=5.087890625,hits=10
2026-04-24T17:17:25.682576,VIDEO_REJECTED,cyclo rejected video,freq=3495145299.145299,score=0
2026-04-24T17:17:25.717713,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3540000000
2026-04-24T17:17:25.747791,PLATEAU_CONFIRMED,Wideband signal detected,freq=3563653235.6532354,bw=6.66015625,hits=4
2026-04-24T17:17:25.775249,VIDEO_REJECTED,cyclo rejected video,freq=3563653235.6532354,score=0
2026-04-24T17:17:25.782633,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3580000000
2026-04-24T17:17:26.273927,PLATEAU_CONFIRMED,Wideband signal detected,freq=3941264957.2649574,bw=8.583984375,hits=6
2026-04-24T17:17:26.303358,VIDEO_REJECTED,cyclo rejected video,freq=3941264957.2649574,score=0
2026-04-24T17:17:26.593123,PLATEAU_CONFIRMED,Wideband signal detected,freq=4157658119.6581197,bw=8.84765625,hits=7
2026-04-24T17:17:26.631072,VIDEO_REJECTED,cyclo rejected video,freq=4157658119.6581197,score=0
2026-04-24T17:17:26.634782,PLATEAU_CONFIRMED,Wideband signal detected,freq=4178000000.0,bw=8.3154296875,hits=5
2026-04-24T17:17:26.658421,VIDEO_REJECTED,cyclo rejected video,freq=4178000000.0,score=0
2026-04-24T17:17:27.714587,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5020000000
2026-04-24T17:17:27.850317,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5120000000
