2026-04-24T17:25:50.011345,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:25:54.102449,VIDEO_REJECTED,autocorr rejected video,freq=2137533577.5335774,score=0.0
2026-04-24T17:25:54.116848,PLATEAU_CONFIRMED,Wideband signal detected,freq=2163101343.101343,bw=8.0517578125,hits=10
2026-04-24T17:25:54.172545,VIDEO_REJECTED,autocorr rejected video,freq=2163101343.101343,score=0.0
2026-04-24T17:25:54.338259,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186315018.3150187,bw=5.8642578125,hits=6
2026-04-24T17:25:54.484498,VIDEO_REJECTED,autocorr rejected video,freq=2186315018.3150187,score=0.0
2026-04-24T17:25:54.504632,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207001221.001221,bw=5.146484375,hits=9
2026-04-24T17:25:54.521926,VIDEO_REJECTED,autocorr rejected video,freq=2207001221.001221,score=0.0
2026-04-24T17:25:54.811886,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2420000000
2026-04-24T17:25:54.895130,PLATEAU_CONFIRMED,Wideband signal detected,freq=2465350427.350427,bw=8.0908203125,hits=5
2026-04-24T17:25:54.920790,VIDEO_REJECTED,autocorr rejected video,freq=2465350427.350427,score=0.0
2026-04-24T17:25:54.984965,PLATEAU_CONFIRMED,Wideband signal detected,freq=2487262515.262515,bw=5.64453125,hits=6
2026-04-24T17:25:55.003110,VIDEO_REJECTED,autocorr rejected video,freq=2487262515.262515,score=0.0
2026-04-24T17:25:55.226891,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612266178.266178,bw=3.6474609375,hits=6
2026-04-24T17:25:55.302110,VIDEO_REJECTED,autocorr rejected video,freq=2612266178.266178,score=0.0
2026-04-24T17:25:55.346968,PLATEAU_CONFIRMED,Wideband signal detected,freq=2634161172.1611724,bw=8.134765625,hits=9
2026-04-24T17:25:55.388401,VIDEO_REJECTED,autocorr rejected video,freq=2634161172.1611724,score=0.0
2026-04-24T17:25:55.414240,PLATEAU_CONFIRMED,Wideband signal detected,freq=2654258852.2588525,bw=8.0615234375,hits=5
2026-04-24T17:25:55.441751,VIDEO_REJECTED,autocorr rejected video,freq=2654258852.2588525,score=0.0
2026-04-24T17:25:55.451273,PLATEAU_CONFIRMED,Wideband signal detected,freq=2681853479.85348,bw=4.658203125,hits=5
2026-04-24T17:25:55.469940,VIDEO_REJECTED,autocorr rejected video,freq=2681853479.85348,score=0.0
2026-04-24T17:25:55.735649,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2900000000
2026-04-24T17:25:56.341756,PLATEAU_CONFIRMED,Wideband signal detected,freq=3366722832.7228327,bw=4.1357421875,hits=3
2026-04-24T17:25:56.360249,VIDEO_REJECTED,autocorr rejected video,freq=3366722832.7228327,score=0.0
2026-04-24T17:25:56.403057,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3400000000
2026-04-24T17:25:56.436837,PLATEAU_CONFIRMED,Wideband signal detected,freq=3414625152.6251526,bw=5.859375,hits=5
2026-04-24T17:25:56.456059,VIDEO_REJECTED,autocorr rejected video,freq=3414625152.6251526,score=0.0
2026-04-24T17:25:56.470111,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3440000000
2026-04-24T17:25:56.502505,PLATEAU_CONFIRMED,Wideband signal detected,freq=3461035409.035409,bw=5.3125,hits=6
2026-04-24T17:25:56.519571,VIDEO_REJECTED,autocorr rejected video,freq=3461035409.035409,score=0.0
2026-04-24T17:25:57.172873,PLATEAU_CONFIRMED,Wideband signal detected,freq=3934678876.678877,bw=4.912109375,hits=5
2026-04-24T17:25:57.195557,VIDEO_REJECTED,autocorr rejected video,freq=3934678876.678877,score=0.0
2026-04-24T17:25:57.460655,PLATEAU_CONFIRMED,Wideband signal detected,freq=4163416361.4163613,bw=4.7021484375,hits=3
2026-04-24T17:25:57.478658,VIDEO_REJECTED,autocorr rejected video,freq=4163416361.4163613,score=0.0
2026-04-24T17:25:58.594204,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5040000000
2026-04-24T17:25:59.738369,PLATEAU_CONFIRMED,Wideband signal detected,freq=5840190476.190475,bw=7.1240234375,hits=8
2026-04-24T17:25:59.805334,VIDEO_CONFIRMED,autocorr confirmed video,freq=5840190476.190475,score=0.8
2026-04-24T17:25:59.839193,PLATEAU_CONFIRMED,Wideband signal detected,freq=5860134310.13431,bw=5.703125,hits=10
2026-04-24T17:25:59.858690,VIDEO_REJECTED,autocorr rejected video,freq=5860134310.13431,score=0.1
