2026-04-24T17:48:04.022880,103123321.123,6.689,10
2026-04-24T17:48:04.056667,125052503.053,4.985,3
2026-04-24T17:48:04.111785,145643467.643,7.500,7
2026-04-24T17:48:04.162877,156266178.266,7.354,5
2026-04-24T17:48:04.206766,174835164.835,6.113,10
2026-04-24T17:48:04.240643,205340659.341,5.942,4
2026-04-24T17:48:04.340165,264461538.462,7.769,7
2026-04-24T17:48:04.437955,293631257.631,6.758,6
2026-04-24T17:48:04.983470,482000000.000,7.808,8
2026-04-24T17:48:05.127043,501990231.990,7.817,10
2026-04-24T17:48:05.327448,528043956.044,3.906,8
2026-04-24T17:48:05.676886,539980463.980,3.906,10
2026-04-24T17:48:05.860676,568046398.046,3.906,10
2026-04-24T17:48:05.972993,588043956.044,3.916,10
2026-04-24T17:48:06.058249,597184371.184,6.919,10
2026-04-24T17:48:06.398958,625936507.937,7.979,10
2026-04-24T17:48:06.538227,646004884.005,7.793,10
2026-04-24T17:48:06.577644,667345543.346,8.867,6
2026-04-24T17:48:06.612727,685052503.053,8.120,5
2026-04-24T17:48:07.121101,953692307.692,7.163,7
2026-04-24T17:48:07.172387,973638583.639,6.655,9
2026-04-24T17:48:08.406400,1807807081.807,4.395,9
2026-04-24T17:48:08.739855,1827868131.868,4.468,10
2026-04-24T17:48:08.819995,1847997557.998,6.162,9
2026-04-24T17:48:08.866115,1861338217.338,7.788,4
2026-04-24T17:48:08.968779,1874874236.874,9.741,9
2026-04-24T17:48:09.025090,1895601953.602,8.262,10
2026-04-24T17:48:09.341165,2124275946.276,4.727,4
2026-04-24T17:48:09.680073,2144896214.896,9.136,9
2026-04-24T17:48:09.756302,2164959706.960,8.955,8
2026-04-24T17:48:09.828182,2186713064.713,4.766,6
2026-04-24T17:48:09.866561,2207255189.255,3.496,5
2026-04-24T17:48:10.090642,2358385836.386,6.948,8
2026-04-24T17:48:10.129165,2378439560.440,7.119,8
2026-04-24T17:48:10.445835,2392012210.012,4.043,9
2026-04-24T17:48:10.654126,2411951159.951,5.610,10
2026-04-24T17:48:10.715161,2453106227.106,4.272,3
2026-04-24T17:48:10.883825,2586522588.523,4.741,3
2026-04-24T17:48:11.085212,2612998778.999,5.093,9
2026-04-24T17:48:11.325364,2652144078.144,5.947,8
2026-04-24T17:48:11.433574,2672139194.139,4.282,9
2026-04-24T17:48:12.407703,3381296703.297,8.359,3
2026-04-24T17:48:12.548977,3426957264.957,5.107,5
2026-04-24T17:48:12.676570,3447411477.411,5.493,9
2026-04-24T17:48:12.823321,3452141636.142,4.629,10
2026-04-24T17:48:13.002339,3494986568.987,9.404,9
2026-04-24T17:48:13.039215,3514420024.420,4.404,7
2026-04-24T17:48:13.098716,3566495726.496,3.140,6
2026-04-24T17:48:13.132283,3581076923.077,6.680,9
2026-04-24T17:48:13.652194,3937225885.226,9.478,6
2026-04-24T17:48:13.960003,4157509157.509,9.028,8
2026-04-24T17:48:13.995198,4175177045.177,3.091,4
2026-04-24T17:48:15.098059,5038688644.689,3.062,4
