2026-04-24T17:28:02.370440,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:28:05.527143,PLATEAU_CONFIRMED,Wideband signal detected,freq=665980463.980464,bw=5.6591796875,hits=5
2026-04-24T17:28:05.550900,VIDEO_REJECTED,autocorr rejected video,freq=665980463.980464,score=0.0
2026-04-24T17:28:05.565474,PLATEAU_CONFIRMED,Wideband signal detected,freq=686029304.029304,bw=4.90234375,hits=5
2026-04-24T17:28:05.583456,VIDEO_REJECTED,autocorr rejected video,freq=686029304.029304,score=0.0
2026-04-24T17:28:05.626429,PLATEAU_CONFIRMED,Wideband signal detected,freq=725277167.2771673,bw=4.27734375,hits=3
2026-04-24T17:28:05.645930,VIDEO_REJECTED,autocorr rejected video,freq=725277167.2771673,score=0.0
2026-04-24T17:28:05.659190,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=740000000
2026-04-24T17:28:05.713368,PLATEAU_CONFIRMED,Wideband signal detected,freq=774380952.3809524,bw=5.0537109375,hits=3
2026-04-24T17:28:05.733316,VIDEO_REJECTED,autocorr rejected video,freq=774380952.3809524,score=0.0
2026-04-24T17:28:06.098477,PLATEAU_CONFIRMED,Wideband signal detected,freq=939699633.6996337,bw=8.9501953125,hits=3
2026-04-24T17:28:06.122171,VIDEO_REJECTED,autocorr rejected video,freq=939699633.6996337,score=0.0
2026-04-24T17:28:06.166709,PLATEAU_CONFIRMED,Wideband signal detected,freq=953978021.978022,bw=9.4873046875,hits=10
2026-04-24T17:28:06.200495,VIDEO_REJECTED,autocorr rejected video,freq=953978021.978022,score=0.0
2026-04-24T17:28:06.216470,PLATEAU_CONFIRMED,Wideband signal detected,freq=973716727.7167277,bw=6.5185546875,hits=9
2026-04-24T17:28:06.233206,VIDEO_REJECTED,autocorr rejected video,freq=973716727.7167277,score=0.0
2026-04-24T17:28:06.274339,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1020000000
2026-04-24T17:28:07.261923,PLATEAU_CONFIRMED,Wideband signal detected,freq=1722112332.112332,bw=4.814453125,hits=7
2026-04-24T17:28:07.329760,VIDEO_REJECTED,autocorr rejected video,freq=1722112332.112332,score=0.0
2026-04-24T17:28:07.357001,PLATEAU_CONFIRMED,Wideband signal detected,freq=1733448107.4481075,bw=5.1806640625,hits=7
2026-04-24T17:28:07.373647,VIDEO_REJECTED,autocorr rejected video,freq=1733448107.4481075,score=0.0
2026-04-24T17:28:07.578212,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807846153.8461537,bw=4.345703125,hits=7
2026-04-24T17:28:07.673794,VIDEO_REJECTED,autocorr rejected video,freq=1807846153.8461537,score=0.0
2026-04-24T17:28:07.900453,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827870573.8705738,bw=4.3359375,hits=9
2026-04-24T17:28:07.995140,VIDEO_REJECTED,autocorr rejected video,freq=1827870573.8705738,score=0.0
2026-04-24T17:28:08.018982,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847958485.9584858,bw=4.08203125,hits=8
2026-04-24T17:28:08.037696,VIDEO_REJECTED,autocorr rejected video,freq=1847958485.9584858,score=0.0
2026-04-24T17:28:08.064512,PLATEAU_CONFIRMED,Wideband signal detected,freq=1859792429.7924297,bw=9.2138671875,hits=5
2026-04-24T17:28:08.097150,VIDEO_REJECTED,autocorr rejected video,freq=1859792429.7924297,score=0.0
2026-04-24T17:28:08.150630,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875460317.4603174,bw=9.6630859375,hits=10
2026-04-24T17:28:08.185746,VIDEO_REJECTED,autocorr rejected video,freq=1875460317.4603174,score=0.0
2026-04-24T17:28:08.202545,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895643467.6434674,bw=9.248046875,hits=10
2026-04-24T17:28:08.222748,VIDEO_REJECTED,autocorr rejected video,freq=1895643467.6434674,score=0.0
2026-04-24T17:28:08.415626,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2060000000
2026-04-24T17:28:08.498034,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2120000000
2026-04-24T17:28:08.830389,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144881562.881563,bw=9.1162109375,hits=9
2026-04-24T17:28:08.904913,VIDEO_REJECTED,autocorr rejected video,freq=2144881562.881563,score=0.0
2026-04-24T17:28:08.926403,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164920634.9206347,bw=8.828125,hits=9
2026-04-24T17:28:08.957057,VIDEO_REJECTED,autocorr rejected video,freq=2164920634.9206347,score=0.0
2026-04-24T17:28:09.090382,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186661782.6617827,bw=5.0,hits=6
2026-04-24T17:28:09.130325,VIDEO_REJECTED,autocorr rejected video,freq=2186661782.6617827,score=0.0
2026-04-24T17:28:09.142666,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207465201.4652014,bw=3.10546875,hits=3
2026-04-24T17:28:09.159837,VIDEO_REJECTED,autocorr rejected video,freq=2207465201.4652014,score=0.0
2026-04-24T17:28:09.380517,PLATEAU_CONFIRMED,Wideband signal detected,freq=2359470085.4700856,bw=6.9287109375,hits=7
2026-04-24T17:28:09.413517,VIDEO_REJECTED,autocorr rejected video,freq=2359470085.4700856,score=0.0
2026-04-24T17:28:09.425772,PLATEAU_CONFIRMED,Wideband signal detected,freq=2379264957.2649574,bw=6.6357421875,hits=8
2026-04-24T17:28:09.506385,VIDEO_REJECTED,autocorr rejected video,freq=2379264957.2649574,score=0.0
2026-04-24T17:28:09.684149,PLATEAU_CONFIRMED,Wideband signal detected,freq=2392017094.017094,bw=4.08203125,hits=9
2026-04-24T17:28:09.845809,VIDEO_REJECTED,autocorr rejected video,freq=2392017094.017094,score=0.0
2026-04-24T17:28:09.984534,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411987789.98779,bw=7.0703125,hits=10
2026-04-24T17:28:10.039706,VIDEO_REJECTED,autocorr rejected video,freq=2411987789.98779,score=0.0
2026-04-24T17:28:10.055078,PLATEAU_CONFIRMED,Wideband signal detected,freq=2434925518.925519,bw=7.666015625,hits=8
2026-04-24T17:28:10.073715,VIDEO_REJECTED,autocorr rejected video,freq=2434925518.925519,score=0.0
2026-04-24T17:28:10.248225,PLATEAU_CONFIRMED,Wideband signal detected,freq=2583377289.3772893,bw=9.0234375,hits=3
2026-04-24T17:28:10.270217,VIDEO_REJECTED,autocorr rejected video,freq=2583377289.3772893,score=0.0
2026-04-24T17:28:10.285400,PLATEAU_CONFIRMED,Wideband signal detected,freq=2602422466.4224663,bw=8.7060546875,hits=4
2026-04-24T17:28:10.324786,VIDEO_REJECTED,autocorr rejected video,freq=2602422466.4224663,score=0.0
2026-04-24T17:28:10.411555,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612207570.20757,bw=5.947265625,hits=9
2026-04-24T17:28:10.477186,VIDEO_REJECTED,autocorr rejected video,freq=2612207570.20757,score=0.0
2026-04-24T17:28:10.501901,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632109890.10989,bw=6.015625,hits=6
2026-04-24T17:28:10.562994,VIDEO_REJECTED,autocorr rejected video,freq=2632109890.10989,score=0.0
2026-04-24T17:28:10.665055,PLATEAU_CONFIRMED,Wideband signal detected,freq=2653514041.5140414,bw=6.6259765625,hits=8
2026-04-24T17:28:10.686994,VIDEO_REJECTED,autocorr rejected video,freq=2653514041.5140414,score=0.0
2026-04-24T17:28:11.214832,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3080000000
2026-04-24T17:28:11.247128,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3100000000
2026-04-24T17:28:11.274230,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3120000000
2026-04-24T17:28:11.311452,PLATEAU_CONFIRMED,Wideband signal detected,freq=3132105006.105006,bw=3.564453125,hits=7
2026-04-24T17:28:11.331090,VIDEO_REJECTED,autocorr rejected video,freq=3132105006.105006,score=0.0
2026-04-24T17:28:11.616512,PLATEAU_CONFIRMED,Wideband signal detected,freq=3366615384.6153846,bw=4.3701171875,hits=5
2026-04-24T17:28:11.637271,VIDEO_REJECTED,autocorr rejected video,freq=3366615384.6153846,score=0.0
2026-04-24T17:28:11.656424,PLATEAU_CONFIRMED,Wideband signal detected,freq=3383308913.308913,bw=3.4765625,hits=4
2026-04-24T17:28:11.680775,VIDEO_REJECTED,autocorr rejected video,freq=3383308913.308913,score=0.0
2026-04-24T17:28:11.694461,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3400000000
2026-04-24T17:28:11.726495,PLATEAU_CONFIRMED,Wideband signal detected,freq=3426898656.898657,bw=4.3017578125,hits=3
2026-04-24T17:28:11.779646,VIDEO_REJECTED,autocorr rejected video,freq=3426898656.898657,score=0.0
2026-04-24T17:28:11.849098,PLATEAU_CONFIRMED,Wideband signal detected,freq=3447347985.3479853,bw=5.7666015625,hits=9
2026-04-24T17:28:11.909263,VIDEO_CONFIRMED,autocorr confirmed video,freq=3447347985.3479853,score=0.8
2026-04-24T17:28:11.948687,PLATEAU_CONFIRMED,Wideband signal detected,freq=3467059829.059829,bw=5.8837890625,hits=5
2026-04-24T17:28:11.981467,VIDEO_CONFIRMED,autocorr confirmed video,freq=3467059829.059829,score=0.7
2026-04-24T17:28:11.999989,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3480000000
2026-04-24T17:28:12.039694,PLATEAU_CONFIRMED,Wideband signal detected,freq=3495299145.299145,bw=7.91015625,hits=8
2026-04-24T17:28:12.068058,VIDEO_REJECTED,autocorr rejected video,freq=3495299145.299145,score=0.0
2026-04-24T17:28:12.112249,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3540000000
2026-04-24T17:28:12.142521,PLATEAU_CONFIRMED,Wideband signal detected,freq=3563653235.6532354,bw=6.66015625,hits=4
2026-04-24T17:28:12.160986,VIDEO_REJECTED,autocorr rejected video,freq=3563653235.6532354,score=0.0
2026-04-24T17:28:12.177201,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3580000000
2026-04-24T17:28:12.668405,PLATEAU_CONFIRMED,Wideband signal detected,freq=3941264957.2649574,bw=8.583984375,hits=6
2026-04-24T17:28:12.689708,VIDEO_REJECTED,autocorr rejected video,freq=3941264957.2649574,score=0.0
2026-04-24T17:28:12.992081,PLATEAU_CONFIRMED,Wideband signal detected,freq=4157658119.6581197,bw=8.84765625,hits=7
2026-04-24T17:28:13.018662,VIDEO_REJECTED,autocorr rejected video,freq=4157658119.6581197,score=0.0
2026-04-24T17:28:13.034899,PLATEAU_CONFIRMED,Wideband signal detected,freq=4178000000.0,bw=8.3154296875,hits=5
2026-04-24T17:28:13.052573,VIDEO_REJECTED,autocorr rejected video,freq=4178000000.0,score=0.0
2026-04-24T17:28:14.114789,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5020000000
2026-04-24T17:28:14.245377,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5120000000
