2026-04-24T17:14:23.668283,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:14:27.483649,PLATEAU_CONFIRMED,Wideband signal detected,freq=2162156288.156288,bw=4.9853515625,hits=5
2026-04-24T17:14:27.582092,VIDEO_REJECTED,cyclo rejected video,freq=2162156288.156288,score=1
2026-04-24T17:14:27.600322,PLATEAU_CONFIRMED,Wideband signal detected,freq=2187025641.025641,bw=3.8818359375,hits=6
2026-04-24T17:14:27.653410,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2200000000
2026-04-24T17:14:27.653649,VIDEO_REJECTED,cyclo rejected video,freq=2187025641.025641,score=0
2026-04-24T17:14:27.757140,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2280000000
2026-04-24T17:14:27.950201,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2420000000
2026-04-24T17:14:28.032049,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2480000000
2026-04-24T17:14:28.273225,PLATEAU_CONFIRMED,Wideband signal detected,freq=2645025641.025641,bw=8.4716796875,hits=4
2026-04-24T17:14:28.333525,VIDEO_REJECTED,cyclo rejected video,freq=2645025641.025641,score=0
2026-04-24T17:14:28.353470,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652730158.730159,bw=6.77734375,hits=7
2026-04-24T17:14:28.393790,VIDEO_REJECTED,cyclo rejected video,freq=2652730158.730159,score=0
2026-04-24T17:14:28.400104,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672432234.4322343,bw=3.818359375,hits=5
2026-04-24T17:14:28.427036,VIDEO_REJECTED,cyclo rejected video,freq=2672432234.4322343,score=0
2026-04-24T17:14:29.120751,PLATEAU_CONFIRMED,Wideband signal detected,freq=3218840048.840049,bw=8.9306640625,hits=5
2026-04-24T17:14:29.150745,VIDEO_REJECTED,cyclo rejected video,freq=3218840048.840049,score=0
2026-04-24T17:14:29.326195,PLATEAU_CONFIRMED,Wideband signal detected,freq=3366639804.639805,bw=4.287109375,hits=5
2026-04-24T17:14:29.356030,VIDEO_REJECTED,cyclo rejected video,freq=3366639804.639805,score=0
2026-04-24T17:14:29.360420,PLATEAU_CONFIRMED,Wideband signal detected,freq=3381184371.184371,bw=6.8896484375,hits=5
2026-04-24T17:14:29.387175,VIDEO_REJECTED,cyclo rejected video,freq=3381184371.184371,score=0
2026-04-24T17:14:29.399440,PLATEAU_CONFIRMED,Wideband signal detected,freq=3400095238.095238,bw=7.1435546875,hits=8
2026-04-24T17:14:29.428201,VIDEO_REJECTED,cyclo rejected video,freq=3400095238.095238,score=0
2026-04-24T17:14:29.434987,PLATEAU_CONFIRMED,Wideband signal detected,freq=3414547008.5470085,bw=3.8037109375,hits=7
2026-04-24T17:14:29.464389,VIDEO_REJECTED,cyclo rejected video,freq=3414547008.5470085,score=0
2026-04-24T17:14:29.526486,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3480000000
2026-04-24T17:14:30.148545,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3940000000
2026-04-24T17:14:30.175786,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3960000000
2026-04-24T17:14:30.432575,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4160000000
2026-04-24T17:14:31.684323,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5000000000
2026-04-24T17:14:31.891294,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5140000000
2026-04-24T17:14:31.945357,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5180000000
