2026-04-24T17:25:08.487770,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:25:12.972836,VIDEO_REJECTED,autocorr rejected video,freq=2163831501.831502,score=0.0
2026-04-24T17:25:13.038303,PLATEAU_CONFIRMED,Wideband signal detected,freq=2187025641.025641,bw=3.8818359375,hits=6
2026-04-24T17:25:13.074667,VIDEO_REJECTED,autocorr rejected video,freq=2187025641.025641,score=0.0
2026-04-24T17:25:13.086725,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2200000000
2026-04-24T17:25:13.189390,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2280000000
2026-04-24T17:25:13.375065,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2420000000
2026-04-24T17:25:13.453864,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2480000000
2026-04-24T17:25:13.694072,PLATEAU_CONFIRMED,Wideband signal detected,freq=2645025641.025641,bw=8.4716796875,hits=4
2026-04-24T17:25:13.724610,VIDEO_REJECTED,autocorr rejected video,freq=2645025641.025641,score=0.0
2026-04-24T17:25:13.780055,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652388278.3882785,bw=7.2412109375,hits=9
2026-04-24T17:25:13.805375,VIDEO_REJECTED,autocorr rejected video,freq=2652388278.3882785,score=0.0
2026-04-24T17:25:14.508204,PLATEAU_CONFIRMED,Wideband signal detected,freq=3218840048.840049,bw=8.9306640625,hits=5
2026-04-24T17:25:14.527306,VIDEO_REJECTED,autocorr rejected video,freq=3218840048.840049,score=0.0
2026-04-24T17:25:14.727288,PLATEAU_CONFIRMED,Wideband signal detected,freq=3366639804.639805,bw=4.287109375,hits=5
2026-04-24T17:25:14.745703,VIDEO_REJECTED,autocorr rejected video,freq=3366639804.639805,score=0.0
2026-04-24T17:25:14.764446,PLATEAU_CONFIRMED,Wideband signal detected,freq=3381184371.184371,bw=6.8896484375,hits=5
2026-04-24T17:25:14.785785,VIDEO_REJECTED,autocorr rejected video,freq=3381184371.184371,score=0.0
2026-04-24T17:25:14.805218,PLATEAU_CONFIRMED,Wideband signal detected,freq=3400095238.095238,bw=7.1435546875,hits=8
2026-04-24T17:25:14.828206,VIDEO_REJECTED,autocorr rejected video,freq=3400095238.095238,score=0.0
2026-04-24T17:25:14.842788,PLATEAU_CONFIRMED,Wideband signal detected,freq=3414547008.5470085,bw=3.8037109375,hits=7
2026-04-24T17:25:14.861293,VIDEO_REJECTED,autocorr rejected video,freq=3414547008.5470085,score=0.0
2026-04-24T17:25:14.936127,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3480000000
2026-04-24T17:25:15.532650,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3940000000
2026-04-24T17:25:15.558797,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3960000000
2026-04-24T17:25:15.814111,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4160000000
2026-04-24T17:25:16.882761,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5000000000
2026-04-24T17:25:17.071373,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5140000000
2026-04-24T17:25:17.123842,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5180000000
