2026-04-24T17:24:00.223223,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:24:02.716623,PLATEAU_CONFIRMED,Wideband signal detected,freq=552065934.0659341,bw=3.8916015625,hits=10
2026-04-24T17:24:02.726463,VIDEO_REJECTED,cyclo rejected video,freq=552065934.0659341,score=0
2026-04-24T17:24:02.898851,PLATEAU_CONFIRMED,Wideband signal detected,freq=587816849.8168498,bw=3.90625,hits=10
2026-04-24T17:24:03.048678,VIDEO_REJECTED,cyclo rejected video,freq=587816849.8168498,score=0
2026-04-24T17:24:03.064246,PLATEAU_CONFIRMED,Wideband signal detected,freq=606400488.4004884,bw=8.212890625,hits=9
2026-04-24T17:24:03.320531,VIDEO_REJECTED,cyclo rejected video,freq=606400488.4004884,score=0
2026-04-24T17:24:03.400750,PLATEAU_CONFIRMED,Wideband signal detected,freq=625523809.5238096,bw=7.783203125,hits=10
2026-04-24T17:24:03.415850,VIDEO_REJECTED,cyclo rejected video,freq=625523809.5238096,score=0
2026-04-24T17:24:03.491785,PLATEAU_CONFIRMED,Wideband signal detected,freq=648068376.0683761,bw=3.828125,hits=10
2026-04-24T17:24:03.521851,VIDEO_REJECTED,cyclo rejected video,freq=648068376.0683761,score=0
2026-04-24T17:24:03.527478,PLATEAU_CONFIRMED,Wideband signal detected,freq=663875457.8754579,bw=8.134765625,hits=5
2026-04-24T17:24:03.554643,VIDEO_REJECTED,cyclo rejected video,freq=663875457.8754579,score=0
2026-04-24T17:24:03.561633,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=680000000
2026-04-24T17:24:03.618866,PLATEAU_CONFIRMED,Wideband signal detected,freq=713956043.956044,bw=5.6640625,hits=5
2026-04-24T17:24:03.643777,VIDEO_REJECTED,cyclo rejected video,freq=713956043.956044,score=0
2026-04-24T17:24:04.079618,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=940000000
2026-04-24T17:24:04.199247,PLATEAU_CONFIRMED,Wideband signal detected,freq=954830280.8302808,bw=9.7265625,hits=4
2026-04-24T17:24:04.233798,VIDEO_REJECTED,cyclo rejected video,freq=954830280.8302808,score=0
2026-04-24T17:24:04.237260,PLATEAU_CONFIRMED,Wideband signal detected,freq=973521367.5213675,bw=6.6064453125,hits=9
2026-04-24T17:24:04.259138,VIDEO_REJECTED,cyclo rejected video,freq=973521367.5213675,score=0
2026-04-24T17:24:04.529459,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1200000000
2026-04-24T17:24:04.771970,PLATEAU_CONFIRMED,Wideband signal detected,freq=1239189255.1892552,bw=9.4091796875,hits=8
2026-04-24T17:24:04.790515,VIDEO_CONFIRMED,cyclo confirmed video,freq=1239189255.1892552,score=9
2026-04-24T17:24:04.871660,PLATEAU_CONFIRMED,Wideband signal detected,freq=1258378510.3785105,bw=6.904296875,hits=10
2026-04-24T17:24:04.897592,VIDEO_REJECTED,cyclo rejected video,freq=1258378510.3785105,score=1
2026-04-24T17:24:04.931989,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1300000000
2026-04-24T17:24:05.063435,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1400000000
2026-04-24T17:24:05.407134,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1660000000
2026-04-24T17:24:05.568214,PLATEAU_CONFIRMED,Wideband signal detected,freq=1767448107.4481072,bw=3.4765625,hits=4
2026-04-24T17:24:05.609286,VIDEO_REJECTED,cyclo rejected video,freq=1767448107.4481072,score=1
2026-04-24T17:24:05.635574,PLATEAU_CONFIRMED,Wideband signal detected,freq=1786229548.2295482,bw=7.0068359375,hits=7
2026-04-24T17:24:05.798337,VIDEO_REJECTED,cyclo rejected video,freq=1786229548.2295482,score=0
2026-04-24T17:24:05.904135,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807836385.8363857,bw=4.3359375,hits=7
2026-04-24T17:24:06.214119,VIDEO_REJECTED,cyclo rejected video,freq=1807836385.8363857,score=0
2026-04-24T17:24:06.334102,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827909645.9096458,bw=4.3359375,hits=10
2026-04-24T17:24:06.390153,VIDEO_REJECTED,cyclo rejected video,freq=1827909645.9096458,score=1
2026-04-24T17:24:06.430694,PLATEAU_CONFIRMED,Wideband signal detected,freq=1835045177.045177,bw=7.2607421875,hits=9
2026-04-24T17:24:06.468110,VIDEO_REJECTED,cyclo rejected video,freq=1835045177.045177,score=0
2026-04-24T17:24:06.477507,PLATEAU_CONFIRMED,Wideband signal detected,freq=1857641025.6410255,bw=9.140625,hits=4
2026-04-24T17:24:06.562521,VIDEO_REJECTED,cyclo rejected video,freq=1857641025.6410255,score=0
2026-04-24T17:24:06.563914,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875692307.6923075,bw=9.6728515625,hits=10
2026-04-24T17:24:06.618084,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895880341.8803418,bw=8.203125,hits=9
2026-04-24T17:24:06.618300,VIDEO_REJECTED,cyclo rejected video,freq=1875692307.6923075,score=1
2026-04-24T17:24:06.687946,VIDEO_REJECTED,cyclo rejected video,freq=1895880341.8803418,score=0
2026-04-24T17:24:06.722496,PLATEAU_CONFIRMED,Wideband signal detected,freq=1927504273.5042734,bw=4.4970703125,hits=5
2026-04-24T17:24:06.787408,PLATEAU_CONFIRMED,Wideband signal detected,freq=1947670329.6703296,bw=3.7158203125,hits=4
2026-04-24T17:24:06.788191,VIDEO_REJECTED,cyclo rejected video,freq=1927504273.5042734,score=0
2026-04-24T17:24:06.818681,VIDEO_REJECTED,cyclo rejected video,freq=1947670329.6703296,score=1
2026-04-24T17:24:06.822425,PLATEAU_CONFIRMED,Wideband signal detected,freq=1964407814.4078145,bw=6.0107421875,hits=3
2026-04-24T17:24:06.848688,VIDEO_REJECTED,cyclo rejected video,freq=1964407814.4078145,score=0
2026-04-24T17:24:06.854857,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1980000000
2026-04-24T17:24:06.887453,PLATEAU_CONFIRMED,Wideband signal detected,freq=2003995115.995116,bw=7.7587890625,hits=6
2026-04-24T17:24:06.914754,VIDEO_REJECTED,cyclo rejected video,freq=2003995115.995116,score=0
2026-04-24T17:24:06.959089,PLATEAU_CONFIRMED,Wideband signal detected,freq=2034126984.1269841,bw=9.7509765625,hits=9
2026-04-24T17:24:06.991526,VIDEO_REJECTED,cyclo rejected video,freq=2034126984.1269841,score=0
2026-04-24T17:24:07.001084,PLATEAU_CONFIRMED,Wideband signal detected,freq=2055689865.6898656,bw=7.75390625,hits=4
2026-04-24T17:24:07.050611,VIDEO_REJECTED,cyclo rejected video,freq=2055689865.6898656,score=0
2026-04-24T17:24:07.100413,PLATEAU_CONFIRMED,Wideband signal detected,freq=2074268620.2686203,bw=6.357421875,hits=5
2026-04-24T17:24:07.204978,VIDEO_REJECTED,cyclo rejected video,freq=2074268620.2686203,score=0
2026-04-24T17:24:07.223914,PLATEAU_CONFIRMED,Wideband signal detected,freq=2093067155.0671551,bw=6.1669921875,hits=10
2026-04-24T17:24:07.261570,PLATEAU_CONFIRMED,Wideband signal detected,freq=2122014652.014652,bw=6.708984375,hits=3
2026-04-24T17:24:07.261749,VIDEO_REJECTED,cyclo rejected video,freq=2093067155.0671551,score=0
2026-04-24T17:24:07.447830,VIDEO_REJECTED,cyclo rejected video,freq=2122014652.014652,score=0
2026-04-24T17:24:07.556086,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144793650.7936509,bw=8.994140625,hits=9
2026-04-24T17:24:07.681671,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164769230.769231,bw=8.8525390625,hits=10
2026-04-24T17:24:07.681783,VIDEO_REJECTED,cyclo rejected video,freq=2144793650.7936509,score=0
2026-04-24T17:24:07.867195,VIDEO_REJECTED,cyclo rejected video,freq=2164769230.769231,score=0
2026-04-24T17:24:07.909375,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186686202.686203,bw=5.2734375,hits=8
2026-04-24T17:24:07.973932,VIDEO_REJECTED,cyclo rejected video,freq=2186686202.686203,score=0
2026-04-24T17:24:07.978394,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206737484.737485,bw=4.7412109375,hits=9
2026-04-24T17:24:08.002821,VIDEO_REJECTED,cyclo rejected video,freq=2206737484.737485,score=0
2026-04-24T17:24:08.192610,PLATEAU_CONFIRMED,Wideband signal detected,freq=2359264957.2649574,bw=8.994140625,hits=6
2026-04-24T17:24:08.224661,VIDEO_REJECTED,cyclo rejected video,freq=2359264957.2649574,score=0
2026-04-24T17:24:08.228575,PLATEAU_CONFIRMED,Wideband signal detected,freq=2379040293.040293,bw=4.4287109375,hits=3
2026-04-24T17:24:08.402875,VIDEO_REJECTED,cyclo rejected video,freq=2379040293.040293,score=0
2026-04-24T17:24:08.470672,PLATEAU_CONFIRMED,Wideband signal detected,freq=2406825396.825397,bw=6.4404296875,hits=9
2026-04-24T17:24:08.720026,VIDEO_REJECTED,cyclo rejected video,freq=2406825396.825397,score=1
2026-04-24T17:24:08.730704,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411943833.9438343,bw=4.2724609375,hits=10
2026-04-24T17:24:08.769282,VIDEO_REJECTED,cyclo rejected video,freq=2411943833.9438343,score=1
2026-04-24T17:24:08.778404,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2440000000
2026-04-24T17:24:08.815708,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2460000000
2026-04-24T17:24:08.844706,PLATEAU_CONFIRMED,Wideband signal detected,freq=2479096459.0964594,bw=3.447265625,hits=4
2026-04-24T17:24:08.868884,VIDEO_REJECTED,cyclo rejected video,freq=2479096459.0964594,score=0
2026-04-24T17:24:09.094899,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612029304.029304,bw=3.916015625,hits=6
2026-04-24T17:24:09.160856,PLATEAU_CONFIRMED,Wideband signal detected,freq=2637824175.824176,bw=8.056640625,hits=9
2026-04-24T17:24:09.161106,VIDEO_REJECTED,cyclo rejected video,freq=2612029304.029304,score=0
2026-04-24T17:24:09.326611,VIDEO_REJECTED,cyclo rejected video,freq=2637824175.824176,score=0
2026-04-24T17:24:09.359102,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652398046.3980465,bw=7.5927734375,hits=9
2026-04-24T17:24:09.414735,VIDEO_REJECTED,cyclo rejected video,freq=2652398046.3980465,score=0
2026-04-24T17:24:09.423208,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672442002.4420023,bw=4.1796875,hits=8
2026-04-24T17:24:09.443504,VIDEO_REJECTED,cyclo rejected video,freq=2672442002.4420023,score=0
2026-04-24T17:24:09.879879,PLATEAU_CONFIRMED,Wideband signal detected,freq=3024420024.4200244,bw=8.5546875,hits=4
2026-04-24T17:24:09.907180,VIDEO_REJECTED,cyclo rejected video,freq=3024420024.4200244,score=0
2026-04-24T17:24:10.054284,PLATEAU_CONFIRMED,Wideband signal detected,freq=3142898656.898657,bw=5.166015625,hits=3
2026-04-24T17:24:10.078160,VIDEO_REJECTED,cyclo rejected video,freq=3142898656.898657,score=0
2026-04-24T17:24:10.518339,PLATEAU_CONFIRMED,Wideband signal detected,freq=3426908424.908425,bw=5.224609375,hits=6
2026-04-24T17:24:10.605484,VIDEO_REJECTED,cyclo rejected video,freq=3426908424.908425,score=0
2026-04-24T17:24:10.617773,PLATEAU_CONFIRMED,Wideband signal detected,freq=3446791208.791209,bw=9.951171875,hits=10
2026-04-24T17:24:10.644621,VIDEO_REJECTED,cyclo rejected video,freq=3446791208.791209,score=0
2026-04-24T17:24:10.650838,PLATEAU_CONFIRMED,Wideband signal detected,freq=3461956043.956044,bw=4.6875,hits=6
2026-04-24T17:24:10.686853,VIDEO_REJECTED,cyclo rejected video,freq=3461956043.956044,score=0
2026-04-24T17:24:10.712204,PLATEAU_CONFIRMED,Wideband signal detected,freq=3473560439.5604396,bw=5.9765625,hits=4
2026-04-24T17:24:10.744820,VIDEO_REJECTED,cyclo rejected video,freq=3473560439.5604396,score=0
2026-04-24T17:24:10.754031,PLATEAU_CONFIRMED,Wideband signal detected,freq=3493882783.882784,bw=5.15625,hits=4
2026-04-24T17:24:10.786270,VIDEO_REJECTED,cyclo rejected video,freq=3493882783.882784,score=0
2026-04-24T17:24:10.826006,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3540000000
2026-04-24T17:24:10.866729,PLATEAU_CONFIRMED,Wideband signal detected,freq=3563675213.675214,bw=5.4833984375,hits=6
2026-04-24T17:24:10.907540,VIDEO_REJECTED,cyclo rejected video,freq=3563675213.675214,score=0
2026-04-24T17:24:10.913128,PLATEAU_CONFIRMED,Wideband signal detected,freq=3579125763.125763,bw=7.91015625,hits=6
2026-04-24T17:24:10.972255,VIDEO_REJECTED,cyclo rejected video,freq=3579125763.125763,score=0
2026-04-24T17:24:11.004985,PLATEAU_CONFIRMED,Wideband signal detected,freq=3607543345.5433455,bw=3.1005859375,hits=5
2026-04-24T17:24:11.072989,VIDEO_REJECTED,cyclo rejected video,freq=3607543345.5433455,score=0
2026-04-24T17:24:11.106857,PLATEAU_CONFIRMED,Wideband signal detected,freq=3625477411.4774113,bw=6.46484375,hits=7
2026-04-24T17:24:11.141001,VIDEO_REJECTED,cyclo rejected video,freq=3625477411.4774113,score=0
2026-04-24T17:24:11.154197,PLATEAU_CONFIRMED,Wideband signal detected,freq=3642065934.065934,bw=7.8076171875,hits=4
2026-04-24T17:24:11.186235,VIDEO_REJECTED,cyclo rejected video,freq=3642065934.065934,score=0
2026-04-24T17:24:11.258688,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3700000000
2026-04-24T17:24:11.376257,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3780000000
2026-04-24T17:24:11.449319,PLATEAU_CONFIRMED,Wideband signal detected,freq=3815968253.968254,bw=8.5693359375,hits=10
2026-04-24T17:24:11.480482,VIDEO_REJECTED,cyclo rejected video,freq=3815968253.968254,score=0
2026-04-24T17:24:11.484605,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3840000000
2026-04-24T17:24:11.513888,PLATEAU_CONFIRMED,Wideband signal detected,freq=3853782661.7826614,bw=3.8134765625,hits=6
2026-04-24T17:24:11.547518,PLATEAU_CONFIRMED,Wideband signal detected,freq=3876954822.954823,bw=2.939453125,hits=3
2026-04-24T17:24:11.548459,VIDEO_REJECTED,cyclo rejected video,freq=3853782661.7826614,score=0
2026-04-24T17:24:11.579598,VIDEO_REJECTED,cyclo rejected video,freq=3876954822.954823,score=0
2026-04-24T17:24:11.605663,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3920000000
2026-04-24T17:24:11.651790,PLATEAU_CONFIRMED,Wideband signal detected,freq=3934488400.4884005,bw=4.287109375,hits=6
2026-04-24T17:24:11.684515,VIDEO_REJECTED,cyclo rejected video,freq=3934488400.4884005,score=0
2026-04-24T17:24:11.687992,PLATEAU_CONFIRMED,Wideband signal detected,freq=3953672771.6727715,bw=4.7021484375,hits=3
2026-04-24T17:24:11.716962,VIDEO_REJECTED,cyclo rejected video,freq=3953672771.6727715,score=0
2026-04-24T17:24:11.819885,PLATEAU_CONFIRMED,Wideband signal detected,freq=4026102564.1025643,bw=7.6318359375,hits=10
2026-04-24T17:24:11.852760,VIDEO_REJECTED,cyclo rejected video,freq=4026102564.1025643,score=0
2026-04-24T17:24:12.027226,PLATEAU_CONFIRMED,Wideband signal detected,freq=4156749694.749695,bw=8.037109375,hits=6
2026-04-24T17:24:12.068008,VIDEO_REJECTED,cyclo rejected video,freq=4156749694.749695,score=0
2026-04-24T17:24:12.071651,PLATEAU_CONFIRMED,Wideband signal detected,freq=4174879120.879121,bw=6.85546875,hits=6
2026-04-24T17:24:12.098294,VIDEO_REJECTED,cyclo rejected video,freq=4174879120.879121,score=0
