2026-04-24T17:24:48.555291,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:24:50.137010,PLATEAU_CONFIRMED,Wideband signal detected,freq=939675213.6752137,bw=8.9013671875,hits=7
2026-04-24T17:24:50.146986,VIDEO_REJECTED,autocorr rejected video,freq=939675213.6752137,score=0.0
2026-04-24T17:24:50.192228,PLATEAU_CONFIRMED,Wideband signal detected,freq=958879120.8791208,bw=7.3388671875,hits=7
2026-04-24T17:24:50.211430,VIDEO_REJECTED,autocorr rejected video,freq=958879120.8791208,score=0.0
2026-04-24T17:24:50.713181,PLATEAU_CONFIRMED,Wideband signal detected,freq=1336224664.2246642,bw=8.6767578125,hits=4
2026-04-24T17:24:50.731249,VIDEO_REJECTED,autocorr rejected video,freq=1336224664.2246642,score=0.0
2026-04-24T17:24:51.034905,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1580000000
2026-04-24T17:24:51.410393,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807428571.4285712,bw=4.4140625,hits=6
2026-04-24T17:24:51.458521,VIDEO_REJECTED,autocorr rejected video,freq=1807428571.4285712,score=0.0
2026-04-24T17:24:51.600784,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827987789.98779,bw=4.1650390625,hits=9
2026-04-24T17:24:51.742681,VIDEO_REJECTED,autocorr rejected video,freq=1827987789.98779,score=0.0
2026-04-24T17:24:51.858210,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847816849.8168497,bw=4.375,hits=10
2026-04-24T17:24:51.903212,VIDEO_REJECTED,autocorr rejected video,freq=1847816849.8168497,score=0.0
2026-04-24T17:24:51.918395,PLATEAU_CONFIRMED,Wideband signal detected,freq=1867724053.7240536,bw=5.6689453125,hits=4
2026-04-24T17:24:51.947342,VIDEO_REJECTED,autocorr rejected video,freq=1867724053.7240536,score=0.0
2026-04-24T17:24:51.972222,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875282051.282051,bw=8.10546875,hits=8
2026-04-24T17:24:51.996310,VIDEO_REJECTED,autocorr rejected video,freq=1875282051.282051,score=0.0
2026-04-24T17:24:52.012408,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895367521.3675213,bw=6.728515625,hits=9
2026-04-24T17:24:52.030141,VIDEO_REJECTED,autocorr rejected video,freq=1895367521.3675213,score=0.0
2026-04-24T17:24:52.376302,PLATEAU_CONFIRMED,Wideband signal detected,freq=2114986568.986569,bw=8.41796875,hits=7
2026-04-24T17:24:52.410837,VIDEO_REJECTED,autocorr rejected video,freq=2114986568.986569,score=0.0
2026-04-24T17:24:52.456806,PLATEAU_CONFIRMED,Wideband signal detected,freq=2143616605.6166055,bw=8.6865234375,hits=9
2026-04-24T17:24:52.483041,VIDEO_REJECTED,autocorr rejected video,freq=2143616605.6166055,score=0.0
2026-04-24T17:24:52.493947,PLATEAU_CONFIRMED,Wideband signal detected,freq=2157858363.858364,bw=5.1318359375,hits=6
2026-04-24T17:24:52.556354,VIDEO_REJECTED,autocorr rejected video,freq=2157858363.858364,score=0.0
2026-04-24T17:24:52.642084,PLATEAU_CONFIRMED,Wideband signal detected,freq=2187054945.054945,bw=4.2578125,hits=7
2026-04-24T17:24:52.704198,VIDEO_REJECTED,autocorr rejected video,freq=2187054945.054945,score=0.0
2026-04-24T17:24:52.723541,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207304029.3040295,bw=3.369140625,hits=8
2026-04-24T17:24:52.741709,VIDEO_REJECTED,autocorr rejected video,freq=2207304029.3040295,score=0.0
2026-04-24T17:24:52.832688,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2280000000
2026-04-24T17:24:52.987114,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2400000000
2026-04-24T17:24:53.069777,PLATEAU_CONFIRMED,Wideband signal detected,freq=2461023199.023199,bw=6.0791015625,hits=5
2026-04-24T17:24:53.090186,VIDEO_REJECTED,autocorr rejected video,freq=2461023199.023199,score=0.0
2026-04-24T17:24:53.130795,PLATEAU_CONFIRMED,Wideband signal detected,freq=2493992673.992674,bw=4.4873046875,hits=4
2026-04-24T17:24:53.150121,VIDEO_REJECTED,autocorr rejected video,freq=2493992673.992674,score=0.0
2026-04-24T17:24:53.286350,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2620000000
2026-04-24T17:24:53.372757,PLATEAU_CONFIRMED,Wideband signal detected,freq=2644774114.7741146,bw=8.1591796875,hits=7
2026-04-24T17:24:53.454115,VIDEO_REJECTED,autocorr rejected video,freq=2644774114.7741146,score=0.0
2026-04-24T17:24:53.553637,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652573870.5738707,bw=5.6787109375,hits=4
2026-04-24T17:24:53.607802,VIDEO_REJECTED,autocorr rejected video,freq=2652573870.5738707,score=0.0
2026-04-24T17:24:53.616777,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672129426.129426,bw=4.2138671875,hits=6
2026-04-24T17:24:53.638511,VIDEO_REJECTED,autocorr rejected video,freq=2672129426.129426,score=0.0
2026-04-24T17:24:54.246012,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3180000000
2026-04-24T17:24:54.584550,PLATEAU_CONFIRMED,Wideband signal detected,freq=3443692307.6923075,bw=8.0712890625,hits=4
2026-04-24T17:24:54.606398,VIDEO_REJECTED,autocorr rejected video,freq=3443692307.6923075,score=0.0
2026-04-24T17:24:54.707512,PLATEAU_CONFIRMED,Wideband signal detected,freq=3494888888.888889,bw=7.65625,hits=7
2026-04-24T17:24:54.728404,VIDEO_REJECTED,autocorr rejected video,freq=3494888888.888889,score=0.0
2026-04-24T17:24:54.743414,PLATEAU_CONFIRMED,Wideband signal detected,freq=3515196581.196581,bw=6.5478515625,hits=4
2026-04-24T17:24:54.763613,VIDEO_REJECTED,autocorr rejected video,freq=3515196581.196581,score=0.0
2026-04-24T17:24:55.285732,PLATEAU_CONFIRMED,Wideband signal detected,freq=3934525030.5250306,bw=4.5703125,hits=6
2026-04-24T17:24:55.313904,VIDEO_REJECTED,autocorr rejected video,freq=3934525030.5250306,score=0.0
2026-04-24T17:24:55.326744,PLATEAU_CONFIRMED,Wideband signal detected,freq=3954158730.1587305,bw=5.29296875,hits=8
2026-04-24T17:24:55.345552,VIDEO_REJECTED,autocorr rejected video,freq=3954158730.1587305,score=0.0
2026-04-24T17:24:55.589133,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4160000000
2026-04-24T17:24:56.807447,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=4980000000
2026-04-24T17:24:56.835427,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5000000000
2026-04-24T17:24:56.866178,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5020000000
2026-04-24T17:24:56.959822,PLATEAU_CONFIRMED,Wideband signal detected,freq=5054805860.8058605,bw=7.490234375,hits=10
2026-04-24T17:24:56.983441,VIDEO_REJECTED,autocorr rejected video,freq=5054805860.8058605,score=0.0
2026-04-24T17:24:56.995070,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5080000000
2026-04-24T17:24:57.074866,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5140000000
