2026-04-24T17:28:15.763474,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:28:18.609659,VIDEO_REJECTED,autocorr rejected video,freq=626000000.0,score=0.0
2026-04-24T17:28:18.673992,PLATEAU_CONFIRMED,Wideband signal detected,freq=646004884.004884,bw=7.79296875,hits=10
2026-04-24T17:28:18.701181,VIDEO_REJECTED,autocorr rejected video,freq=646004884.004884,score=0.0
2026-04-24T17:28:18.722508,PLATEAU_CONFIRMED,Wideband signal detected,freq=667272283.2722833,bw=5.029296875,hits=4
2026-04-24T17:28:18.748877,VIDEO_REJECTED,autocorr rejected video,freq=667272283.2722833,score=0.0
2026-04-24T17:28:18.766057,PLATEAU_CONFIRMED,Wideband signal detected,freq=686244200.2442002,bw=4.716796875,hits=4
2026-04-24T17:28:18.787279,VIDEO_REJECTED,autocorr rejected video,freq=686244200.2442002,score=0.0
2026-04-24T17:28:18.837433,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=720000000
2026-04-24T17:28:18.926157,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=780000000
2026-04-24T17:28:19.311972,PLATEAU_CONFIRMED,Wideband signal detected,freq=953692307.6923077,bw=7.1630859375,hits=7
2026-04-24T17:28:19.349999,VIDEO_REJECTED,autocorr rejected video,freq=953692307.6923077,score=0.0
2026-04-24T17:28:19.363848,PLATEAU_CONFIRMED,Wideband signal detected,freq=973638583.6385837,bw=6.6552734375,hits=9
2026-04-24T17:28:19.383030,VIDEO_REJECTED,autocorr rejected video,freq=973638583.6385837,score=0.0
2026-04-24T17:28:20.355197,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1720000000
2026-04-24T17:28:20.630907,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807807081.8070817,bw=4.39453125,hits=9
2026-04-24T17:28:20.770252,VIDEO_REJECTED,autocorr rejected video,freq=1807807081.8070817,score=0.0
2026-04-24T17:28:20.943717,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827851037.8510377,bw=4.443359375,hits=10
2026-04-24T17:28:21.061080,VIDEO_REJECTED,autocorr rejected video,freq=1827851037.8510377,score=0.0
2026-04-24T17:28:21.107904,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847982905.9829059,bw=4.0087890625,hits=10
2026-04-24T17:28:21.180730,VIDEO_REJECTED,autocorr rejected video,freq=1847982905.9829059,score=0.0
2026-04-24T17:28:21.189882,PLATEAU_CONFIRMED,Wideband signal detected,freq=1861482295.4822955,bw=5.478515625,hits=7
2026-04-24T17:28:21.248241,VIDEO_REJECTED,autocorr rejected video,freq=1861482295.4822955,score=0.0
2026-04-24T17:28:21.310346,PLATEAU_CONFIRMED,Wideband signal detected,freq=1874884004.8840048,bw=9.755859375,hits=9
2026-04-24T17:28:21.349069,VIDEO_REJECTED,autocorr rejected video,freq=1874884004.8840048,score=0.0
2026-04-24T17:28:21.368425,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895601953.6019535,bw=8.26171875,hits=10
2026-04-24T17:28:21.388970,VIDEO_REJECTED,autocorr rejected video,freq=1895601953.6019535,score=0.0
2026-04-24T17:28:21.400030,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1920000000
2026-04-24T17:28:21.619839,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2080000000
2026-04-24T17:28:21.690898,PLATEAU_CONFIRMED,Wideband signal detected,freq=2124275946.2759464,bw=4.7265625,hits=4
2026-04-24T17:28:21.797180,VIDEO_REJECTED,autocorr rejected video,freq=2124275946.2759464,score=0.0
2026-04-24T17:28:22.039378,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144896214.896215,bw=9.1357421875,hits=9
2026-04-24T17:28:22.054126,VIDEO_REJECTED,autocorr rejected video,freq=2144896214.896215,score=0.0
2026-04-24T17:28:22.117214,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164959706.959707,bw=8.61328125,hits=9
2026-04-24T17:28:22.136881,VIDEO_REJECTED,autocorr rejected video,freq=2164959706.959707,score=0.0
2026-04-24T17:28:22.190693,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186713064.7130647,bw=4.765625,hits=6
2026-04-24T17:28:22.223094,VIDEO_REJECTED,autocorr rejected video,freq=2186713064.7130647,score=0.0
2026-04-24T17:28:22.239252,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207308913.308913,bw=3.623046875,hits=4
2026-04-24T17:28:22.255741,VIDEO_REJECTED,autocorr rejected video,freq=2207308913.308913,score=0.0
2026-04-24T17:28:22.462867,PLATEAU_CONFIRMED,Wideband signal detected,freq=2358385836.3858366,bw=6.9482421875,hits=8
2026-04-24T17:28:22.487099,VIDEO_REJECTED,autocorr rejected video,freq=2358385836.3858366,score=0.0
2026-04-24T17:28:22.504797,PLATEAU_CONFIRMED,Wideband signal detected,freq=2378439560.4395604,bw=7.119140625,hits=8
2026-04-24T17:28:22.636507,VIDEO_REJECTED,autocorr rejected video,freq=2378439560.4395604,score=0.0
2026-04-24T17:28:22.833143,PLATEAU_CONFIRMED,Wideband signal detected,freq=2392012210.01221,bw=4.04296875,hits=9
2026-04-24T17:28:22.933766,VIDEO_REJECTED,autocorr rejected video,freq=2392012210.01221,score=0.0
2026-04-24T17:28:22.957972,PLATEAU_CONFIRMED,Wideband signal detected,freq=2412075702.075702,bw=5.6494140625,hits=10
2026-04-24T17:28:22.986708,VIDEO_REJECTED,autocorr rejected video,freq=2412075702.075702,score=0.0
2026-04-24T17:28:22.996044,PLATEAU_CONFIRMED,Wideband signal detected,freq=2440295482.2954826,bw=8.0322265625,hits=6
2026-04-24T17:28:23.013500,VIDEO_REJECTED,autocorr rejected video,freq=2440295482.2954826,score=0.0
2026-04-24T17:28:23.028616,PLATEAU_CONFIRMED,Wideband signal detected,freq=2453374847.3748474,bw=4.2578125,hits=3
2026-04-24T17:28:23.049236,VIDEO_REJECTED,autocorr rejected video,freq=2453374847.3748474,score=0.0
2026-04-24T17:28:23.199276,PLATEAU_CONFIRMED,Wideband signal detected,freq=2586522588.5225887,bw=4.7412109375,hits=3
2026-04-24T17:28:23.229195,VIDEO_REJECTED,autocorr rejected video,freq=2586522588.5225887,score=0.0
2026-04-24T17:28:23.245447,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2600000000
2026-04-24T17:28:23.402769,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612998778.998779,bw=5.0927734375,hits=9
2026-04-24T17:28:23.441101,VIDEO_REJECTED,autocorr rejected video,freq=2612998778.998779,score=0.0
2026-04-24T17:28:23.456438,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2640000000
2026-04-24T17:28:23.647979,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652986568.986569,bw=6.728515625,hits=8
2026-04-24T17:28:23.662881,VIDEO_REJECTED,autocorr rejected video,freq=2652986568.986569,score=0.0
2026-04-24T17:28:23.706594,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672312576.3125763,bw=4.04296875,hits=8
2026-04-24T17:28:23.724245,VIDEO_REJECTED,autocorr rejected video,freq=2672312576.3125763,score=0.0
2026-04-24T17:28:23.913086,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2840000000
2026-04-24T17:28:24.397304,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3220000000
2026-04-24T17:28:24.580155,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3360000000
2026-04-24T17:28:24.612063,PLATEAU_CONFIRMED,Wideband signal detected,freq=3381296703.2967033,bw=8.359375,hits=3
2026-04-24T17:28:24.629804,VIDEO_REJECTED,autocorr rejected video,freq=3381296703.2967033,score=0.0
2026-04-24T17:28:24.645460,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3400000000
2026-04-24T17:28:24.753208,PLATEAU_CONFIRMED,Wideband signal detected,freq=3426918192.918193,bw=4.70703125,hits=6
2026-04-24T17:28:24.797591,VIDEO_REJECTED,autocorr rejected video,freq=3426918192.918193,score=0.0
2026-04-24T17:28:24.880325,PLATEAU_CONFIRMED,Wideband signal detected,freq=3447411477.4114776,bw=5.4931640625,hits=9
2026-04-24T17:28:24.940784,VIDEO_CONFIRMED,autocorr confirmed video,freq=3447411477.4114776,score=0.9
2026-04-24T17:28:25.004823,PLATEAU_CONFIRMED,Wideband signal detected,freq=3459941391.941392,bw=4.8388671875,hits=8
2026-04-24T17:28:25.030129,VIDEO_CONFIRMED,autocorr confirmed video,freq=3459941391.941392,score=0.9
2026-04-24T17:28:25.187184,PLATEAU_CONFIRMED,Wideband signal detected,freq=3494986568.986569,bw=9.404296875,hits=9
2026-04-24T17:28:25.209623,VIDEO_REJECTED,autocorr rejected video,freq=3494986568.986569,score=0.0
2026-04-24T17:28:25.222401,PLATEAU_CONFIRMED,Wideband signal detected,freq=3514420024.4200244,bw=4.404296875,hits=7
2026-04-24T17:28:25.240183,VIDEO_REJECTED,autocorr rejected video,freq=3514420024.4200244,score=0.0
2026-04-24T17:28:25.283377,PLATEAU_CONFIRMED,Wideband signal detected,freq=3566495726.4957266,bw=3.1396484375,hits=6
2026-04-24T17:28:25.303912,VIDEO_REJECTED,autocorr rejected video,freq=3566495726.4957266,score=0.0
2026-04-24T17:28:25.316240,PLATEAU_CONFIRMED,Wideband signal detected,freq=3581423687.423687,bw=6.005859375,hits=4
2026-04-24T17:28:25.334295,VIDEO_REJECTED,autocorr rejected video,freq=3581423687.423687,score=0.0
2026-04-24T17:28:25.374843,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3620000000
2026-04-24T17:28:25.563447,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3760000000
2026-04-24T17:28:25.591555,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3780000000
2026-04-24T17:28:25.617705,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3800000000
2026-04-24T17:28:25.674989,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3840000000
2026-04-24T17:28:25.839435,PLATEAU_CONFIRMED,Wideband signal detected,freq=3937225885.2258854,bw=9.4775390625,hits=6
2026-04-24T17:28:25.861573,VIDEO_REJECTED,autocorr rejected video,freq=3937225885.2258854,score=0.0
2026-04-24T17:28:26.158477,PLATEAU_CONFIRMED,Wideband signal detected,freq=4157509157.509157,bw=9.0283203125,hits=8
2026-04-24T17:28:26.180975,VIDEO_REJECTED,autocorr rejected video,freq=4157509157.509157,score=0.0
2026-04-24T17:28:26.196515,PLATEAU_CONFIRMED,Wideband signal detected,freq=4175177045.1770453,bw=3.0908203125,hits=4
2026-04-24T17:28:26.215090,VIDEO_REJECTED,autocorr rejected video,freq=4175177045.1770453,score=0.0
2026-04-24T17:28:26.663745,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4540000000
2026-04-24T17:28:27.222694,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4980000000
2026-04-24T17:28:27.281728,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5020000000
2026-04-24T17:28:27.309583,PLATEAU_CONFIRMED,Wideband signal detected,freq=5038688644.688644,bw=3.0615234375,hits=4
2026-04-24T17:28:27.331722,VIDEO_REJECTED,autocorr rejected video,freq=5038688644.688644,score=0.0
2026-04-24T17:28:27.420203,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5120000000
