2026-04-24T17:44:26.308463,106092796.093,8.335,10
2026-04-24T17:44:26.349047,126424908.425,6.318,9
2026-04-24T17:44:26.388054,144676434.676,7.373,9
2026-04-24T17:44:26.426853,163514041.514,9.834,3
2026-04-24T17:44:26.537099,226879120.879,7.363,5
2026-04-24T17:44:26.617694,246407814.408,6.157,8
2026-04-24T17:44:26.653382,266610500.611,3.687,5
2026-04-24T17:44:26.719691,294058608.059,5.161,5
2026-04-24T17:44:26.758704,314041514.042,5.542,6
2026-04-24T17:44:26.874226,394673992.674,5.337,4
2026-04-24T17:44:27.130456,581467643.468,5.566,3
2026-04-24T17:44:27.195469,619997557.998,7.158,7
2026-04-24T17:44:27.258702,664647130.647,7.817,3
2026-04-24T17:44:27.291730,686039072.039,4.844,6
2026-04-24T17:44:27.747052,939343101.343,8.857,5
2026-04-24T17:44:27.809868,958854700.855,7.432,8
2026-04-24T17:44:28.718200,1566542124.542,6.074,6
2026-04-24T17:44:28.806650,1586996336.996,5.796,9
2026-04-24T17:44:29.396537,1807811965.812,4.375,7
2026-04-24T17:44:29.808603,1827851037.851,4.370,10
2026-04-24T17:44:29.887752,1847455433.455,5.708,6
2026-04-24T17:44:29.926516,1862351648.352,4.043,4
2026-04-24T17:44:29.976344,1875284493.284,8.101,9
2026-04-24T17:44:30.020860,1895162393.162,7.202,10
2026-04-24T17:44:30.508292,2112808302.808,7.705,9
2026-04-24T17:44:30.614237,2142407814.408,6.753,10
2026-04-24T17:44:30.647952,2161887667.888,6.685,3
2026-04-24T17:44:30.771952,2187191697.192,4.370,7
2026-04-24T17:44:31.181642,2483567765.568,6.978,3
2026-04-24T17:44:31.377345,2612285714.286,3.892,4
2026-04-24T17:44:31.555823,2645023199.023,8.643,7
2026-04-24T17:44:31.651730,2662642246.642,8.735,10
2026-04-24T17:44:31.709626,2672234432.234,4.053,6
2026-04-24T17:44:32.336196,3168358974.359,3.252,3
2026-04-24T17:44:33.358653,3963025641.026,7.031,5
2026-04-24T17:44:33.619972,4157653235.653,8.760,4
2026-04-24T17:44:34.779072,5084442002.442,6.250,5
