2026-04-24T17:15:46.050569,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:15:49.438454,VIDEO_REJECTED,cyclo rejected video,freq=1834327228.3272283,score=2
2026-04-24T17:15:49.441867,PLATEAU_CONFIRMED,Wideband signal detected,freq=1854949938.9499388,bw=6.9482421875,hits=4
2026-04-24T17:15:49.469177,VIDEO_REJECTED,cyclo rejected video,freq=1854949938.9499388,score=0
2026-04-24T17:15:49.479502,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875484737.4847374,bw=8.3251953125,hits=8
2026-04-24T17:15:49.513882,VIDEO_REJECTED,cyclo rejected video,freq=1875484737.4847374,score=0
2026-04-24T17:15:49.517008,PLATEAU_CONFIRMED,Wideband signal detected,freq=1894605616.6056166,bw=6.6650390625,hits=6
2026-04-24T17:15:49.542681,VIDEO_REJECTED,cyclo rejected video,freq=1894605616.6056166,score=0
2026-04-24T17:15:49.805962,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2120000000
2026-04-24T17:15:49.849466,PLATEAU_CONFIRMED,Wideband signal detected,freq=2142376068.3760684,bw=9.677734375,hits=5
2026-04-24T17:15:49.882259,VIDEO_REJECTED,cyclo rejected video,freq=2142376068.3760684,score=1
2026-04-24T17:15:49.885296,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2160000000
2026-04-24T17:15:50.102264,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186468864.4688644,bw=5.91796875,hits=7
2026-04-24T17:15:50.183061,VIDEO_REJECTED,cyclo rejected video,freq=2186468864.4688644,score=0
2026-04-24T17:15:50.183242,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207206349.2063494,bw=3.53515625,hits=7
2026-04-24T17:15:50.206706,VIDEO_REJECTED,cyclo rejected video,freq=2207206349.2063494,score=0
2026-04-24T17:15:50.447210,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2400000000
2026-04-24T17:15:50.475158,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2420000000
2026-04-24T17:15:50.508148,PLATEAU_CONFIRMED,Wideband signal detected,freq=2444251526.2515264,bw=4.8193359375,hits=3
2026-04-24T17:15:50.534428,VIDEO_REJECTED,cyclo rejected video,freq=2444251526.2515264,score=1
2026-04-24T17:15:50.580638,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=2480000000
2026-04-24T17:15:50.797613,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612139194.139194,bw=3.7451171875,hits=5
2026-04-24T17:15:50.959630,VIDEO_REJECTED,cyclo rejected video,freq=2612139194.139194,score=0
2026-04-24T17:15:51.106255,PLATEAU_CONFIRMED,Wideband signal detected,freq=2645086691.086691,bw=9.248046875,hits=8
2026-04-24T17:15:51.116527,VIDEO_REJECTED,cyclo rejected video,freq=2645086691.086691,score=0
2026-04-24T17:15:51.181371,PLATEAU_CONFIRMED,Wideband signal detected,freq=2662576312.5763125,bw=7.8857421875,hits=10
2026-04-24T17:15:51.220199,VIDEO_REJECTED,cyclo rejected video,freq=2662576312.5763125,score=0
2026-04-24T17:15:51.223831,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672261294.2612944,bw=4.0234375,hits=4
2026-04-24T17:15:51.244740,VIDEO_REJECTED,cyclo rejected video,freq=2672261294.2612944,score=0
2026-04-24T17:15:52.245897,PLATEAU_CONFIRMED,Wideband signal detected,freq=3457042735.042735,bw=4.228515625,hits=4
2026-04-24T17:15:52.269798,VIDEO_REJECTED,cyclo rejected video,freq=3457042735.042735,score=0
2026-04-24T17:15:52.276057,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3480000000
2026-04-24T17:15:52.331152,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3520000000
2026-04-24T17:15:52.832531,PLATEAU_CONFIRMED,Wideband signal detected,freq=3905875457.875458,bw=6.6552734375,hits=4
2026-04-24T17:15:52.860687,VIDEO_REJECTED,cyclo rejected video,freq=3905875457.875458,score=0
2026-04-24T17:15:52.898987,PLATEAU_CONFIRMED,Wideband signal detected,freq=3944122100.1221,bw=7.841796875,hits=4
2026-04-24T17:15:52.925469,VIDEO_REJECTED,cyclo rejected video,freq=3944122100.1221,score=0
2026-04-24T17:15:52.931450,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3960000000
2026-04-24T17:15:53.325964,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4260000000
2026-04-24T17:15:54.338809,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5040000000
2026-04-24T17:15:54.398878,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5080000000
2026-04-24T17:15:54.479103,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5140000000
2026-04-24T17:15:55.400916,PLATEAU_CONFIRMED,Wideband signal detected,freq=5839155067.155067,bw=5.1416015625,hits=8
2026-04-24T17:15:55.433862,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5860000000
