2026-04-24T17:16:34.239190,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:16:37.867697,VIDEO_REJECTED,cyclo rejected video,freq=940173382.1733822,score=1
2026-04-24T17:16:37.883135,PLATEAU_CONFIRMED,Wideband signal detected,freq=953706959.7069597,bw=6.953125,hits=10
2026-04-24T17:16:37.926218,PLATEAU_CONFIRMED,Wideband signal detected,freq=973528693.5286936,bw=6.3818359375,hits=8
2026-04-24T17:16:37.926468,VIDEO_REJECTED,cyclo rejected video,freq=953706959.7069597,score=0
2026-04-24T17:16:37.950320,VIDEO_REJECTED,cyclo rejected video,freq=973528693.5286936,score=0
2026-04-24T17:16:38.014686,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1040000000
2026-04-24T17:16:38.225775,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1200000000
2026-04-24T17:16:38.254292,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1220000000
2026-04-24T17:16:39.005163,PLATEAU_CONFIRMED,Wideband signal detected,freq=1767345543.3455434,bw=4.8046875,hits=6
2026-04-24T17:16:39.082255,VIDEO_REJECTED,cyclo rejected video,freq=1767345543.3455434,score=0
2026-04-24T17:16:39.104038,PLATEAU_CONFIRMED,Wideband signal detected,freq=1785760683.7606838,bw=7.3828125,hits=7
2026-04-24T17:16:39.253851,VIDEO_REJECTED,cyclo rejected video,freq=1785760683.7606838,score=0
2026-04-24T17:16:39.286057,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807799755.7997556,bw=4.31640625,hits=8
2026-04-24T17:16:39.516714,VIDEO_REJECTED,cyclo rejected video,freq=1807799755.7997556,score=0
2026-04-24T17:16:39.546210,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827934065.9340658,bw=4.2578125,hits=10
2026-04-24T17:16:39.621512,VIDEO_REJECTED,cyclo rejected video,freq=1827934065.9340658,score=0
2026-04-24T17:16:39.626287,PLATEAU_CONFIRMED,Wideband signal detected,freq=1848146520.1465201,bw=6.1572265625,hits=6
2026-04-24T17:16:39.697229,PLATEAU_CONFIRMED,Wideband signal detected,freq=1860329670.3296704,bw=6.3623046875,hits=9
2026-04-24T17:16:39.697807,VIDEO_REJECTED,cyclo rejected video,freq=1848146520.1465201,score=0
2026-04-24T17:16:39.758853,VIDEO_REJECTED,cyclo rejected video,freq=1860329670.3296704,score=0
2026-04-24T17:16:39.770364,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875768009.7680097,bw=9.5751953125,hits=9
2026-04-24T17:16:39.820004,VIDEO_REJECTED,cyclo rejected video,freq=1875768009.7680097,score=0
2026-04-24T17:16:39.825932,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895782661.7826617,bw=7.9296875,hits=10
2026-04-24T17:16:39.852106,VIDEO_REJECTED,cyclo rejected video,freq=1895782661.7826617,score=0
2026-04-24T17:16:39.859448,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1920000000
2026-04-24T17:16:39.922272,PLATEAU_CONFIRMED,Wideband signal detected,freq=1964134310.1343102,bw=5.37109375,hits=4
2026-04-24T17:16:39.957127,VIDEO_REJECTED,cyclo rejected video,freq=1964134310.1343102,score=0
2026-04-24T17:16:39.971920,PLATEAU_CONFIRMED,Wideband signal detected,freq=1982512820.5128205,bw=7.1533203125,hits=10
2026-04-24T17:16:40.004310,VIDEO_REJECTED,cyclo rejected video,freq=1982512820.5128205,score=0
2026-04-24T17:16:40.008780,PLATEAU_CONFIRMED,Wideband signal detected,freq=1999968253.968254,bw=6.0498046875,hits=6
2026-04-24T17:16:40.044064,VIDEO_REJECTED,cyclo rejected video,freq=1999968253.968254,score=0
2026-04-24T17:16:40.049917,PLATEAU_CONFIRMED,Wideband signal detected,freq=2015802197.8021977,bw=4.5947265625,hits=5
2026-04-24T17:16:40.089862,VIDEO_REJECTED,cyclo rejected video,freq=2015802197.8021977,score=0
2026-04-24T17:16:40.097082,PLATEAU_CONFIRMED,Wideband signal detected,freq=2034229548.2295482,bw=5.947265625,hits=8
2026-04-24T17:16:40.148724,VIDEO_REJECTED,cyclo rejected video,freq=2034229548.2295482,score=0
2026-04-24T17:16:40.156087,PLATEAU_CONFIRMED,Wideband signal detected,freq=2053936507.936508,bw=8.69140625,hits=9
2026-04-24T17:16:40.208982,VIDEO_REJECTED,cyclo rejected video,freq=2053936507.936508,score=0
2026-04-24T17:16:40.216875,PLATEAU_CONFIRMED,Wideband signal detected,freq=2074151404.1514041,bw=7.802734375,hits=9
2026-04-24T17:16:40.268623,VIDEO_REJECTED,cyclo rejected video,freq=2074151404.1514041,score=0
2026-04-24T17:16:40.276870,PLATEAU_CONFIRMED,Wideband signal detected,freq=2092407814.4078145,bw=3.232421875,hits=10
2026-04-24T17:16:40.310586,VIDEO_REJECTED,cyclo rejected video,freq=2092407814.4078145,score=0
2026-04-24T17:16:40.317334,PLATEAU_CONFIRMED,Wideband signal detected,freq=2118415140.4151404,bw=4.7802734375,hits=5
2026-04-24T17:16:40.498797,VIDEO_REJECTED,cyclo rejected video,freq=2118415140.4151404,score=0
2026-04-24T17:16:40.596218,PLATEAU_CONFIRMED,Wideband signal detected,freq=2145025641.025641,bw=8.80859375,hits=8
2026-04-24T17:16:40.681092,VIDEO_REJECTED,cyclo rejected video,freq=2145025641.025641,score=0
2026-04-24T17:16:40.687751,PLATEAU_CONFIRMED,Wideband signal detected,freq=2165238095.2380953,bw=8.2568359375,hits=10
2026-04-24T17:16:40.963817,VIDEO_REJECTED,cyclo rejected video,freq=2165238095.2380953,score=0
2026-04-24T17:16:41.013131,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186063492.0634923,bw=6.5625,hits=9
2026-04-24T17:16:41.126820,VIDEO_REJECTED,cyclo rejected video,freq=2186063492.0634923,score=1
2026-04-24T17:16:41.130554,PLATEAU_CONFIRMED,Wideband signal detected,freq=2207335775.3357754,bw=5.3955078125,hits=10
2026-04-24T17:16:41.156297,VIDEO_REJECTED,cyclo rejected video,freq=2207335775.3357754,score=0
2026-04-24T17:16:41.357622,PLATEAU_CONFIRMED,Wideband signal detected,freq=2365252747.252747,bw=5.29296875,hits=5
2026-04-24T17:16:41.390596,VIDEO_REJECTED,cyclo rejected video,freq=2365252747.252747,score=0
2026-04-24T17:16:41.405958,PLATEAU_CONFIRMED,Wideband signal detected,freq=2384012210.01221,bw=7.255859375,hits=8
2026-04-24T17:16:41.517605,VIDEO_REJECTED,cyclo rejected video,freq=2384012210.01221,score=0
2026-04-24T17:16:41.701239,PLATEAU_CONFIRMED,Wideband signal detected,freq=2391968253.968254,bw=4.82421875,hits=9
2026-04-24T17:16:41.718866,VIDEO_REJECTED,cyclo rejected video,freq=2391968253.968254,score=1
2026-04-24T17:16:41.763077,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411992673.992674,bw=5.8837890625,hits=8
2026-04-24T17:16:41.800423,VIDEO_REJECTED,cyclo rejected video,freq=2411992673.992674,score=1
2026-04-24T17:16:41.804871,PLATEAU_CONFIRMED,Wideband signal detected,freq=2441369963.369963,bw=6.4990234375,hits=9
2026-04-24T17:16:41.833460,VIDEO_REJECTED,cyclo rejected video,freq=2441369963.369963,score=0
2026-04-24T17:16:41.840281,PLATEAU_CONFIRMED,Wideband signal detected,freq=2451680097.6800976,bw=8.3642578125,hits=3
2026-04-24T17:16:41.865899,VIDEO_REJECTED,cyclo rejected video,freq=2451680097.6800976,score=0
2026-04-24T17:16:42.005114,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2580000000
2026-04-24T17:16:42.158389,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612708180.7081804,bw=5.009765625,hits=6
2026-04-24T17:16:42.198009,VIDEO_REJECTED,cyclo rejected video,freq=2612708180.7081804,score=0
2026-04-24T17:16:42.204392,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632241758.2417583,bw=4.248046875,hits=8
2026-04-24T17:16:42.353362,VIDEO_REJECTED,cyclo rejected video,freq=2632241758.2417583,score=0
2026-04-24T17:16:42.426032,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652148962.148962,bw=4.306640625,hits=7
2026-04-24T17:16:42.451664,VIDEO_REJECTED,cyclo rejected video,freq=2652148962.148962,score=0
2026-04-24T17:16:42.541423,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672192918.1929183,bw=4.23828125,hits=7
2026-04-24T17:16:42.562514,VIDEO_REJECTED,cyclo rejected video,freq=2672192918.1929183,score=0
2026-04-24T17:16:42.625944,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2740000000
2026-04-24T17:16:42.887279,PLATEAU_CONFIRMED,Wideband signal detected,freq=2946131868.1318684,bw=5.0830078125,hits=4
2026-04-24T17:16:42.911582,VIDEO_REJECTED,cyclo rejected video,freq=2946131868.1318684,score=0
2026-04-24T17:16:43.000631,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3020000000
2026-04-24T17:16:43.579233,PLATEAU_CONFIRMED,Wideband signal detected,freq=3426854700.854701,bw=4.4775390625,hits=6
2026-04-24T17:16:43.628314,VIDEO_REJECTED,cyclo rejected video,freq=3426854700.854701,score=0
2026-04-24T17:16:43.641406,PLATEAU_CONFIRMED,Wideband signal detected,freq=3446598290.5982904,bw=9.6240234375,hits=10
2026-04-24T17:16:43.676123,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3460000000
2026-04-24T17:16:43.676727,VIDEO_REJECTED,cyclo rejected video,freq=3446598290.5982904,score=0
2026-04-24T17:16:43.735362,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3500000000
2026-04-24T17:16:43.766508,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3520000000
2026-04-24T17:16:43.799285,PLATEAU_CONFIRMED,Wideband signal detected,freq=3539799755.799756,bw=6.0400390625,hits=6
2026-04-24T17:16:43.842648,VIDEO_REJECTED,cyclo rejected video,freq=3539799755.799756,score=0
2026-04-24T17:16:43.844220,PLATEAU_CONFIRMED,Wideband signal detected,freq=3554278388.278388,bw=4.53125,hits=4
2026-04-24T17:16:43.872888,VIDEO_REJECTED,cyclo rejected video,freq=3554278388.278388,score=0
2026-04-24T17:16:43.880074,PLATEAU_CONFIRMED,Wideband signal detected,freq=3577946275.9462757,bw=9.7119140625,hits=10
2026-04-24T17:16:43.909134,VIDEO_REJECTED,cyclo rejected video,freq=3577946275.9462757,score=0
2026-04-24T17:16:43.920019,PLATEAU_CONFIRMED,Wideband signal detected,freq=3598664224.6642246,bw=6.2841796875,hits=7
2026-04-24T17:16:43.953153,VIDEO_REJECTED,cyclo rejected video,freq=3598664224.6642246,score=0
2026-04-24T17:16:43.963701,PLATEAU_CONFIRMED,Wideband signal detected,freq=3625785103.785104,bw=6.044921875,hits=7
2026-04-24T17:16:44.000001,VIDEO_REJECTED,cyclo rejected video,freq=3625785103.785104,score=0
2026-04-24T17:16:44.010424,PLATEAU_CONFIRMED,Wideband signal detected,freq=3646078144.078144,bw=7.40234375,hits=10
2026-04-24T17:16:44.040007,VIDEO_REJECTED,cyclo rejected video,freq=3646078144.078144,score=0
2026-04-24T17:16:44.075556,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3680000000
2026-04-24T17:16:44.163392,PLATEAU_CONFIRMED,Wideband signal detected,freq=3743413919.4139194,bw=6.5087890625,hits=4
2026-04-24T17:16:44.188435,VIDEO_REJECTED,cyclo rejected video,freq=3743413919.4139194,score=0
2026-04-24T17:16:44.281625,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3820000000
2026-04-24T17:16:44.316177,PLATEAU_CONFIRMED,Wideband signal detected,freq=3833411477.411477,bw=4.7216796875,hits=4
2026-04-24T17:16:44.341328,VIDEO_REJECTED,cyclo rejected video,freq=3833411477.411477,score=0
2026-04-24T17:16:44.466676,PLATEAU_CONFIRMED,Wideband signal detected,freq=3940002442.002442,bw=3.7548828125,hits=3
2026-04-24T17:16:44.501834,VIDEO_REJECTED,cyclo rejected video,freq=3940002442.002442,score=0
2026-04-24T17:16:44.507699,PLATEAU_CONFIRMED,Wideband signal detected,freq=3954102564.1025643,bw=4.228515625,hits=6
2026-04-24T17:16:44.528654,VIDEO_REJECTED,cyclo rejected video,freq=3954102564.1025643,score=0
2026-04-24T17:16:44.623184,PLATEAU_CONFIRMED,Wideband signal detected,freq=4042444444.4444447,bw=3.896484375,hits=3
2026-04-24T17:16:44.651057,VIDEO_REJECTED,cyclo rejected video,freq=4042444444.4444447,score=0
2026-04-24T17:16:44.787880,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4160000000
2026-04-24T17:16:45.883122,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=5000000000
2026-04-24T17:16:45.912006,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5020000000
2026-04-24T17:16:45.941708,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5040000000
2026-04-24T17:16:45.972300,PLATEAU_CONFIRMED,Wideband signal detected,freq=5056017094.017094,bw=5.2490234375,hits=4
2026-04-24T17:16:45.997643,VIDEO_REJECTED,cyclo rejected video,freq=5056017094.017094,score=0
