2026-04-24T17:18:37.979406,103089133.089,9.102,8
2026-04-24T17:18:38.019420,120117216.117,8.120,10
2026-04-24T17:18:38.289500,298708180.708,3.945,5
2026-04-24T17:18:38.343487,313687423.687,9.546,3
2026-04-24T17:18:38.418253,333177045.177,4.121,6
2026-04-24T17:18:38.477114,361413919.414,4.277,5
2026-04-24T17:18:38.811687,422210012.210,8.516,7
2026-04-24T17:18:39.160433,441443223.443,5.879,10
2026-04-24T17:18:39.224655,460871794.872,4.482,7
2026-04-24T17:18:39.468366,482002442.002,7.803,8
2026-04-24T17:18:39.661517,501887667.888,7.808,10
2026-04-24T17:18:39.763439,528056166.056,3.892,6
2026-04-24T17:18:39.921505,531943833.944,3.901,9
2026-04-24T17:18:40.266026,568036630.037,3.931,10
2026-04-24T17:18:40.617718,571948717.949,3.901,10
2026-04-24T17:18:40.730151,597213675.214,7.627,10
2026-04-24T17:18:40.921644,624888888.889,7.891,10
2026-04-24T17:18:40.977603,646195360.195,7.568,10
2026-04-24T17:18:41.021376,663565323.565,8.193,4
2026-04-24T17:18:41.122535,726366300.366,5.859,5
2026-04-24T17:18:41.157248,744405372.405,5.356,4
2026-04-24T17:18:41.242361,794800976.801,3.643,3
2026-04-24T17:18:41.278625,815841269.841,5.757,3
2026-04-24T17:18:41.653024,937584859.585,9.131,4
2026-04-24T17:18:41.739232,954004884.005,9.224,7
2026-04-24T17:18:41.779637,975609279.609,9.062,8
2026-04-24T17:18:42.402519,1239504273.504,9.536,8
2026-04-24T17:18:42.586290,1260124542.125,8.408,9
2026-04-24T17:18:43.498251,1767411477.411,5.000,7
2026-04-24T17:18:43.839968,1786429792.430,8.179,10
2026-04-24T17:18:44.092225,1805689865.690,8.481,10
2026-04-24T17:18:44.341216,1827855921.856,5.933,10
2026-04-24T17:18:44.416019,1836732600.733,4.980,10
2026-04-24T17:18:44.464196,1857450549.451,8.784,8
2026-04-24T17:18:44.527219,1875162393.162,9.771,4
2026-04-24T17:18:44.572505,1894424908.425,8.853,10
2026-04-24T17:18:44.760877,2020749694.750,9.526,7
2026-04-24T17:18:44.811137,2036930402.930,9.849,6
2026-04-24T17:18:45.257605,2055299145.299,9.507,10
2026-04-24T17:18:45.720164,2073677655.678,8.765,10
2026-04-24T17:18:45.945083,2093540903.541,7.139,10
2026-04-24T17:18:46.271092,2144798534.799,8.999,7
2026-04-24T17:18:46.363114,2164632478.632,8.242,9
2026-04-24T17:18:46.534765,2186630036.630,5.508,6
2026-04-24T17:18:46.600041,2207010989.011,4.121,4
2026-04-24T17:18:46.822481,2361443223.443,7.729,5
2026-04-24T17:18:46.868969,2379748473.748,4.561,8
2026-04-24T17:18:47.220347,2407721611.722,4.565,8
2026-04-24T17:18:47.482084,2412158730.159,4.277,10
2026-04-24T17:18:47.536967,2434517704.518,7.192,8
2026-04-24T17:18:47.933738,2612652014.652,5.640,8
2026-04-24T17:18:48.243591,2633934065.934,9.067,8
2026-04-24T17:18:48.479270,2654971916.972,9.771,5
2026-04-24T17:18:48.535368,2672231990.232,5.884,8
2026-04-24T17:18:49.175105,3024244200.244,7.944,6
2026-04-24T17:18:49.231126,3042517704.518,7.261,8
2026-04-24T17:18:49.348220,3074722832.723,7.368,6
2026-04-24T17:18:49.847605,3426610500.611,3.882,5
2026-04-24T17:18:50.056404,3534190476.190,3.892,6
2026-04-24T17:18:50.091306,3563506715.507,3.472,4
2026-04-24T17:18:50.125152,3578586080.586,6.401,5
2026-04-24T17:18:50.267301,3607997557.998,4.004,7
2026-04-24T17:18:50.570981,3626207570.208,7.773,10
2026-04-24T17:18:50.721500,3645660561.661,8.179,10
2026-04-24T17:18:50.798109,3679860805.861,6.509,4
2026-04-24T17:18:50.901146,3745482295.482,5.254,6
2026-04-24T17:18:50.933910,3763245421.245,3.525,3
2026-04-24T17:18:50.993437,3796637362.637,7.969,3
2026-04-24T17:18:51.072864,3815924297.924,8.809,7
2026-04-24T17:18:51.296336,3833269841.270,8.662,10
2026-04-24T17:18:51.368474,3851533577.534,3.174,3
2026-04-24T17:18:51.402571,3884178266.178,5.703,3
2026-04-24T17:18:51.439973,3902800976.801,2.876,4
2026-04-24T17:18:51.519883,3935846153.846,7.866,7
2026-04-24T17:18:51.688591,4066739926.740,3.213,4
2026-04-24T17:18:51.902908,4158297924.298,8.623,3
2026-04-24T17:18:51.949435,4178268620.269,5.610,9
2026-04-24T17:18:53.003173,5004258852.259,6.802,4
2026-04-24T17:18:53.076076,5038407814.408,8.218,8
2026-04-24T17:18:53.115757,5054661782.662,5.732,6
