2026-04-24T17:19:42.961127,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:19:44.528067,PLATEAU_CONFIRMED,Wideband signal detected,freq=482009768.009768,bw=7.8466796875,hits=9
2026-04-24T17:19:44.850086,VIDEO_REJECTED,cyclo rejected video,freq=482009768.009768,score=0
2026-04-24T17:19:44.946139,PLATEAU_CONFIRMED,Wideband signal detected,freq=502021978.021978,bw=7.83203125,hits=10
2026-04-24T17:19:45.124478,VIDEO_REJECTED,cyclo rejected video,freq=502021978.021978,score=0
2026-04-24T17:19:45.155266,PLATEAU_CONFIRMED,Wideband signal detected,freq=528041514.04151404,bw=3.92578125,hits=8
2026-04-24T17:19:45.448531,VIDEO_REJECTED,cyclo rejected video,freq=528041514.04151404,score=0
2026-04-24T17:19:45.490505,PLATEAU_CONFIRMED,Wideband signal detected,freq=548056166.056166,bw=3.896484375,hits=10
2026-04-24T17:19:45.777994,VIDEO_REJECTED,cyclo rejected video,freq=548056166.056166,score=0
2026-04-24T17:19:45.815904,PLATEAU_CONFIRMED,Wideband signal detected,freq=568051282.051282,bw=3.90625,hits=10
2026-04-24T17:19:46.085083,VIDEO_REJECTED,cyclo rejected video,freq=568051282.051282,score=0
2026-04-24T17:19:46.156962,PLATEAU_CONFIRMED,Wideband signal detected,freq=580002442.002442,bw=3.9013671875,hits=10
2026-04-24T17:19:46.175239,VIDEO_REJECTED,cyclo rejected video,freq=580002442.002442,score=0
2026-04-24T17:19:46.332377,PLATEAU_CONFIRMED,Wideband signal detected,freq=601926739.9267399,bw=7.548828125,hits=9
2026-04-24T17:19:46.408817,VIDEO_REJECTED,cyclo rejected video,freq=601926739.9267399,score=0
2026-04-24T17:19:46.524884,PLATEAU_CONFIRMED,Wideband signal detected,freq=625584859.5848596,bw=7.79296875,hits=10
2026-04-24T17:19:46.607672,PLATEAU_CONFIRMED,Wideband signal detected,freq=647157509.1575092,bw=5.498046875,hits=9
2026-04-24T17:19:46.608282,VIDEO_REJECTED,cyclo rejected video,freq=625584859.5848596,score=0
2026-04-24T17:19:46.651502,PLATEAU_CONFIRMED,Wideband signal detected,freq=665594627.5946276,bw=5.64453125,hits=5
2026-04-24T17:19:46.651640,VIDEO_REJECTED,cyclo rejected video,freq=647157509.1575092,score=0
2026-04-24T17:19:46.676352,VIDEO_REJECTED,cyclo rejected video,freq=665594627.5946276,score=0
2026-04-24T17:19:46.686851,PLATEAU_CONFIRMED,Wideband signal detected,freq=685655677.6556777,bw=4.8681640625,hits=4
2026-04-24T17:19:46.708699,VIDEO_REJECTED,cyclo rejected video,freq=685655677.6556777,score=0
2026-04-24T17:19:46.718028,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=700000000
2026-04-24T17:19:46.747796,PLATEAU_CONFIRMED,Wideband signal detected,freq=724649572.6495726,bw=4.4970703125,hits=4
2026-04-24T17:19:46.769946,VIDEO_REJECTED,cyclo rejected video,freq=724649572.6495726,score=0
2026-04-24T17:19:46.837560,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=780000000
2026-04-24T17:19:47.054239,PLATEAU_CONFIRMED,Wideband signal detected,freq=915308913.3089134,bw=3.0615234375,hits=3
2026-04-24T17:19:47.245518,VIDEO_REJECTED,cyclo rejected video,freq=915308913.3089134,score=1
2026-04-24T17:19:47.321082,PLATEAU_CONFIRMED,Wideband signal detected,freq=936622710.6227106,bw=5.537109375,hits=3
2026-04-24T17:19:47.524713,PLATEAU_CONFIRMED,Wideband signal detected,freq=954312576.3125763,bw=9.0966796875,hits=5
2026-04-24T17:19:47.524955,VIDEO_REJECTED,cyclo rejected video,freq=936622710.6227106,score=0
2026-04-24T17:19:47.569191,VIDEO_REJECTED,cyclo rejected video,freq=954312576.3125763,score=0
2026-04-24T17:19:47.577323,PLATEAU_CONFIRMED,Wideband signal detected,freq=973956043.956044,bw=6.4990234375,hits=10
2026-04-24T17:19:47.598960,VIDEO_REJECTED,cyclo rejected video,freq=973956043.956044,score=0
2026-04-24T17:19:47.878350,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1200000000
2026-04-24T17:19:47.907182,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1220000000
2026-04-24T17:19:48.130151,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1360000000
2026-04-24T17:19:48.258554,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=1460000000
2026-04-24T17:19:48.666271,PLATEAU_CONFIRMED,Wideband signal detected,freq=1766764346.7643466,bw=4.1455078125,hits=6
2026-04-24T17:19:48.731907,VIDEO_REJECTED,cyclo rejected video,freq=1766764346.7643466,score=0
2026-04-24T17:19:48.744982,PLATEAU_CONFIRMED,Wideband signal detected,freq=1785658119.6581197,bw=7.01171875,hits=10
2026-04-24T17:19:48.963954,VIDEO_REJECTED,cyclo rejected video,freq=1785658119.6581197,score=0
2026-04-24T17:19:48.973675,PLATEAU_CONFIRMED,Wideband signal detected,freq=1805587301.5873017,bw=8.90625,hits=10
2026-04-24T17:19:49.223365,VIDEO_REJECTED,cyclo rejected video,freq=1805587301.5873017,score=0
2026-04-24T17:19:49.285276,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827789987.7899876,bw=9.1943359375,hits=10
2026-04-24T17:19:49.294687,VIDEO_REJECTED,cyclo rejected video,freq=1827789987.7899876,score=0
2026-04-24T17:19:49.397588,PLATEAU_CONFIRMED,Wideband signal detected,freq=1833328449.3284492,bw=5.615234375,hits=6
2026-04-24T17:19:49.433181,VIDEO_REJECTED,cyclo rejected video,freq=1833328449.3284492,score=0
2026-04-24T17:19:49.448317,PLATEAU_CONFIRMED,Wideband signal detected,freq=1858449328.4493284,bw=7.7490234375,hits=7
2026-04-24T17:19:49.524197,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875694749.6947496,bw=9.1552734375,hits=10
2026-04-24T17:19:49.524581,VIDEO_REJECTED,cyclo rejected video,freq=1858449328.4493284,score=0
2026-04-24T17:19:49.580997,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895997557.997558,bw=9.3017578125,hits=9
2026-04-24T17:19:49.581530,VIDEO_REJECTED,cyclo rejected video,freq=1875694749.6947496,score=0
2026-04-24T17:19:49.618520,PLATEAU_CONFIRMED,Wideband signal detected,freq=1915221001.2210011,bw=6.1376953125,hits=6
2026-04-24T17:19:49.618584,VIDEO_REJECTED,cyclo rejected video,freq=1895997557.997558,score=0
2026-04-24T17:19:49.650234,VIDEO_REJECTED,cyclo rejected video,freq=1915221001.2210011,score=0
2026-04-24T17:19:49.654133,PLATEAU_CONFIRMED,Wideband signal detected,freq=1934424908.4249084,bw=4.951171875,hits=4
2026-04-24T17:19:49.680709,VIDEO_REJECTED,cyclo rejected video,freq=1934424908.4249084,score=0
2026-04-24T17:19:49.772496,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2020000000
2026-04-24T17:19:49.810050,PLATEAU_CONFIRMED,Wideband signal detected,freq=2037042735.042735,bw=9.3310546875,hits=7
2026-04-24T17:19:49.854773,VIDEO_REJECTED,cyclo rejected video,freq=2037042735.042735,score=0
2026-04-24T17:19:49.879310,PLATEAU_CONFIRMED,Wideband signal detected,freq=2055782661.7826617,bw=8.49609375,hits=7
2026-04-24T17:19:49.969996,VIDEO_REJECTED,cyclo rejected video,freq=2055782661.7826617,score=0
2026-04-24T17:19:49.988392,PLATEAU_CONFIRMED,Wideband signal detected,freq=2074158730.15873,bw=7.978515625,hits=10
2026-04-24T17:19:50.075462,VIDEO_REJECTED,cyclo rejected video,freq=2074158730.15873,score=0
2026-04-24T17:19:50.095224,PLATEAU_CONFIRMED,Wideband signal detected,freq=2092424908.4249086,bw=6.318359375,hits=10
2026-04-24T17:19:50.151424,VIDEO_REJECTED,cyclo rejected video,freq=2092424908.4249086,score=0
2026-04-24T17:19:50.166856,PLATEAU_CONFIRMED,Wideband signal detected,freq=2112373626.3736265,bw=8.994140625,hits=9
2026-04-24T17:19:50.304066,VIDEO_REJECTED,cyclo rejected video,freq=2112373626.3736265,score=0
2026-04-24T17:19:50.523809,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144886446.886447,bw=9.0966796875,hits=8
2026-04-24T17:19:50.672680,VIDEO_REJECTED,cyclo rejected video,freq=2144886446.886447,score=0
2026-04-24T17:19:50.685822,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164832722.8327227,bw=8.9794921875,hits=10
2026-04-24T17:19:50.784992,VIDEO_REJECTED,cyclo rejected video,freq=2164832722.8327227,score=1
2026-04-24T17:19:50.882202,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186805860.805861,bw=5.0,hits=8
2026-04-24T17:19:50.961193,VIDEO_REJECTED,cyclo rejected video,freq=2186805860.805861,score=0
2026-04-24T17:19:50.965373,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206896214.896215,bw=4.384765625,hits=8
2026-04-24T17:19:50.989928,VIDEO_REJECTED,cyclo rejected video,freq=2206896214.896215,score=0
2026-04-24T17:19:51.191848,PLATEAU_CONFIRMED,Wideband signal detected,freq=2360862026.8620267,bw=9.7509765625,hits=5
2026-04-24T17:19:51.246010,PLATEAU_CONFIRMED,Wideband signal detected,freq=2380544566.5445666,bw=9.3701171875,hits=10
2026-04-24T17:19:51.246366,VIDEO_REJECTED,cyclo rejected video,freq=2360862026.8620267,score=0
2026-04-24T17:19:51.381251,VIDEO_REJECTED,cyclo rejected video,freq=2380544566.5445666,score=0
2026-04-24T17:19:51.451546,PLATEAU_CONFIRMED,Wideband signal detected,freq=2393152625.152625,bw=8.4228515625,hits=10
2026-04-24T17:19:51.708077,VIDEO_REJECTED,cyclo rejected video,freq=2393152625.152625,score=0
2026-04-24T17:19:51.752308,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411963369.96337,bw=3.9697265625,hits=10
2026-04-24T17:19:51.761360,VIDEO_REJECTED,cyclo rejected video,freq=2411963369.96337,score=0
2026-04-24T17:19:52.096695,PLATEAU_CONFIRMED,Wideband signal detected,freq=2465291819.291819,bw=9.3212890625,hits=9
2026-04-24T17:19:52.103953,VIDEO_REJECTED,cyclo rejected video,freq=2465291819.291819,score=0
2026-04-24T17:19:52.335003,PLATEAU_CONFIRMED,Wideband signal detected,freq=2603294261.2942615,bw=7.265625,hits=10
2026-04-24T17:19:52.425464,VIDEO_REJECTED,cyclo rejected video,freq=2603294261.2942615,score=0
2026-04-24T17:19:52.450228,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612361416.3614163,bw=7.0361328125,hits=8
2026-04-24T17:19:52.532720,VIDEO_REJECTED,cyclo rejected video,freq=2612361416.3614163,score=0
2026-04-24T17:19:52.543860,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632984126.984127,bw=8.4716796875,hits=10
2026-04-24T17:19:52.645342,VIDEO_REJECTED,cyclo rejected video,freq=2632984126.984127,score=0
2026-04-24T17:19:52.671927,PLATEAU_CONFIRMED,Wideband signal detected,freq=2655179487.179487,bw=8.9599609375,hits=6
2026-04-24T17:19:52.712108,VIDEO_REJECTED,cyclo rejected video,freq=2655179487.179487,score=0
2026-04-24T17:19:52.719009,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672810744.810745,bw=4.5556640625,hits=6
2026-04-24T17:19:52.741785,VIDEO_REJECTED,cyclo rejected video,freq=2672810744.810745,score=0
2026-04-24T17:19:52.799320,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2740000000
2026-04-24T17:19:53.182468,PLATEAU_CONFIRMED,Wideband signal detected,freq=3024681318.6813188,bw=8.3447265625,hits=5
2026-04-24T17:19:53.223069,VIDEO_REJECTED,cyclo rejected video,freq=3024681318.6813188,score=0
2026-04-24T17:19:53.226706,PLATEAU_CONFIRMED,Wideband signal detected,freq=3045208791.2087913,bw=8.037109375,hits=9
2026-04-24T17:19:53.254698,VIDEO_REJECTED,cyclo rejected video,freq=3045208791.2087913,score=0
2026-04-24T17:19:53.259024,PLATEAU_CONFIRMED,Wideband signal detected,freq=3058410256.4102564,bw=7.12890625,hits=3
2026-04-24T17:19:53.294621,VIDEO_REJECTED,cyclo rejected video,freq=3058410256.4102564,score=0
2026-04-24T17:19:53.301075,PLATEAU_CONFIRMED,Wideband signal detected,freq=3075575091.5750914,bw=6.796875,hits=8
2026-04-24T17:19:53.332885,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3100000000
2026-04-24T17:19:53.333136,VIDEO_REJECTED,cyclo rejected video,freq=3075575091.5750914,score=0
2026-04-24T17:19:53.650659,PLATEAU_CONFIRMED,Wideband signal detected,freq=3220070818.070818,bw=9.04296875,hits=7
2026-04-24T17:19:53.660860,VIDEO_REJECTED,cyclo rejected video,freq=3220070818.070818,score=0
2026-04-24T17:19:53.705401,PLATEAU_CONFIRMED,Wideband signal detected,freq=3240241758.2417583,bw=8.5986328125,hits=7
2026-04-24T17:19:53.728351,VIDEO_REJECTED,cyclo rejected video,freq=3240241758.2417583,score=0
2026-04-24T17:19:53.895706,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3380000000
2026-04-24T17:19:53.975466,PLATEAU_CONFIRMED,Wideband signal detected,freq=3426422466.4224663,bw=4.7265625,hits=6
2026-04-24T17:19:54.013209,VIDEO_REJECTED,cyclo rejected video,freq=3426422466.4224663,score=0
2026-04-24T17:19:54.019100,PLATEAU_CONFIRMED,Wideband signal detected,freq=3446273504.2735043,bw=9.5947265625,hits=9
2026-04-24T17:19:54.045998,VIDEO_REJECTED,cyclo rejected video,freq=3446273504.2735043,score=0
2026-04-24T17:19:54.052992,PLATEAU_CONFIRMED,Wideband signal detected,freq=3459694749.69475,bw=7.2607421875,hits=6
2026-04-24T17:19:54.086209,VIDEO_REJECTED,cyclo rejected video,freq=3459694749.69475,score=0
2026-04-24T17:19:54.086173,PLATEAU_CONFIRMED,Wideband signal detected,freq=3474420024.4200244,bw=4.6240234375,hits=3
2026-04-24T17:19:54.111763,VIDEO_REJECTED,cyclo rejected video,freq=3474420024.4200244,score=0
2026-04-24T17:19:54.179179,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3540000000
2026-04-24T17:19:54.209435,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=3560000000
2026-04-24T17:19:54.242055,PLATEAU_CONFIRMED,Wideband signal detected,freq=3573794871.794872,bw=3.935546875,hits=9
2026-04-24T17:19:54.288906,VIDEO_REJECTED,cyclo rejected video,freq=3573794871.794872,score=0
2026-04-24T17:19:54.299126,PLATEAU_CONFIRMED,Wideband signal detected,freq=3607616605.6166058,bw=3.4375,hits=6
2026-04-24T17:19:54.385699,VIDEO_REJECTED,cyclo rejected video,freq=3607616605.6166058,score=0
2026-04-24T17:19:54.416283,PLATEAU_CONFIRMED,Wideband signal detected,freq=3625882783.882784,bw=7.6318359375,hits=9
2026-04-24T17:19:54.446893,VIDEO_REJECTED,cyclo rejected video,freq=3625882783.882784,score=0
2026-04-24T17:19:54.459660,PLATEAU_CONFIRMED,Wideband signal detected,freq=3644236874.236874,bw=9.74609375,hits=7
2026-04-24T17:19:54.488884,VIDEO_REJECTED,cyclo rejected video,freq=3644236874.236874,score=0
2026-04-24T17:19:54.524129,PLATEAU_CONFIRMED,Wideband signal detected,freq=3680461538.4615383,bw=9.2578125,hits=3
2026-04-24T17:19:54.552882,VIDEO_REJECTED,cyclo rejected video,freq=3680461538.4615383,score=0
2026-04-24T17:19:54.587275,PLATEAU_CONFIRMED,Wideband signal detected,freq=3725076923.076923,bw=6.0009765625,hits=3
2026-04-24T17:19:54.617367,VIDEO_REJECTED,cyclo rejected video,freq=3725076923.076923,score=0
2026-04-24T17:19:54.670498,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3760000000
2026-04-24T17:19:54.723700,PLATEAU_CONFIRMED,Wideband signal detected,freq=3776407814.407814,bw=5.60546875,hits=6
2026-04-24T17:19:54.772854,PLATEAU_CONFIRMED,Wideband signal detected,freq=3795313797.3137975,bw=6.0791015625,hits=5
2026-04-24T17:19:54.773060,VIDEO_REJECTED,cyclo rejected video,freq=3776407814.407814,score=0
2026-04-24T17:19:54.810807,VIDEO_REJECTED,cyclo rejected video,freq=3795313797.3137975,score=0
2026-04-24T17:19:54.835839,PLATEAU_CONFIRMED,Wideband signal detected,freq=3815299145.299145,bw=8.1005859375,hits=9
2026-04-24T17:19:54.894976,VIDEO_REJECTED,cyclo rejected video,freq=3815299145.299145,score=0
2026-04-24T17:19:54.915896,PLATEAU_CONFIRMED,Wideband signal detected,freq=3833719169.7191696,bw=7.314453125,hits=8
2026-04-24T17:19:54.996890,VIDEO_REJECTED,cyclo rejected video,freq=3833719169.7191696,score=0
2026-04-24T17:19:55.047815,PLATEAU_CONFIRMED,Wideband signal detected,freq=3853653235.6532354,bw=6.337890625,hits=10
2026-04-24T17:19:55.089130,VIDEO_REJECTED,cyclo rejected video,freq=3853653235.6532354,score=0
2026-04-24T17:19:55.102352,PLATEAU_CONFIRMED,Wideband signal detected,freq=3884300366.3003664,bw=7.4560546875,hits=7
2026-04-24T17:19:55.136255,VIDEO_REJECTED,cyclo rejected video,freq=3884300366.3003664,score=0
2026-04-24T17:19:55.260093,PLATEAU_CONFIRMED,Wideband signal detected,freq=3933789987.7899876,bw=5.6689453125,hits=7
2026-04-24T17:19:55.293733,VIDEO_REJECTED,cyclo rejected video,freq=3933789987.7899876,score=0
2026-04-24T17:19:55.300693,PLATEAU_CONFIRMED,Wideband signal detected,freq=3954820512.820513,bw=3.193359375,hits=7
2026-04-24T17:19:55.325707,VIDEO_REJECTED,cyclo rejected video,freq=3954820512.820513,score=0
2026-04-24T17:19:55.451718,PLATEAU_CONFIRMED,Wideband signal detected,freq=4057736263.7362638,bw=6.25,hits=4
2026-04-24T17:19:55.475748,VIDEO_REJECTED,cyclo rejected video,freq=4057736263.7362638,score=0
2026-04-24T17:19:56.131612,PLATEAU_CONFIRMED,Wideband signal detected,freq=4157487179.4871793,bw=9.0380859375,hits=9
2026-04-24T17:19:56.143719,VIDEO_REJECTED,cyclo rejected video,freq=4157487179.4871793,score=0
2026-04-24T17:19:56.190505,PLATEAU_CONFIRMED,Wideband signal detected,freq=4177467643.4676433,bw=8.88671875,hits=9
2026-04-24T17:19:56.210372,VIDEO_REJECTED,cyclo rejected video,freq=4177467643.4676433,score=0
2026-04-24T17:19:56.586627,PLATEAU_CONFIRMED,Wideband signal detected,freq=4476898656.898657,bw=4.3408203125,hits=4
2026-04-24T17:19:56.613659,VIDEO_REJECTED,cyclo rejected video,freq=4476898656.898657,score=0
2026-04-24T17:19:57.299486,PLATEAU_CONFIRMED,Wideband signal detected,freq=5021321123.321123,bw=8.095703125,hits=3
2026-04-24T17:19:57.327260,VIDEO_REJECTED,cyclo rejected video,freq=5021321123.321123,score=0
2026-04-24T17:19:57.331555,PLATEAU_CONFIRMED,Wideband signal detected,freq=5034166056.166057,bw=8.427734375,hits=3
2026-04-24T17:19:57.364000,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=5060000000
2026-04-24T17:19:57.364478,VIDEO_REJECTED,cyclo rejected video,freq=5034166056.166057,score=0
2026-04-24T17:19:58.199239,PLATEAU_CONFIRMED,Wideband signal detected,freq=5697628815.628816,bw=5.3564453125,hits=3
2026-04-24T17:19:58.221240,VIDEO_REJECTED,cyclo rejected video,freq=5697628815.628816,score=0
