2026-04-24T17:38:15.455373,SDR_READ_ERROR,readStream failed,code=0
2026-04-24T17:38:15.906227,VIDEO_REJECTED,autocorr rejected video,freq=293704517.7045177,score=0.0
2026-04-24T17:38:15.995447,PLATEAU_CONFIRMED,Wideband signal detected,freq=374317460.3174603,bw=4.3896484375,hits=3
2026-04-24T17:38:16.016021,VIDEO_REJECTED,autocorr rejected video,freq=374317460.3174603,score=0.0
2026-04-24T17:38:16.556531,PLATEAU_CONFIRMED,Wideband signal detected,freq=481997557.997558,bw=7.83203125,hits=8
2026-04-24T17:38:16.715293,VIDEO_REJECTED,autocorr rejected video,freq=481997557.997558,score=0.0
2026-04-24T17:38:16.794170,PLATEAU_CONFIRMED,Wideband signal detected,freq=501995115.995116,bw=7.8369140625,hits=10
2026-04-24T17:38:16.902936,VIDEO_REJECTED,autocorr rejected video,freq=501995115.995116,score=0.0
2026-04-24T17:38:17.035636,PLATEAU_CONFIRMED,Wideband signal detected,freq=528041514.04151404,bw=3.916015625,hits=7
2026-04-24T17:38:17.178768,VIDEO_REJECTED,autocorr rejected video,freq=528041514.04151404,score=0.0
2026-04-24T17:38:17.382771,PLATEAU_CONFIRMED,Wideband signal detected,freq=539943833.943834,bw=3.9013671875,hits=10
2026-04-24T17:38:17.484986,VIDEO_REJECTED,autocorr rejected video,freq=539943833.943834,score=0.0
2026-04-24T17:38:17.559126,PLATEAU_CONFIRMED,Wideband signal detected,freq=568048840.04884,bw=3.9111328125,hits=10
2026-04-24T17:38:17.625642,VIDEO_REJECTED,autocorr rejected video,freq=568048840.04884,score=0.0
2026-04-24T17:38:17.682832,PLATEAU_CONFIRMED,Wideband signal detected,freq=571948717.948718,bw=3.90625,hits=10
2026-04-24T17:38:17.728633,VIDEO_REJECTED,autocorr rejected video,freq=571948717.948718,score=0.0
2026-04-24T17:38:17.816999,PLATEAU_CONFIRMED,Wideband signal detected,freq=601775335.7753358,bw=7.666015625,hits=10
2026-04-24T17:38:17.851957,VIDEO_REJECTED,autocorr rejected video,freq=601775335.7753358,score=0.0
2026-04-24T17:38:18.175917,PLATEAU_CONFIRMED,Wideband signal detected,freq=625894993.8949939,bw=8.974609375,hits=10
2026-04-24T17:38:18.257621,VIDEO_REJECTED,autocorr rejected video,freq=625894993.8949939,score=0.0
2026-04-24T17:38:18.321891,PLATEAU_CONFIRMED,Wideband signal detected,freq=646009768.009768,bw=7.7978515625,hits=10
2026-04-24T17:38:18.340053,VIDEO_REJECTED,autocorr rejected video,freq=646009768.009768,score=0.0
2026-04-24T17:38:18.356394,PLATEAU_CONFIRMED,Wideband signal detected,freq=665555555.5555556,bw=5.6201171875,hits=4
2026-04-24T17:38:18.372071,VIDEO_REJECTED,autocorr rejected video,freq=665555555.5555556,score=0.0
2026-04-24T17:38:18.396152,PLATEAU_CONFIRMED,Wideband signal detected,freq=686112332.1123321,bw=5.5712890625,hits=4
2026-04-24T17:38:18.415702,VIDEO_REJECTED,autocorr rejected video,freq=686112332.1123321,score=0.0
2026-04-24T17:38:18.526747,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=780000000
2026-04-24T17:38:18.900243,PLATEAU_CONFIRMED,Wideband signal detected,freq=953973137.973138,bw=8.818359375,hits=6
2026-04-24T17:38:18.947457,VIDEO_REJECTED,autocorr rejected video,freq=953973137.973138,score=0.0
2026-04-24T17:38:18.957811,PLATEAU_CONFIRMED,Wideband signal detected,freq=973702075.7020757,bw=6.5673828125,hits=10
2026-04-24T17:38:18.977069,VIDEO_REJECTED,autocorr rejected video,freq=973702075.7020757,score=0.0
2026-04-24T17:38:19.827674,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=1680000000
2026-04-24T17:38:20.189667,PLATEAU_CONFIRMED,Wideband signal detected,freq=1807804639.8046398,bw=4.4287109375,hits=8
2026-04-24T17:38:20.288317,VIDEO_REJECTED,autocorr rejected video,freq=1807804639.8046398,score=0.0
2026-04-24T17:38:20.407026,PLATEAU_CONFIRMED,Wideband signal detected,freq=1827956043.9560437,bw=4.2529296875,hits=10
2026-04-24T17:38:20.468950,VIDEO_REJECTED,autocorr rejected video,freq=1827956043.9560437,score=0.0
2026-04-24T17:38:20.491374,PLATEAU_CONFIRMED,Wideband signal detected,freq=1847799755.7997556,bw=6.1474609375,hits=10
2026-04-24T17:38:20.516380,VIDEO_REJECTED,autocorr rejected video,freq=1847799755.7997556,score=0.0
2026-04-24T17:38:20.545592,PLATEAU_CONFIRMED,Wideband signal detected,freq=1853829059.8290598,bw=4.5458984375,hits=5
2026-04-24T17:38:20.575332,VIDEO_REJECTED,autocorr rejected video,freq=1853829059.8290598,score=0.0
2026-04-24T17:38:20.629937,PLATEAU_CONFIRMED,Wideband signal detected,freq=1875509157.5091574,bw=9.2236328125,hits=9
2026-04-24T17:38:20.662950,VIDEO_REJECTED,autocorr rejected video,freq=1875509157.5091574,score=0.0
2026-04-24T17:38:20.688602,PLATEAU_CONFIRMED,Wideband signal detected,freq=1895372405.3724053,bw=8.9599609375,hits=10
2026-04-24T17:38:20.707336,VIDEO_REJECTED,autocorr rejected video,freq=1895372405.3724053,score=0.0
2026-04-24T17:38:20.867906,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2040000000
2026-04-24T17:38:20.918776,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=2080000000
2026-04-24T17:38:20.982606,PLATEAU_CONFIRMED,Wideband signal detected,freq=2125589743.5897436,bw=4.6142578125,hits=7
2026-04-24T17:38:21.092965,VIDEO_REJECTED,autocorr rejected video,freq=2125589743.5897436,score=0.0
2026-04-24T17:38:21.328646,PLATEAU_CONFIRMED,Wideband signal detected,freq=2144964590.964591,bw=9.0869140625,hits=9
2026-04-24T17:38:21.389930,VIDEO_REJECTED,autocorr rejected video,freq=2144964590.964591,score=0.0
2026-04-24T17:38:21.411287,PLATEAU_CONFIRMED,Wideband signal detected,freq=2164891330.8913307,bw=8.8427734375,hits=10
2026-04-24T17:38:21.457823,VIDEO_REJECTED,autocorr rejected video,freq=2164891330.8913307,score=0.0
2026-04-24T17:38:21.595651,PLATEAU_CONFIRMED,Wideband signal detected,freq=2186644688.6446886,bw=5.8740234375,hits=7
2026-04-24T17:38:21.643646,VIDEO_REJECTED,autocorr rejected video,freq=2186644688.6446886,score=0.0
2026-04-24T17:38:21.657686,PLATEAU_CONFIRMED,Wideband signal detected,freq=2206947496.947497,bw=5.673828125,hits=8
2026-04-24T17:38:21.675864,VIDEO_REJECTED,autocorr rejected video,freq=2206947496.947497,score=0.0
2026-04-24T17:38:21.886119,PLATEAU_CONFIRMED,Wideband signal detected,freq=2358976800.976801,bw=9.521484375,hits=7
2026-04-24T17:38:21.932664,VIDEO_REJECTED,autocorr rejected video,freq=2358976800.976801,score=0.0
2026-04-24T17:38:21.958644,PLATEAU_CONFIRMED,Wideband signal detected,freq=2379523809.5238094,bw=7.2509765625,hits=7
2026-04-24T17:38:22.002322,VIDEO_REJECTED,autocorr rejected video,freq=2379523809.5238094,score=0.0
2026-04-24T17:38:22.198896,PLATEAU_CONFIRMED,Wideband signal detected,freq=2391938949.93895,bw=4.296875,hits=7
2026-04-24T17:38:22.331572,VIDEO_REJECTED,autocorr rejected video,freq=2391938949.93895,score=0.0
2026-04-24T17:38:22.370979,PLATEAU_CONFIRMED,Wideband signal detected,freq=2411965811.9658117,bw=5.6884765625,hits=10
2026-04-24T17:38:22.410577,VIDEO_REJECTED,autocorr rejected video,freq=2411965811.9658117,score=0.0
2026-04-24T17:38:22.423903,PLATEAU_CONFIRMED,Wideband signal detected,freq=2443499389.4993896,bw=6.5869140625,hits=6
2026-04-24T17:38:22.442393,VIDEO_REJECTED,autocorr rejected video,freq=2443499389.4993896,score=0.0
2026-04-24T17:38:22.459842,PLATEAU_CONFIRMED,Wideband signal detected,freq=2453218559.2185593,bw=5.60546875,hits=8
2026-04-24T17:38:22.477274,VIDEO_REJECTED,autocorr rejected video,freq=2453218559.2185593,score=0.0
2026-04-24T17:38:22.797129,PLATEAU_CONFIRMED,Wideband signal detected,freq=2612695970.6959705,bw=4.6142578125,hits=6
2026-04-24T17:38:22.861218,VIDEO_REJECTED,autocorr rejected video,freq=2612695970.6959705,score=0.0
2026-04-24T17:38:22.874923,PLATEAU_CONFIRMED,Wideband signal detected,freq=2632207570.20757,bw=3.6279296875,hits=5
2026-04-24T17:38:22.977624,VIDEO_REJECTED,autocorr rejected video,freq=2632207570.20757,score=0.0
2026-04-24T17:38:23.133066,PLATEAU_CONFIRMED,Wideband signal detected,freq=2652185592.185592,bw=4.3896484375,hits=8
2026-04-24T17:38:23.260518,VIDEO_REJECTED,autocorr rejected video,freq=2652185592.185592,score=0.0
2026-04-24T17:38:23.362824,PLATEAU_CONFIRMED,Wideband signal detected,freq=2672148962.148962,bw=4.31640625,hits=9
2026-04-24T17:38:23.376570,VIDEO_REJECTED,autocorr rejected video,freq=2672148962.148962,score=0.0
2026-04-24T17:38:24.031713,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3220000000
2026-04-24T17:38:24.205936,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3360000000
2026-04-24T17:38:24.235073,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3380000000
2026-04-24T17:38:24.326563,PLATEAU_CONFIRMED,Wideband signal detected,freq=3426881562.881563,bw=4.2822265625,hits=6
2026-04-24T17:38:24.390902,VIDEO_REJECTED,autocorr rejected video,freq=3426881562.881563,score=0.0
2026-04-24T17:38:24.460962,PLATEAU_CONFIRMED,Wideband signal detected,freq=3447357753.3577533,bw=5.33203125,hits=10
2026-04-24T17:38:24.513574,VIDEO_CONFIRMED,autocorr confirmed video,freq=3447357753.3577533,score=0.9
2026-04-24T17:38:24.569322,PLATEAU_CONFIRMED,Wideband signal detected,freq=3452219780.21978,bw=4.8876953125,hits=4
2026-04-24T17:38:24.728833,VIDEO_CONFIRMED,autocorr confirmed video,freq=3452219780.21978,score=0.8
2026-04-24T17:38:24.815113,PLATEAU_CONFIRMED,Wideband signal detected,freq=3472371184.3711843,bw=4.794921875,hits=10
2026-04-24T17:38:24.842785,VIDEO_REJECTED,autocorr rejected video,freq=3472371184.3711843,score=0.1
2026-04-24T17:38:24.856176,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3500000000
2026-04-24T17:38:24.890232,PLATEAU_CONFIRMED,Wideband signal detected,freq=3514556776.556777,bw=4.033203125,hits=10
2026-04-24T17:38:24.909135,VIDEO_REJECTED,autocorr rejected video,freq=3514556776.556777,score=0.0
2026-04-24T17:38:24.921495,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=3540000000
2026-04-24T17:38:24.953905,PLATEAU_CONFIRMED,Wideband signal detected,freq=3555470085.4700856,bw=7.8271484375,hits=5
2026-04-24T17:38:24.973682,VIDEO_REJECTED,autocorr rejected video,freq=3555470085.4700856,score=0.0
2026-04-24T17:38:24.990460,PLATEAU_CONFIRMED,Wideband signal detected,freq=3580358974.3589745,bw=9.6826171875,hits=3
2026-04-24T17:38:25.011592,VIDEO_REJECTED,autocorr rejected video,freq=3580358974.3589745,score=0.0
2026-04-24T17:38:25.022608,PLATEAU_CONFIRMED,Wideband signal detected,freq=3596959706.959707,bw=7.8125,hits=6
2026-04-24T17:38:25.038951,VIDEO_REJECTED,autocorr rejected video,freq=3596959706.959707,score=0.0
2026-04-24T17:38:25.463788,PLATEAU_CONFIRMED,Wideband signal detected,freq=3937748473.7484736,bw=9.970703125,hits=6
2026-04-24T17:38:25.485582,VIDEO_REJECTED,autocorr rejected video,freq=3937748473.7484736,score=0.0
2026-04-24T17:38:25.496006,PLATEAU_CONFIRMED,Wideband signal detected,freq=3953929181.929182,bw=3.7890625,hits=4
2026-04-24T17:38:25.514196,VIDEO_REJECTED,autocorr rejected video,freq=3953929181.929182,score=0.0
2026-04-24T17:38:25.604669,PLATEAU_REJECTED,Not enough hits,hits=2,required=3,freq=4040000000
2026-04-24T17:38:25.818271,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4160000000
2026-04-24T17:38:25.855243,PLATEAU_CONFIRMED,Wideband signal detected,freq=4177706959.7069597,bw=8.7060546875,hits=7
2026-04-24T17:38:25.871088,VIDEO_REJECTED,autocorr rejected video,freq=4177706959.7069597,score=0.0
2026-04-24T17:38:26.836859,PLATEAU_REJECTED,Not enough hits,hits=1,required=3,freq=4980000000
2026-04-24T17:38:26.902430,PLATEAU_CONFIRMED,Wideband signal detected,freq=5004715506.715507,bw=8.4228515625,hits=7
2026-04-24T17:38:26.924580,VIDEO_REJECTED,autocorr rejected video,freq=5004715506.715507,score=0.0
2026-04-24T17:38:26.937229,PLATEAU_CONFIRMED,Wideband signal detected,freq=5022488400.4884,bw=9.1455078125,hits=3
2026-04-24T17:38:26.955437,VIDEO_REJECTED,autocorr rejected video,freq=5022488400.4884,score=0.0
2026-04-24T17:38:27.007748,PLATEAU_CONFIRMED,Wideband signal detected,freq=5054766788.7667885,bw=6.34765625,hits=5
2026-04-24T17:38:27.029722,VIDEO_REJECTED,autocorr rejected video,freq=5054766788.7667885,score=0.0
2026-04-24T17:38:27.045107,PLATEAU_CONFIRMED,Wideband signal detected,freq=5073916971.916972,bw=4.9853515625,hits=3
2026-04-24T17:38:27.062172,VIDEO_REJECTED,autocorr rejected video,freq=5073916971.916972,score=0.0
